,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,labels,conda_id,pypi_id,open_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,updated_github_id,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
135,pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,,Testinfra test your infrastructures.,testing,24,True,pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2021-04-21 19:45:40.000,2021-04-18 09:44:16.000,272.0,196.0,1886.0,2021-04-18 09:46:10.000,6.3.0,4.0,103.0,['pytest'],,pytest-testinfra,111.0,660.0,0.0,,https://pypi.org/project/pytest-testinfra,2021-03-18 20:54:27.000,0.0,94056.0,94056.0,,,,3.0,,,,,,,,,,
136,notifiers,https://github.com/liiight/notifiers,,The easy way to send notifications.,logging,24,True,liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2021-05-03 16:38:59.000,2020-12-30 22:21:45.000,72.0,53.0,1860.0,2019-10-05 13:00:41.000,1.2.1,26.0,14.0,,,notifiers,38.0,377.0,135.0,129.0,https://pypi.org/project/notifiers,2019-10-05 13:00:41.000,6.0,286766.0,286766.0,,,,3.0,,,,,,,,,,
137,uiautomator,https://github.com/xiaocong/uiautomator,,Python wrapper of Android uiautomator test tool.,testing,24,True,xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2020-12-29 05:34:09.000,2020-11-16 01:36:32.000,589.0,115.0,1672.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,,,uiautomator,171.0,316.0,306.0,184.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,122.0,10664.0,10664.0,,,,3.0,,,,,,,,,,
138,stackprinter,https://github.com/cknd/stackprinter,,Debugging-friendly exceptions for Python.,logging,24,True,cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2021-03-18 20:44:50.000,2021-01-01 18:48:26.000,31.0,13.0,1132.0,2020-10-31 13:10:42.000,0.2.5,14.0,6.0,,,stackprinter,9.0,159.0,57.0,53.0,https://pypi.org/project/stackprinter,2020-10-31 13:06:59.000,4.0,79853.0,79853.0,,,,3.0,,,,,,,,,,
139,pytest-watch,https://github.com/joeyespo/pytest-watch,,Local continuous test runner with pytest and watchdog.,testing,24,False,joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2021-01-29 17:57:16.000,2019-06-15 20:36:43.000,48.0,41.0,562.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,['pytest'],conda-forge/pytest-watch,pytest-watch,39.0,183.0,2905.0,2123.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,782.0,230816.0,231822.0,https://anaconda.org/conda-forge/pytest-watch,2021-01-18 20:02:36.906,40262.0,3.0,,,,,,,,,,
140,nox,https://github.com/theacodes/nox,,Flexible test automation for Python.,testing,24,True,theacodes/nox,https://github.com/theacodes/nox,Apache-2.0,2016-02-24 04:02:58.000,2021-05-02 18:08:04.000,2021-04-24 02:33:57.000,88.0,172.0,535.0,2021-01-01 01:16:23.000,2020.12.31,18.0,57.0,['pytest'],conda-forge/nox,nox,50.0,,581.0,525.0,https://pypi.org/project/nox,2021-01-01 01:16:23.000,56.0,287877.0,288721.0,https://anaconda.org/conda-forge/nox,2021-01-06 20:13:32.270,26165.0,3.0,,,,,,,,,,
141,pytest-testmon,https://github.com/tarpas/pytest-testmon,,Selects tests affected by changed files. Continous test runner when used with pytest-watch.,testing,24,True,tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,AGPL-3.0,2015-02-02 14:21:10.000,2021-04-30 14:52:41.000,2021-04-30 14:52:24.000,28.0,82.0,475.0,2021-04-28 12:52:09.000,1.1.1,35.0,16.0,['pytest'],conda-forge/pytest-testmon,pytest-testmon,28.0,280.0,395.0,297.0,https://pypi.org/project/pytest-testmon,2021-04-28 12:47:25.000,98.0,89367.0,90120.0,https://anaconda.org/conda-forge/pytest-testmon,2019-08-03 00:17:17.063,29389.0,3.0,,,,,,,,,,
142,Mamba Test Runner,https://github.com/nestorsalceda/mamba,,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,testing,24,True,nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2021-03-29 16:44:43.000,2020-11-16 12:31:58.000,62.0,52.0,462.0,2020-11-16 12:36:24.000,0.11.2,21.0,22.0,,,mamba,45.0,468.0,220.0,,https://pypi.org/project/mamba,2020-11-16 12:35:41.000,220.0,18495.0,18495.0,,,,3.0,,,,,,,,,,
143,pytest-randomly,https://github.com/pytest-dev/pytest-randomly,,Pytest plugin to randomly order tests and control random.seed.,testing,24,True,pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2021-05-06 12:47:07.000,2021-05-03 21:37:50.000,22.0,34.0,309.0,2021-04-11 10:01:58.000,3.7.0,22.0,15.0,,,pytest-randomly,7.0,,214.0,,https://pypi.org/project/pytest-randomly,2021-04-11 10:01:58.000,214.0,593354.0,593354.0,,,,3.0,,,,,,,,,,
144,py2exe,https://github.com/py2exe/py2exe,,A distutils extension to create standalone Windows programs from Python code.,packaging,24,True,py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2021-04-24 13:15:25.000,2021-04-24 12:57:17.000,35.0,67.0,224.0,2021-04-24 13:10:04.000,0.10.4.0,10.0,14.0,,,py2exe,5.0,965.0,1457.0,1111.0,https://pypi.org/project/py2exe,2021-04-24 13:15:25.000,346.0,41022.0,41368.0,,,,2.0,,8998.0,,,,,,,,
145,docformatter,https://github.com/myint/docformatter,,Formats docstrings to follow PEP 257.,formatters,24,True,myint/docformatter,https://github.com/myint/docformatter,MIT,2012-05-26 21:40:48.000,2021-04-15 20:42:40.000,2020-12-27 18:10:35.000,30.0,22.0,212.0,2019-11-10 16:23:03.000,1.3.1,48.0,15.0,,,docformatter,27.0,441.0,685.0,575.0,https://pypi.org/project/docformatter,2020-12-27 18:11:12.000,110.0,67919.0,67919.0,,,,3.0,,,,,,,,,,
146,py2app,https://github.com/ronaldoussoren/py2app,,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,packaging,24,True,ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2021-04-20 13:52:18.000,2021-04-06 08:23:10.000,7.0,195.0,125.0,2021-04-06 08:27:25.000,0.24,39.0,24.0,,,py2app,147.0,598.0,5297.0,3655.0,https://pypi.org/project/py2app,2021-04-06 08:25:30.000,1642.0,20636.0,20636.0,,,,2.0,,,,,,,,,,
147,asteval,https://github.com/newville/asteval,,minimalistic evaluator of python expression using ast module.,ast,24,True,newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2021-04-21 18:00:21.000,2021-04-21 18:00:20.000,27.0,42.0,120.0,2021-02-26 19:45:01.000,0.9.23,23.0,17.0,,conda-forge/asteval,asteval,4.0,384.0,777.0,539.0,https://pypi.org/project/asteval,2021-02-26 19:45:01.000,238.0,117053.0,119295.0,https://anaconda.org/conda-forge/asteval,2021-02-27 14:24:12.922,123351.0,3.0,,,,,,,,,,
148,flake8-isort,https://github.com/gforcada/flake8-isort,,flake8 plugin that integrates isort.,linters,24,True,gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2021-04-21 08:08:03.000,2020-08-11 08:04:26.000,35.0,37.0,108.0,2020-08-11 08:04:21.000,4.0.0,31.0,28.0,['flake8'],conda-forge/flake8-isort,flake8-isort,9.0,257.0,3674.0,2746.0,https://pypi.org/project/flake8-isort,2020-08-11 08:04:21.000,928.0,424259.0,424850.0,https://anaconda.org/conda-forge/flake8-isort,2020-08-11 09:43:27.627,11237.0,3.0,,,,,,,,,,
149,xdoctest,https://github.com/Erotemic/xdoctest,,A rewrite of Python's builtin doctest module (with pytest plugin integration) but without all the weirdness.,testing,24,True,Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2021-04-03 03:58:43.000,2021-02-19 04:28:57.000,5.0,16.0,94.0,2021-01-29 16:18:48.000,0.15.4,56.0,5.0,,,xdoctest,16.0,585.0,977.0,925.0,https://pypi.org/project/xdoctest,2021-01-29 16:18:48.000,52.0,71307.0,71307.0,,,,3.0,,,,,,,,,,conda-forge/xdoctest
150,Bpytop,https://github.com/aristocratos/bpytop,,Linux/OSX/FreeBSD resource monitor.,profiling,23,True,aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2021-05-02 10:13:59.000,2021-05-02 10:13:40.000,244.0,196.0,6375.0,2021-05-02 08:59:00.000,1.0.65,50.0,28.0,,,bpytop,35.0,382.0,,,https://pypi.org/project/bpytop,2021-05-02 08:59:00.000,,11445.0,11445.0,,,,3.0,,,,,,,,,,
151,Scalene,https://github.com/plasma-umass/scalene,,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",profiling,23,True,emeryberger/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2021-05-04 13:52:51.000,2021-04-28 20:58:20.000,138.0,78.0,3935.0,2021-04-09 01:28:16.000,1.3.2,97.0,18.0,,,scalene,15.0,1354.0,36.0,36.0,https://pypi.org/project/scalene,2021-04-27 02:59:13.000,0.0,3912.0,3912.0,,,,3.0,,,plasma-umass/scalene,,,,,,,
152,better-exceptions,https://github.com/Qix-/better-exceptions,,"Pretty and useful exceptions in Python, automatically.",logging,23,True,Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2021-01-29 16:48:55.000,2021-01-29 16:48:11.000,195.0,41.0,3919.0,2021-01-29 16:48:55.000,0.3.3,16.0,14.0,,,better-exceptions,29.0,97.0,74.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,74.0,38638.0,38638.0,,,,3.0,,,,,,,,,,
153,rebound,https://github.com/shobrook/rebound,,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,logging,23,True,shobrook/rebound,https://github.com/shobrook/rebound,MIT,2017-05-29 17:11:25.872,2021-04-22 04:53:12.032,2021-01-04 03:14:37.000,328.0,38.0,3542.0,2021-04-21 01:48:52.000,3.17.0,165.0,16.0,,conda-forge/rebound,rebound,20.0,166.0,33.0,19.0,https://pypi.org/project/rebound,2021-04-21 01:48:52.000,14.0,2210.0,4702.0,https://anaconda.org/conda-forge/rebound,2021-04-22 04:53:12.032,119470.0,3.0,,163.0,,,,,,,,
154,pipx,https://github.com/pipxproject/pipx,,Install and Run Python Applications in Isolated Environments.,dependency-managers,23,True,pipxproject/pipx,https://github.com/pipxproject/pipx,MIT,2018-10-06 18:47:46.000,2021-04-30 02:02:44.000,2021-04-30 02:02:44.000,158.0,310.0,3523.0,2021-04-29 08:09:23.000,0.16.2.1,44.0,55.0,,,pipx,69.0,450.0,4.0,,https://pypi.org/project/pipx,2021-04-29 08:21:41.000,4.0,52643.0,52643.0,,,,3.0,,,,,,,,,,
155,dephell,https://github.com/dephell/dephell,,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",dependency-managers,23,True,dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39.000,98.0,161.0,1700.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,,,dephell,100.0,2145.0,179.0,171.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000,8.0,18911.0,18916.0,,,,3.0,,125.0,,,,,,,,
156,Bowler,https://github.com/facebookincubator/Bowler,,Safe code refactoring for modern Python.,refactoring,23,True,facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2021-03-01 11:41:45.000,2021-02-21 23:09:11.000,85.0,34.0,1286.0,2020-09-17 01:55:39.000,0.9.0,8.0,26.0,,conda-forge/bowler,bowler,46.0,182.0,10.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,10.0,53904.0,54219.0,https://anaconda.org/conda-forge/bowler,2019-06-12 18:37:14.246,9471.0,2.0,,,,,,,,,,
157,pyupgrade,https://github.com/asottile/pyupgrade,,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,refactoring,23,True,asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2021-05-03 18:00:12.000,2021-05-03 18:00:11.000,62.0,159.0,930.0,2021-05-01 20:38:53.000,2.14.0,90.0,15.0,,conda-forge/pyupgrade,pyupgrade,18.0,642.0,10.0,,https://pypi.org/project/pyupgrade,2021-05-01 20:38:53.000,10.0,111645.0,118865.0,https://anaconda.org/conda-forge/pyupgrade,2021-05-01 22:08:07.962,202180.0,2.0,,,,,,,,,,
158,pdoc,https://github.com/mitmproxy/pdoc,,API Documentation for Python Projects.,documentation,23,True,mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2021-04-30 16:06:29.000,2021-04-30 15:58:06.000,105.0,153.0,896.0,2021-04-30 16:06:29.000,6.6.0,60.0,29.0,,,pdoc,3.0,,600.0,312.0,https://pypi.org/project/pdoc,2021-04-30 16:06:29.000,288.0,49543.0,49543.0,,,,3.0,,,,,,,,,,
159,pycco,https://github.com/pycco-docs/pycco,,Literate-style documentation generator.,documentation,23,False,pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2021-03-29 17:53:40.000,2019-12-20 19:59:49.000,131.0,28.0,741.0,2018-07-25 01:42:48.000,0.6.0,11.0,36.0,,,pycco,26.0,222.0,443.0,219.0,https://pypi.org/project/pycco,2018-07-25 01:42:48.000,224.0,3331.0,3331.0,,,,3.0,,,,,,,,,,
160,redbaron,https://github.com/PyCQA/redbaron,,Bottom-up approach to refactoring in python.,refactoring,23,False,pycqa/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2020-12-13 18:51:56.000,2019-08-11 17:42:44.000,66.0,46.0,577.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,,,redbaron,59.0,1669.0,449.0,277.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,172.0,33675.0,33675.0,,,,2.0,,,,,,,,,,
161,flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,,A flake8 plugin to help you write better list/set/dict comprehensions.,linters,23,True,adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2021-05-03 21:37:48.000,2021-05-03 21:37:47.000,13.0,30.0,270.0,2021-03-18 11:33:43.000,3.4.0,26.0,10.0,['flake8'],conda-forge/flake8-comprehensions,flake8-comprehensions,7.0,,714.0,,https://pypi.org/project/flake8-comprehensions,2021-03-18 11:33:43.000,714.0,515065.0,521079.0,https://anaconda.org/conda-forge/flake8-comprehensions,2021-03-18 22:09:48.074,324780.0,3.0,,,,,,,,,,
162,icecream,https://github.com/gruns/icecream,,Never use print() to debug again.,debugging,22,True,gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2021-05-04 00:09:37.000,2021-05-04 00:09:31.000,88.0,48.0,4635.0,2021-04-16 18:37:56.000,2.1.0,14.0,13.0,,,icecream,18.0,203.0,6.0,,https://pypi.org/project/icecream,2021-01-27 01:30:01.000,6.0,47866.0,47866.0,,,,3.0,,,,,,,,,,
163,vprof,https://github.com/nvdv/vprof,,Visual profiler for Python.,profiling,22,True,nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2021-02-20 07:50:28.000,2021-02-20 07:47:40.000,165.0,56.0,3737.0,2018-06-24 14:16:36.000,0.37.6,24.0,17.0,,,vprof,23.0,619.0,91.0,73.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,18.0,2989.0,2989.0,,,,3.0,,,,,,,,,,
164,pyt,https://github.com/python-security/pyt,,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,security,22,False,python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06.000,224.0,75.0,2042.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,,,python-taint,20.0,1576.0,66.0,44.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,22.0,1865.0,1867.0,,,,3.0,,60.0,,,,,,,,
165,sixpack,https://github.com/sixpack/sixpack,,Sixpack is a language-agnostic a/b-testing framework.,testing,22,True,sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2021-04-29 21:15:46.000,2020-08-26 00:32:16.000,185.0,125.0,1687.0,2017-11-22 14:27:35.000,2.7.0,37.0,56.0,,,sixpack,88.0,828.0,12.0,8.0,https://pypi.org/project/sixpack,2017-11-22 14:27:35.000,4.0,294.0,294.0,,,,3.0,,,,,,,,,,
166,cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",packaging,22,True,marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2021-05-06 10:24:21.000,2021-05-06 06:43:48.000,153.0,582.0,705.0,2021-04-14 09:46:22.000,6.6,16.0,90.0,,conda-forge/cx_freeze,cx_freeze,54.0,,153.0,,https://pypi.org/project/cx_freeze,2017-12-16 18:09:35.000,153.0,38742.0,41115.0,https://anaconda.org/conda-forge/cx_freeze,2021-04-17 10:45:33.022,66446.0,3.0,,,,,,,,,,
167,pynsist,https://github.com/takluyver/pynsist,,Build Windows installers for Python applications.,packaging,22,True,takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2021-05-05 02:30:09.000,2021-03-28 16:12:50.000,101.0,128.0,696.0,2020-07-03 08:11:24.000,2.5.1,21.0,27.0,,,pynsist,25.0,541.0,88.0,,https://pypi.org/project/pynsist,2021-03-28 16:28:58.000,88.0,1826.0,1826.0,,,,3.0,,,,,,,,,,
168,python-hunter,https://github.com/ionelmc/python-hunter,,Hunter is a flexible code tracing toolkit.,debugging,22,True,ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2021-05-06 00:51:38.000,2021-05-04 11:54:10.000,31.0,46.0,605.0,2021-05-04 15:03:38.000,3.3.3,43.0,8.0,,,hunter,35.0,930.0,93.0,59.0,https://pypi.org/project/hunter,2021-05-04 15:03:38.000,34.0,6292.0,6292.0,,,,3.0,,,,,,,,,,
169,snoop,https://github.com/alexmojaki/snoop,,"A powerful set of Python debugging tools, based on PySnooper.",debugging,22,True,alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2021-03-26 18:41:23.000,2021-03-26 18:40:56.000,19.0,16.0,527.0,2021-03-26 18:41:23.000,0.3.0,10.0,20.0,,,snoop,11.0,390.0,43.0,35.0,https://pypi.org/project/snoop,2021-03-26 18:41:23.000,8.0,31585.0,31585.0,,,,3.0,,,,,,,,,,
170,python-manhole,https://github.com/ionelmc/python-manhole,,Debugging manhole for python applications.,debugging,22,True,ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2021-04-08 20:15:04.000,2021-04-08 17:55:02.000,15.0,15.0,311.0,2021-04-08 20:14:54.000,1.8.0,22.0,10.0,,,manhole,5.0,484.0,133.0,67.0,https://pypi.org/project/manhole,2021-04-08 20:14:54.000,66.0,11202.0,11202.0,,,,3.0,,,,,,,,,,
171,baron,https://github.com/PyCQA/baron,,"IDE allow you to refactor code, Baron allows you to write refactoring code.",refactoring,22,False,PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-01-31 10:24:10.000,2020-02-10 02:47:14.000,50.0,29.0,256.0,2019-02-25 23:55:38.000,0.8,19.0,31.0,,,baron,46.0,1489.0,260.0,148.0,https://pypi.org/project/baron,2019-02-01 15:17:04.000,112.0,34088.0,34088.0,,,,3.0,,,,,,,,,,
172,interrogate,https://github.com/econchick/interrogate,,Explain yourself! Interrogate a codebase for docstring coverage.,documentation,22,True,econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2021-05-03 07:05:55.000,2020-11-03 22:08:37.000,18.0,16.0,255.0,2020-11-03 22:11:18.000,1.3.2,12.0,8.0,,,interrogate,11.0,122.0,514.0,514.0,https://pypi.org/project/interrogate,2020-11-03 22:11:18.000,0.0,65633.0,65633.0,,,,3.0,,,,,,,,,,
173,flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,,Flake8 plugin to find commented out or dead code.,linters,22,True,wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2021-05-05 08:05:35.000,2021-05-05 08:05:34.000,6.0,24.0,186.0,2020-10-12 08:27:22.000,1.0.0,10.0,9.0,['flake8'],,flake8-eradicate,2.0,295.0,72.0,,https://pypi.org/project/flake8-eradicate,2020-10-12 08:26:40.000,72.0,202120.0,202120.0,,,,3.0,,,,,,,,,,
174,releases,https://github.com/bitprophet/releases,,A powerful Sphinx changelog-generating extension.,documentation,22,False,bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2020-01-30 01:07:19.000,2020-01-26 03:27:03.000,38.0,42.0,156.0,2020-01-11 00:29:49.000,1.6.3,32.0,10.0,['sphinx'],,releases,30.0,520.0,1049.0,343.0,https://pypi.org/project/releases,2020-01-11 00:29:49.000,706.0,6103.0,6103.0,,,,3.0,,,,,,,,,,
175,flake8-commas,https://github.com/PyCQA/flake8-commas,,Flake8 extension for enforcing trailing commas in python.,linters,22,False,PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2021-02-14 21:22:27.000,2019-06-17 12:14:38.000,19.0,25.0,123.0,2018-03-19 16:49:31.000,2.0.0,19.0,9.0,['flake8'],,flake8-commas,5.0,165.0,2018.0,1468.0,https://pypi.org/project/flake8-commas,2018-03-19 16:49:31.000,550.0,265327.0,265327.0,,,,3.0,,,,,,,,,,
176,dodgy,https://github.com/landscapeio/dodgy,,Looks at Python code to search for things which look dodgy such as passwords or diffs.,security,22,True,landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000,2021-03-21 11:36:52.000,2021-03-21 11:36:52.000,17.0,3.0,88.0,2019-12-31 16:44:58.000,0.2.1,10.0,14.0,,conda-forge/dodgy,dodgy,8.0,70.0,1831.0,1307.0,https://pypi.org/project/dodgy,2019-12-31 16:44:58.000,524.0,154442.0,154846.0,https://anaconda.org/conda-forge/dodgy,2020-06-10 17:10:06.579,23057.0,3.0,,,,,,,,,,
177,flake8-builtins,https://github.com/gforcada/flake8-builtins,,Check for python builtins being used as variables or parameters.,linters,22,True,gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2021-04-21 08:08:02.000,2021-04-14 06:13:26.000,16.0,31.0,63.0,2020-05-14 10:45:01.000,1.5.3,23.0,14.0,['flake8'],conda-forge/flake8-builtins,flake8-builtins,2.0,211.0,2426.0,1914.0,https://pypi.org/project/flake8-builtins,2020-05-14 10:45:01.000,512.0,338982.0,341070.0,https://anaconda.org/conda-forge/flake8-builtins,2020-05-18 15:22:26.836,112804.0,3.0,,,,,,,,,,
178,memory_profiler,https://github.com/fabianp/memory_profiler,,Monitor Memory usage of Python code.,profiling,22,False,fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2020-10-20 18:00:58.207,2018-06-28 13:35:12.000,11.0,,62.0,2018-08-16 03:16:49.000,0.54.0,52.0,61.0,,conda-forge/memory_profiler,memory_profiler,,500.0,534.0,,https://pypi.org/project/memory_profiler,2018-08-16 03:16:49.000,534.0,277382.0,279327.0,https://anaconda.org/conda-forge/memory_profiler,2020-10-20 18:00:58.207,116722.0,3.0,,,,,,,,,,
179,xar,https://github.com/facebookincubator/xar,,executable archive format.,packaging,21,True,facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2021-03-16 06:01:26.000,2021-03-16 06:01:22.000,45.0,21.0,1450.0,2020-12-02 20:41:20.000,20.12.2,3.0,21.0,,,xar,8.0,59.0,14.0,14.0,https://pypi.org/project/xar,2020-12-02 20:41:20.000,,229.0,229.0,,,,3.0,,,,,,,,,,
180,pyannotate,https://github.com/dropbox/pyannotate,,Auto-generate PEP-484 annotations.,refactoring,21,True,dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2021-04-10 20:11:31.000,2021-03-19 18:13:03.000,46.0,33.0,1199.0,2019-09-16 15:37:03.000,1.2.0,9.0,16.0,,,pyannotate,25.0,94.0,84.0,58.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,26.0,4652.0,4652.0,,,,3.0,,,,,,,,,,
181,shiv,https://github.com/linkedin/shiv,,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",packaging,21,True,linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2021-04-30 16:36:46.000,2021-04-30 16:36:23.000,69.0,57.0,1178.0,2021-04-27 16:06:42.000,0.5.1,56.0,32.0,,,shiv,27.0,,10.0,,https://pypi.org/project/shiv,2021-04-30 16:25:28.000,10.0,6516.0,6521.0,,,,3.0,,125.0,,,,,,,,
182,assertpy,https://github.com/ActivisionGameScience/assertpy,,Simple assertion library for unit testing in python with a fluent API.,testing,21,False,ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2017-11-21 01:38:07.332,2020-07-19 15:23:26.710,2019-10-30 17:50:10.000,47.0,,248.0,,,13.0,10.0,,conda-forge/assertpy,assertpy,,279.0,124.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000,124.0,111792.0,112053.0,https://anaconda.org/conda-forge/assertpy,2020-07-19 15:23:26.710,10984.0,3.0,,,,,,,,,,
183,Fixit,https://github.com/Instagram/Fixit,,"Fixit is a Python Lint Framework based on LibCST. It comes with useful default lint rules for coding convention,..",linters,21,True,Instagram/Fixit,https://github.com/Instagram/Fixit,MIT,2020-02-20 19:09:01.000,2021-05-06 00:08:07.000,2021-04-28 03:44:40.000,36.0,21.0,237.0,2020-12-11 01:56:10.000,0.1.3,5.0,25.0,,,fixit,25.0,151.0,5.0,5.0,https://pypi.org/project/fixit,2020-12-11 01:53:21.000,0.0,1520.0,1520.0,,,,3.0,,,,,,,,,,
