,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,labels,conda_id,pypi_id,open_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,updated_github_id,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
44,tabulate,https://github.com/astanin/python-tabulate,,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",logging,31,True,astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2021-05-16 09:57:59.000,2021-03-04 09:33:31.000,62.0,57.0,839.0,2021-02-22 07:34:12.000,0.8.9,25.0,67.0,,conda-forge/tabulate,tabulate,27.0,502.0,52631.0,44529.0,https://pypi.org/project/tabulate,2021-02-22 07:34:12.000,8102.0,16683578.0,16700921.0,https://anaconda.org/conda-forge/tabulate,2021-02-22 13:39:52.132,1057965.0,2.0,,,,,,,,,,
45,pytest-xdist,https://github.com/pytest-dev/pytest-xdist,,pytest plugin for distributed testing and loop-on-failures testing modes.,testing,31,True,pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2021-05-31 19:35:12.000,2021-05-31 19:35:11.000,146.0,229.0,707.0,2021-02-09 21:06:38.000,2.2.1,55.0,73.0,['pytest'],conda-forge/pytest-xdist,pytest-xdist,191.0,868.0,25742.0,18400.0,https://pypi.org/project/pytest-xdist,2021-02-09 21:06:38.000,7342.0,4338289.0,4361976.0,https://anaconda.org/conda-forge/pytest-xdist,2021-02-10 14:13:48.139,1397582.0,2.0,,,,,,,,,,
46,alabaster,https://github.com/bitprophet/alabaster,,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",documentation,31,False,bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2021-04-28 00:08:02.000,2020-01-10 23:50:18.000,153.0,52.0,609.0,2018-10-03 01:39:17.000,0.7.12,24.0,28.0,['sphinx'],conda-forge/alabaster,alabaster,75.0,350.0,61008.0,46110.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000,14898.0,3916149.0,3956382.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,2373776.0,2.0,,,,,,,,,,
47,coveralls-python,https://github.com/TheKevJames/coveralls-python,,Show coverage stats online via coveralls.io.,testing,31,True,coveralls-clients/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2021-06-03 14:34:53.000,2021-06-01 23:10:52.000,174.0,132.0,457.0,2021-05-24 21:57:41.000,3.1.0,39.0,57.0,['pytest'],,coveralls,6.0,409.0,34715.0,17707.0,https://pypi.org/project/coveralls,2021-05-24 21:57:41.000,17008.0,556898.0,556898.0,,,,2.0,,,TheKevJames/coveralls-python,,,,,,,
48,packaging,https://github.com/pypa/packaging,,Core utilities for Python packages.,packaging,31,True,pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000,2021-05-28 18:40:50.000,2021-05-28 18:40:49.000,154.0,144.0,302.0,2021-01-29 20:27:31.000,20.9,35.0,69.0,,conda-forge/packaging,packaging,53.0,,242678.0,213478.0,https://pypi.org/project/packaging,2021-01-29 20:24:35.000,29200.0,53857510.0,53983823.0,https://anaconda.org/conda-forge/packaging,2021-02-04 17:30:01.516,7578582.0,1.0,88.0,,,,,,,,,
49,wheel,https://github.com/pypa/wheel,,The official binary distribution format for Python.,build-tools,31,True,pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2021-05-23 18:58:51.000,2021-05-23 18:58:13.000,89.0,289.0,242.0,2020-12-13 18:09:07.000,0.36.2,64.0,61.0,,conda-forge/wheel,wheel,23.0,732.0,62544.0,,https://pypi.org/project/wheel,2020-12-13 18:09:07.000,62544.0,70927008.0,71227997.0,https://anaconda.org/conda-forge/wheel,2020-12-13 19:48:16.429,17758398.0,2.0,,,,,,,,,,
50,Glances,https://github.com/nicolargo/glances,,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",profiling,30,True,nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2021-06-01 16:22:51.000,2021-06-01 16:22:13.000,1186.0,1163.0,18471.0,2021-05-11 07:14:30.000,3.1.7,54.0,143.0,,conda-forge/glances,glances,200.0,3951.0,355.0,305.0,https://pypi.org/project/glances,2021-05-02 14:38:44.000,50.0,134339.0,136472.0,https://anaconda.org/conda-forge/glances,2021-02-07 19:32:17.197,134018.0,1.0,426.0,,,,,,,,,
51,numpydoc,https://github.com/numpy/numpydoc,,Numpy's Sphinx extensions.,documentation,30,True,numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000,2021-05-24 23:17:20.000,2021-05-19 15:13:17.000,5540.0,94.0,17194.0,2020-07-01 21:59:00.000,1.1.0,13.0,65.0,['sphinx'],conda-forge/numpydoc,numpydoc,51.0,,33216.0,25868.0,https://pypi.org/project/numpydoc,2020-07-01 21:59:00.000,7348.0,269397.0,283963.0,https://anaconda.org/conda-forge/numpydoc,2020-10-01 19:37:54.384,772050.0,2.0,,,,,,,,,,
52,yapf,https://github.com/google/yapf,,A formatter for Python files.,formatters,30,True,google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2021-06-03 11:41:05.000,2021-05-30 05:53:14.000,791.0,374.0,11755.0,2020-04-23 19:07:36.000,0.30.0,67.0,126.0,,conda-forge/yapf,yapf,310.0,,23715.0,20309.0,https://pypi.org/project/yapf,2020-04-23 19:07:36.000,3406.0,1670513.0,1681367.0,https://anaconda.org/conda-forge/yapf,2021-04-19 00:01:27.357,651244.0,3.0,,,,,,,,,,
53,py-spy,https://github.com/benfred/py-spy,,Sampling profiler for Python programs.,profiling,30,True,benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2021-05-16 17:48:19.000,2021-05-16 17:21:31.000,248.0,142.0,6952.0,2021-05-16 17:48:19.000,0.3.7,30.0,25.0,,,py-spy,62.0,389.0,895.0,845.0,https://pypi.org/project/py-spy,2021-05-16 17:48:19.000,50.0,534974.0,535201.0,,,,1.0,5231.0,,,py-spy,,,,,,
54,pyautogui,https://github.com/asweigart/pyautogui,,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,testing,30,True,asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2021-04-30 15:18:47.000,2021-04-18 05:05:11.000,714.0,169.0,5129.0,2020-10-06 22:15:19.000,0.9.52,49.0,50.0,,conda-forge/pyautogui,pyautogui,307.0,390.0,8661.0,8053.0,https://pypi.org/project/pyautogui,2020-10-06 22:15:19.000,608.0,444022.0,446873.0,https://anaconda.org/conda-forge/pyautogui,2020-10-13 12:17:23.308,122617.0,2.0,,,,,,,,,,
55,factory_boy,https://github.com/FactoryBoy/factory_boy,,A test fixtures replacement for Python.,testing,30,True,FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2021-05-31 19:11:44.000,2021-05-31 19:11:43.000,315.0,340.0,2514.0,2018-05-05 15:05:40.000,2.11.1,36.0,115.0,,conda-forge/factory_boy,factory_boy,138.0,880.0,4256.0,,https://pypi.org/project/factory_boy,2018-05-05 15:05:40.000,4256.0,1689722.0,1690921.0,https://anaconda.org/conda-forge/factory_boy,2021-04-04 01:17:30.466,68371.0,2.0,,,,,,,,,,
56,pydocstyle,https://github.com/PyCQA/pydocstyle,,docstring style checker.,linters,30,True,PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2021-05-18 22:35:13.379,2021-05-17 20:39:45.000,146.0,194.0,775.0,2021-05-17 20:37:45.000,6.1.1,17.0,72.0,,conda-forge/pydocstyle,pydocstyle,73.0,710.0,20515.0,16595.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000,3920.0,2160731.0,2166861.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379,361697.0,2.0,51.0,,,,,,,,,
57,PySnooper,https://github.com/cool-RR/PySnooper,,Never use print for debugging again.,debugging,29,True,cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2021-05-20 07:26:20.000,2021-05-19 08:23:53.000,892.0,93.0,14449.0,2021-05-19 08:24:40.000,0.5.0,54.0,26.0,,conda-forge/pysnooper,pysnooper,18.0,299.0,449.0,403.0,https://pypi.org/project/pysnooper,2021-05-19 08:24:40.000,46.0,94871.0,96308.0,https://anaconda.org/conda-forge/pysnooper,2021-05-19 12:14:49.747,35935.0,1.0,,,,,,,,,,
58,pyre-check,https://github.com/facebook/pyre-check,,Performant type-checking for python.,linters,29,True,facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2021-06-03 14:14:16.000,2021-06-03 14:14:11.000,319.0,194.0,5397.0,2021-05-14 19:50:13.000,0.9.3,62.0,161.0,,,pyre-check,65.0,9234.0,46.0,,https://pypi.org/project/pyre-check,2021-05-14 01:29:18.000,46.0,19636.0,19636.0,,,,2.0,,,,,,,,,,
59,line_profiler,https://github.com/pyutils/line_profiler,,Line-by-line profiling for Python.,profiling,29,True,pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2021-05-24 16:18:09.000,2021-05-24 16:18:09.000,250.0,10.0,3521.0,2021-04-30 19:15:30.000,3.2.5,8.0,24.0,,conda-forge/line_profiler,line_profiler,31.0,160.0,692.0,,https://pypi.org/project/line_profiler,2017-12-20 02:30:37.000,692.0,454136.0,457099.0,https://anaconda.org/conda-forge/line_profiler,2021-05-01 02:19:56.551,180797.0,2.0,,,,,,,,,,
60,pipreqs,https://github.com/bndr/pipreqs,,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,dependency-managers,29,True,bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2021-05-13 18:45:04.000,2021-05-05 05:08:31.000,224.0,88.0,3427.0,2019-11-14 11:06:56.000,0.4.10,38.0,50.0,,conda-forge/pipreqs,pipreqs,82.0,300.0,5909.0,5381.0,https://pypi.org/project/pipreqs,2019-11-14 11:00:54.000,528.0,107769.0,108139.0,https://anaconda.org/conda-forge/pipreqs,2019-11-14 14:53:43.131,21096.0,3.0,,,,,,,,,,
61,wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,,The strictest and most opinionated python linter ever!.,linters,29,True,wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2021-06-03 07:26:54.000,2021-06-03 07:26:51.000,274.0,867.0,1493.0,2021-02-27 12:22:01.000,0.15.2,51.0,141.0,,,wemake-python-styleguide,83.0,1717.0,362.0,348.0,https://pypi.org/project/wemake-python-styleguide,2021-02-27 12:21:14.000,14.0,75596.0,75596.0,,,,2.0,,,,,,,,,,
62,rope,https://github.com/python-rope/rope,,a python refactoring library.,refactoring,29,True,python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2021-05-30 20:11:33.599,2021-05-20 05:32:18.000,142.0,116.0,1139.0,2020-10-07 16:08:59.000,0.18.0,19.0,63.0,,conda-forge/rope,rope,70.0,1881.0,31677.0,28745.0,https://pypi.org/project/rope,2020-10-07 16:08:59.000,2932.0,406453.0,416973.0,https://anaconda.org/conda-forge/rope,2021-05-30 20:11:33.599,526012.0,1.0,,,,,,,,,,
63,pytest-mock,https://github.com/pytest-dev/pytest-mock,,Thin-wrapper around the mock package for easier use with pytest.,testing,29,True,pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2021-05-31 19:11:16.000,2021-05-31 19:11:15.000,95.0,89.0,1075.0,2021-05-18 11:53:27.000,3.6.1,52.0,54.0,['pytest'],conda-forge/pytest-mock,pytest-mock,10.0,,22653.0,16473.0,https://pypi.org/project/pytest-mock,2021-05-06 19:21:18.000,6180.0,4060310.0,4076075.0,https://anaconda.org/conda-forge/pytest-mock,2021-05-07 01:15:17.653,930179.0,2.0,,,,,,,,,,
64,pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,,Pytest support for asyncio.,testing,29,True,pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2021-05-30 22:55:43.000,2021-05-30 22:55:43.000,79.0,95.0,729.0,2021-04-21 23:04:29.000,0.15.1,20.0,26.0,['pytest'],conda-forge/pytest-asyncio,pytest-asyncio,65.0,177.0,14461.0,12433.0,https://pypi.org/project/pytest-asyncio,2021-04-21 23:04:29.000,2028.0,1585149.0,1593956.0,https://anaconda.org/conda-forge/pytest-asyncio,2021-05-21 05:59:51.013,431552.0,2.0,,,,,,,,,,
65,flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that don't belong in..,linters,29,True,PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2021-04-03 17:18:13.000,2021-04-01 21:18:24.000,41.0,53.0,546.0,2021-04-01 21:21:59.000,21.4.3,34.0,37.0,['flake8'],conda-forge/flake8-bugbear,flake8-bugbear,37.0,163.0,4732.0,3692.0,https://pypi.org/project/flake8-bugbear,2021-04-01 21:21:59.000,1040.0,808445.0,821905.0,https://anaconda.org/conda-forge/flake8-bugbear,2021-04-02 22:23:40.112,296126.0,2.0,,,,,,,,,,
66,breathe,https://github.com/michaeljones/breathe,,ReStructuredText and Sphinx bridge to Doxygen.,documentation,29,True,michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2021-05-30 01:47:25.000,2021-05-18 23:33:51.000,138.0,340.0,533.0,2021-05-06 19:46:25.000,4.30.0,59.0,94.0,,conda-forge/breathe,breathe,101.0,1467.0,6574.0,4566.0,https://pypi.org/project/breathe,2021-05-06 19:45:36.000,2008.0,90193.0,93691.0,https://anaconda.org/conda-forge/breathe,2021-05-08 22:53:25.599,194088.0,2.0,66.0,,,,,,,,,
67,prettytable,https://github.com/jazzband/prettytable,,Display tabular data in a visually appealing ASCII table format.,logging,29,False,jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2021-05-31 08:30:26.000,2021-04-17 17:19:27.000,71.0,31.0,464.0,2021-03-02 19:34:23.000,2.1.0,14.0,27.0,,conda-forge/prettytable,prettytable,18.0,309.0,16967.0,16967.0,https://pypi.org/project/prettytable,2021-03-02 19:34:23.000,0.0,3405054.0,3409584.0,https://anaconda.org/conda-forge/prettytable,2021-03-02 22:49:12.885,271842.0,2.0,,,,,,,,,,
68,pytest-html,https://github.com/pytest-dev/pytest-html,,Plugin for generating HTML reports for pytest results.,testing,29,True,pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2021-05-11 22:04:17.000,2021-01-23 03:26:17.000,170.0,180.0,423.0,2020-12-13 15:24:58.000,3.1.1,44.0,43.0,['pytest'],conda-forge/pytest-html,pytest-html,81.0,376.0,11219.0,10235.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000,984.0,1716444.0,1719145.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698,132367.0,2.0,,,,,,,,,,
69,mccabe,https://github.com/PyCQA/mccabe,,McCabe complexity checker for Python.,code-metrics,29,True,PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2021-04-02 23:49:37.000,2021-04-02 23:49:37.000,40.0,34.0,401.0,2017-01-26 22:13:14.000,0.6.1,11.0,21.0,,conda-forge/mccabe,mccabe,7.0,142.0,227967.0,196957.0,https://pypi.org/project/mccabe,2017-01-26 22:13:14.000,31010.0,18029757.0,18074508.0,https://anaconda.org/conda-forge/mccabe,2018-07-08 18:43:04.536,2685101.0,1.0,,,,,,,,,,
70,hacking,https://github.com/openstack/hacking,,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,linters,29,True,openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2021-05-31 21:41:07.000,2021-05-31 20:05:41.000,66.0,,218.0,2021-04-21 10:37:50.000,4.1.0,37.0,179.0,['flake8'],,hacking,,1050.0,8690.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000,8690.0,169843.0,169843.0,,,,2.0,,,,,,,,,,
71,typed_ast,https://github.com/python/typed_ast,,Modified fork of CPython's ast module that parses `# type:` comments.,ast,29,True,python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2021-04-12 00:18:06.000,2021-04-12 00:18:06.000,46.0,75.0,183.0,2020-12-30 23:17:52.000,1.4.2,29.0,21.0,,,typed_ast,6.0,173.0,10362.0,,https://pypi.org/project/typed_ast,2021-04-11 23:57:40.000,10362.0,17028473.0,17028473.0,,,,1.0,,,,,,,,,,
72,playwright-python,https://github.com/microsoft/playwright-python,,Python version of the Playwright testing and automation library.,testing,28,True,microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2021-06-01 16:22:50.000,2021-06-01 16:22:49.000,393.0,329.0,4584.0,2021-05-20 21:04:39.000,1.11.2,52.0,21.0,,,playwright,17.0,365.0,228.0,228.0,https://pypi.org/project/playwright,2021-05-20 21:04:39.000,0.0,63914.0,63914.0,,,,2.0,,2.0,,,,,,,,
73,pytype,https://github.com/google/pytype,,A static type analyzer for Python code.,linters,28,True,google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2021-05-25 21:44:30.000,2021-05-25 19:10:25.000,192.0,318.0,3292.0,2021-05-25 21:37:24.000,2021.5.25,102.0,61.0,,conda-forge/pytype,pytype,102.0,4310.0,88.0,,https://pypi.org/project/pytype,2021-05-25 21:37:24.000,88.0,101649.0,105285.0,https://anaconda.org/conda-forge/pytype,2020-10-13 18:48:00.617,47271.0,2.0,,,,,,,,,,
74,structlog,https://github.com/hynek/structlog,,Structured Logging for Python.,logging,28,True,hynek/structlog,https://github.com/hynek/structlog,MIT,2013-08-13 15:55:58.000,2021-06-03 05:50:15.000,2021-06-03 05:50:15.000,137.0,150.0,1502.0,2021-02-18 16:17:00.000,21.1.0,23.0,73.0,,conda-forge/structlog,structlog,33.0,,4467.0,3261.0,https://pypi.org/project/structlog,2021-02-18 16:06:29.000,1206.0,2112500.0,2114358.0,https://anaconda.org/conda-forge/structlog,2021-02-22 14:39:08.894,109649.0,2.0,,,,,,,,,,
75,pyelftools,https://github.com/eliben/pyelftools,,Parsing ELF and DWARF in Python.,debugging,28,True,eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2021-05-27 13:38:35.000,2021-05-27 13:38:35.000,390.0,112.0,1231.0,,,8.0,75.0,,conda-forge/pyelftools,pyelftools,54.0,571.0,3051.0,2167.0,https://pypi.org/project/pyelftools,2020-10-27 13:45:19.000,884.0,641755.0,642790.0,https://anaconda.org/conda-forge/pyelftools,2020-10-27 16:16:13.901,65214.0,2.0,,,,,,,,,,
76,radon,https://github.com/rubik/radon,,Various code metrics for Python code.,code-metrics,28,True,rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2021-06-02 16:33:10.000,2021-05-23 07:39:42.000,94.0,134.0,1220.0,2021-05-09 14:36:02.000,4.5.1,50.0,46.0,,conda-forge/radon,radon,20.0,514.0,2869.0,1771.0,https://pypi.org/project/radon,2021-05-23 07:40:10.000,1098.0,386941.0,387614.0,https://anaconda.org/conda-forge/radon,2020-09-18 20:13:31.841,29616.0,2.0,,,,,,,,,,
77,scons,https://github.com/SCons/scons,,SCons - a software construction tool.,build-tools,28,True,SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2021-06-02 06:20:19.000,2021-05-17 00:52:19.000,210.0,2641.0,1152.0,2021-01-19 22:02:05.000,4.1.0,14.0,133.0,,conda-forge/scons,scons,664.0,7140.0,50.0,,https://pypi.org/project/scons,2019-12-17 02:49:51.000,50.0,152106.0,155869.0,https://anaconda.org/conda-forge/scons,2021-01-20 08:05:53.549,191297.0,2.0,352.0,,,,,,,,,
78,safety,https://github.com/pyupio/safety,,Safety checks your installed dependencies for known security vulnerabilities.,security,28,True,pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2021-05-14 19:37:10.000,2021-04-28 19:57:23.000,85.0,68.0,1027.0,2021-01-15 19:34:46.000,1.10.3,38.0,35.0,,conda-forge/safety,safety,44.0,372.0,2459.0,1915.0,https://pypi.org/project/safety,2021-01-15 19:34:46.000,544.0,575948.0,579915.0,https://anaconda.org/conda-forge/safety,2021-01-15 20:54:00.958,18177.0,2.0,48606.0,,,,,,,,,
79,python-json-logger,https://github.com/madzak/python-json-logger,,Json Formatter for the standard python logger.,logging,28,True,madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2021-04-18 19:41:32.000,2020-10-12 16:12:03.000,144.0,45.0,978.0,2020-10-12 16:26:53.000,2.0.1,19.0,43.0,,conda-forge/python-json-logger,python-json-logger,18.0,179.0,16113.0,15195.0,https://pypi.org/project/python-json-logger,2020-10-12 16:26:53.000,918.0,3103190.0,3116568.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,668932.0,2.0,,,,,,,,,,
80,colorlog,https://github.com/borntyping/python-colorlog,,A colored formatter for the python logging module.,logging,28,True,borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2021-05-27 09:29:03.000,2021-05-27 09:28:52.000,72.0,62.0,691.0,2021-04-13 13:51:48.000,5.0.1,58.0,29.0,,conda-forge/colorlog,colorlog,2.0,,13632.0,9966.0,https://pypi.org/project/colorlog,2021-05-27 09:18:43.000,3666.0,4673217.0,4679076.0,https://anaconda.org/conda-forge/colorlog,2021-04-14 16:26:06.310,363312.0,2.0,,,,,,,,,,
81,buildout,https://github.com/buildout/buildout,,Buildout is a deployment automation tool written in and extended with Python.,build-tools,28,False,buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2021-05-11 11:55:36.000,2021-03-29 11:37:20.000,170.0,203.0,512.0,2021-03-08 07:25:44.000,2.13.4,103.0,89.0,,,zc.buildout,138.0,1616.0,1974.0,,https://pypi.org/project/zc.buildout,2021-03-09 08:12:12.000,1974.0,97419.0,97419.0,,,,2.0,,,,,,,,,,
82,pylint-django,https://github.com/PyCQA/pylint-django,,Pylint plugin for improving code analysis for when using Django.,linters,28,True,PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2021-04-26 10:10:55.000,2021-04-26 10:09:38.000,99.0,149.0,465.0,2021-04-09 06:40:49.000,2.4.3,49.0,58.0,['pylint'],conda-forge/pylint-django,pylint-django,25.0,547.0,15806.0,13560.0,https://pypi.org/project/pylint-django,2021-04-09 06:39:56.000,2246.0,612618.0,613987.0,https://anaconda.org/conda-forge/pylint-django,2021-01-12 09:07:20.984,78928.0,2.0,180.0,,,,,,,,,
83,astunparse,https://github.com/simonpercivall/astunparse,,An AST unparser for Python.,ast,28,False,simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-05-13 16:10:26.000,2019-12-22 18:11:19.000,39.0,21.0,161.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,,conda-forge/astunparse,astunparse,18.0,86.0,20635.0,20453.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,182.0,4406664.0,4412342.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,272547.0,2.0,,,,,,,,,,
84,sqlmap,https://github.com/sqlmapproject/sqlmap,,Automatic SQL injection and database takeover tool.,security,27,True,sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2021-05-30 22:34:20.000,2021-05-30 22:34:14.000,4300.0,4277.0,20236.0,2021-03-03 22:08:16.000,1.5.3,67.0,106.0,,,sqlmap,47.0,9775.0,8.0,,https://pypi.org/project/sqlmap,2021-05-01 09:40:03.000,8.0,10929.0,10929.0,,,,2.0,,,,,,,,,,
85,Nuitka,https://github.com/Nuitka/Nuitka,,"Nuitka is a Python compiler written in Python. It's fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",packaging,27,True,Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2021-06-03 09:42:53.383,2021-06-02 10:57:52.000,289.0,726.0,4222.0,2021-05-24 14:17:03.000,0.6.15,151.0,97.0,,conda-forge/nuitka,nuitka,193.0,7748.0,54.0,,https://pypi.org/project/nuitka,2021-06-02 11:25:43.000,54.0,21895.0,26402.0,https://anaconda.org/conda-forge/nuitka,2021-06-03 09:42:53.383,279480.0,2.0,,,,,,,,,,
86,mimesis,https://github.com/lk-geimfari/mimesis,,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",testing,27,True,lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2021-06-02 10:01:26.000,2021-04-30 07:22:02.000,274.0,280.0,3302.0,2020-12-21 11:12:37.000,4.1.3,30.0,106.0,,,mimesis,7.0,1958.0,84.0,,https://pypi.org/project/mimesis,2020-12-21 11:12:37.000,84.0,124884.0,124886.0,,,,2.0,157.0,,,,,,,,,
87,coala,https://github.com/coala/coala,,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",linters,27,True,coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2021-06-03 11:29:22.000,2021-05-16 15:13:58.000,1356.0,2371.0,3194.0,2017-05-30 10:07:57.000,0.11.1,730.0,482.0,,,coala-bears,846.0,4486.0,218.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,208.0,2223.0,2224.0,,,,2.0,135.0,,,,,,,,,
88,memory-profiler,https://github.com/pythonprofilers/memory_profiler,,Monitor Memory usage of Python code.,profiling,27,True,pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2021-04-19 19:16:50.000,2021-04-19 19:16:50.000,309.0,99.0,2924.0,2018-08-16 03:16:49.000,0.54.0,52.0,87.0,,,memory_profiler,88.0,636.0,534.0,,https://pypi.org/project/memory_profiler,2018-08-16 03:16:49.000,534.0,366890.0,366890.0,,,,2.0,,,,,,,,,,
