,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
125,typeguard,agronholm/typeguard,debugging,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2022-10-12 18:54:17.000,2022-10-11 07:52:01,326.0,5.0,76.0,17.0,62.0,165.0,1029.0,2021-12-10 21:09:37.000,2.13.3,45.0,21.0,28,True,43.0,typeguard,conda-forge/typeguard,,386.0,,https://pypi.org/project/typeguard,2021-12-10 21:09:37.000,386.0,5803224.0,5806465.0,https://anaconda.org/conda-forge/typeguard,2022-07-27 14:30:31.626,145880.0,2.0,,,,,,,,,,,,,,,,,,,,
126,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2022-07-11 14:07:52.240,2022-07-10 18:13:46,353.0,,65.0,17.0,136.0,70.0,910.0,2022-07-10 18:13:03.547,0.9.5,27.0,40.0,28,True,47.0,pytest-sugar,conda-forge/pytest-sugar,['pytest'],13371.0,10762.0,https://pypi.org/project/pytest-sugar,2022-07-10 18:13:03.547,2609.0,1000364.0,1002865.0,https://anaconda.org/conda-forge/pytest-sugar,2022-07-11 14:07:52.240,155067.0,3.0,,,,,,,,,,,,,,,,,,,,
127,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2022-10-03 19:17:46.000,2022-10-03 19:17:44,458.0,10.0,108.0,20.0,113.0,71.0,864.0,2022-09-02 13:35:06.105,3.4.1,26.0,49.0,28,False,23.0,prettytable,conda-forge/prettytable,,654.0,,https://pypi.org/project/prettytable,2022-05-05 15:21:28.000,654.0,6566947.0,6578157.0,https://anaconda.org/conda-forge/prettytable,2022-09-02 18:13:03.683,851984.0,3.0,,,,,,,,,,,,,,,,,,,,
128,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2022-09-20 23:58:26.000,2022-09-20 23:55:51,1073.0,8.0,79.0,23.0,74.0,172.0,747.0,2022-09-21 00:00:55.818,3.4.3,145.0,38.0,28,True,4.0,green,conda-forge/green,,941.0,732.0,https://pypi.org/project/green,2022-05-23 22:25:25.000,209.0,15762.0,17498.0,https://anaconda.org/conda-forge/green,2022-03-21 06:59:29.210,105915.0,3.0,,,,,,,,,,,,,,,,,,,,
129,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2022-10-11 03:04:06.000,2022-10-11 03:04:02,609.0,24.0,96.0,22.0,146.0,58.0,670.0,2022-08-07 15:50:19.406,2.0.4,24.0,40.0,28,False,19.0,pyhamcrest,conda-forge/pyhamcrest,,1821.0,,https://pypi.org/project/pyhamcrest,2021-12-12 20:12:38.000,1821.0,1637832.0,1643457.0,https://anaconda.org/conda-forge/pyhamcrest,2022-09-21 07:33:07.620,433130.0,3.0,,,,,,,,,,,,,,,,,,,,
130,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2022-10-12 18:50:59.000,2022-10-12 18:50:58,440.0,45.0,67.0,20.0,326.0,105.0,498.0,2022-08-24 11:20:03.106,3.3.0,39.0,35.0,28,True,4.0,mypy-protobuf,conda-forge/mypy-protobuf,,60.0,,https://pypi.org/project/mypy-protobuf,2022-01-23 22:29:40.000,60.0,1122109.0,1125102.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-08-24 19:50:22.562,68850.0,2.0,,,,,,,,,,,,,,,,,,,nipunn1313/mypy-protobuf,
131,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-10-04 00:29:31.172,2021-06-11 10:22:09,273.0,,39.0,8.0,35.0,50.0,483.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,28,False,29.0,coloredlogs,anaconda/coloredlogs,,14861.0,13031.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,1830.0,4336968.0,4337067.0,https://anaconda.org/anaconda/coloredlogs,2022-10-04 00:29:31.172,6051.0,3.0,,,,,,,,,,,,,,,,,,,,
132,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2022-10-09 13:18:05.000,2022-10-09 13:18:02,309.0,27.0,55.0,8.0,67.0,44.0,138.0,2022-10-08 19:00:41.339,5.0.0,37.0,34.0,28,True,9.0,flake8-isort,conda-forge/flake8-isort,['flake8'],11889.0,11254.0,https://pypi.org/project/flake8-isort,2021-10-14 11:43:49.000,635.0,755823.0,756473.0,https://anaconda.org/conda-forge/flake8-isort,2022-10-09 01:29:06.992,23417.0,2.0,,,,,,,,,,,,,,,,,,,,
133,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2022-09-15 03:43:40.000,2022-07-16 00:35:44,595.0,2.0,159.0,41.0,41.0,135.0,3838.0,2022-04-01 19:56:01.000,2.4.1,26.0,7.0,27,True,23.0,alive-progress,conda-forge/alive-progress,,1265.0,1156.0,https://pypi.org/project/alive-progress,2022-04-01 19:56:01.000,109.0,89556.0,90173.0,https://anaconda.org/conda-forge/alive-progress,2021-01-08 03:33:35.990,19751.0,3.0,,,,,,,,,,,,,,,,,,,,
134,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2022-09-03 06:11:45.000,2022-09-03 06:11:45,527.0,1.0,97.0,32.0,75.0,141.0,1376.0,2021-08-08 13:25:20.000,5.1.0,54.0,52.0,27,True,19.0,radon,conda-forge/radon,,3384.0,2784.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,600.0,338126.0,338914.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,47280.0,2.0,,,,,,,,,,,,,,,,,,,,
135,beartype,beartype/beartype,linters,Unbearably fast near-real-time runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2022-10-13 07:00:55.000,2022-10-13 06:46:28,761.0,95.0,25.0,10.0,36.0,107.0,1316.0,2022-09-18 06:22:36.000,0.11.0,22.0,14.0,27,True,26.0,beartype,conda-forge/beartype,,50.0,,https://pypi.org/project/beartype,2022-03-15 06:06:23.000,50.0,114553.0,115478.0,https://anaconda.org/conda-forge/beartype,2022-09-18 08:36:02.454,25920.0,3.0,,,,,,,,,,,,,,,,,,,,
136,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2022-10-07 11:36:20.000,2022-10-07 11:36:20,988.0,1.0,100.0,18.0,62.0,81.0,975.0,2021-12-15 15:32:37.134,0.0.1,42.0,36.0,27,True,87.0,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],3926.0,3327.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000,599.0,464399.0,483119.0,https://anaconda.org/conda-forge/pytest-benchmark,2022-07-29 13:29:19.248,1478955.0,3.0,,,,,,,,,,,,,,,,,,,,
137,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2022-09-23 18:35:21.000,2022-09-23 18:35:21,528.0,4.0,81.0,9.0,144.0,241.0,973.0,2022-05-28 15:57:31.000,0.19.0,44.0,31.0,27,True,51.0,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],236.0,,https://pypi.org/project/mkdocstrings,2022-05-28 15:55:53.000,236.0,215987.0,217427.0,https://anaconda.org/conda-forge/mkdocstrings,2022-05-29 16:02:15.354,34566.0,2.0,,,,,,,,,,,,,,,,,,,,
138,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-09-26 10:06:08.000,2021-10-18 03:34:23,504.0,,37.0,6.0,58.0,95.0,452.0,2021-10-18 03:40:35.000,1.8.1,48.0,22.0,27,True,53.0,darglint,conda-forge/darglint,,7867.0,7814.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,53.0,409205.0,410415.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,44788.0,3.0,,,,,,,,,,,,,,,,,,,,
139,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2022-08-28 19:50:37.314,2022-08-24 14:59:30,494.0,50.0,40.0,10.0,56.0,50.0,329.0,2022-08-19 15:59:04.388,1.5.0,49.0,22.0,27,True,13.0,docformatter,conda-forge/docformatter,,99.0,,https://pypi.org/project/docformatter,2020-12-27 18:11:12.000,99.0,256789.0,257802.0,https://anaconda.org/conda-forge/docformatter,2022-08-28 19:50:37.314,25328.0,3.0,,,,,,,,,,,,,,,,,,,PyCQA/docformatter,
140,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-12-05 16:31:05.000,2019-12-22 18:11:19,86.0,,44.0,8.0,33.0,21.0,187.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,27,False,18.0,astunparse,conda-forge/astunparse,,55494.0,55211.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,283.0,7149434.0,7165479.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,1026893.0,3.0,,,,,,,,,,,,,,,,,,,,
141,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2022-02-24 14:18:07.000,2022-02-24 14:18:07,93.0,,25.0,12.0,41.0,28.0,122.0,2021-11-13 21:39:31.000,0.5.3,20.0,10.0,27,True,1.0,gast,conda-forge/gast,,98553.0,96690.0,https://pypi.org/project/gast,2021-11-13 21:39:31.000,1863.0,13894302.0,13927999.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,1785993.0,3.0,,,,,,,,,,,,,,,,,,,,
142,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2022-10-10 19:53:16.555,2022-10-09 13:17:50,258.0,36.0,21.0,3.0,47.0,38.0,89.0,2022-10-08 14:10:36.157,2.0.0,24.0,16.0,27,True,4.0,flake8-builtins,conda-forge/flake8-builtins,['flake8'],4991.0,4591.0,https://pypi.org/project/flake8-builtins,2020-05-14 10:45:01.000,400.0,618009.0,620310.0,https://anaconda.org/conda-forge/flake8-builtins,2022-10-10 19:53:16.555,163380.0,3.0,3.0,,,,,,,,,,,,,,,,,,,
143,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2022-10-10 05:54:41.000,2022-10-10 05:54:37,248.0,4.0,126.0,50.0,37.0,68.0,6204.0,2022-07-21 09:20:01.329,2.1.3,17.0,19.0,26,True,32.0,icecream,conda-forge/icecream,,88.0,,https://pypi.org/project/icecream,2022-02-15 23:33:58.000,88.0,177391.0,177837.0,https://anaconda.org/conda-forge/icecream,2022-07-21 16:51:26.595,8040.0,3.0,,,,,,,,,,,,,,,,,,,,
144,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2022-09-12 19:48:00.000,2022-09-02 21:20:52,702.0,1.0,300.0,81.0,352.0,201.0,2110.0,2022-06-19 22:34:24.000,6.8.0,9.0,116.0,26,True,122.0,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],8.0,,https://pypi.org/project/pytest-testinfra,2022-06-19 22:34:24.000,8.0,190637.0,190959.0,https://anaconda.org/conda-forge/pytest-testinfra,2022-06-23 05:36:17.201,6778.0,3.0,,,,,,,,,,,,,,,,,,,,
145,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2021-12-01 06:29:43.000,2020-11-16 01:36:32,316.0,,607.0,156.0,33.0,119.0,1847.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,26,False,171.0,uiautomator,,,292.0,225.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,67.0,57094.0,57094.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
146,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2022-09-30 15:01:50.000,2022-09-30 15:01:30,199.0,14.0,35.0,9.0,32.0,21.0,1185.0,2022-09-30 15:04:01.545,0.2.9,18.0,7.0,26,True,7.0,stackprinter,conda-forge/stackprinter,,163.0,137.0,https://pypi.org/project/stackprinter,2022-04-02 09:37:50.000,26.0,407615.0,407713.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,3924.0,3.0,,,,,,,,,,,,,,,,,,,,
147,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2022-08-31 16:58:07.000,2022-07-24 14:45:54,478.0,4.0,77.0,9.0,58.0,51.0,971.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,26,True,53.0,pympler,conda-forge/pympler,,306.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,306.0,1338439.0,1341820.0,https://anaconda.org/conda-forge/pympler,2022-07-24 00:00:16.620,226571.0,3.0,,,,,,,,,,,,,,,,,,,,
148,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-08-19 14:36:32.000,2022-08-19 14:36:32,571.0,1.0,132.0,8.0,112.0,197.0,886.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,26,True,98.0,pdoc3,anaconda/pdoc3,,2007.0,1890.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,117.0,447863.0,447891.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,981.0,2.0,,,,,,,,,,,,,,,,,,,,
149,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2022-10-12 11:39:55.000,2022-04-12 10:40:59,2005.0,,155.0,17.0,720.0,363.0,726.0,2022-02-06 14:17:08.000,0.5.1,18.0,68.0,26,True,150.0,asv,conda-forge/asv,,67.0,,https://pypi.org/project/asv,2022-02-06 14:16:23.000,67.0,23206.0,32525.0,https://anaconda.org/conda-forge/asv,2022-05-24 16:16:44.182,643052.0,3.0,,,,,,,,,,,,,,,,,,,,
150,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,207.0,24.0,95.0,83.0,583.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,True,54.0,sphinx-bootstrap-theme,,['sphinx'],600.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,600.0,339293.0,339293.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
151,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2022-10-11 19:26:31.000,2022-10-11 19:21:57,499.0,21.0,22.0,4.0,441.0,47.0,453.0,2022-05-11 17:35:06.000,3.12.0,30.0,17.0,26,True,6.0,pytest-randomly,conda-forge/pytest-randomly,,190.0,,https://pypi.org/project/pytest-randomly,2022-05-11 17:35:06.000,190.0,687907.0,694030.0,https://anaconda.org/conda-forge/pytest-randomly,2022-05-12 01:12:32.731,73482.0,3.0,,,,,,,,,,,,,,,,,,,,
152,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2022-10-11 19:26:52.000,2022-10-11 19:26:41,462.0,19.0,17.0,6.0,404.0,40.0,388.0,2022-05-19 09:53:53.000,3.10.0,33.0,14.0,26,True,7.0,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],551.0,,https://pypi.org/project/flake8-comprehensions,2022-05-19 09:53:53.000,551.0,910424.0,919478.0,https://anaconda.org/conda-forge/flake8-comprehensions,2022-05-19 18:23:56.472,642854.0,3.0,,,,,,,,,,,,,,,,,,,,
153,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2022-10-04 10:09:47.000,2022-10-04 10:09:22,824.0,9.0,25.0,13.0,22.0,299.0,213.0,2022-09-25 10:15:14.532,0.28.4,45.0,31.0,26,True,146.0,py2app,,,829.0,,https://pypi.org/project/py2app,2022-05-24 16:02:29.000,829.0,10158.0,10158.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
154,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2022-07-22 06:32:51.000,2021-10-19 07:06:59,104.0,,33.0,4.0,62.0,41.0,151.0,2021-10-19 07:07:05.000,3.3.1,40.0,30.0,26,True,3.0,flake8-quotes,conda-forge/flake8-quotes,['flake8'],11223.0,10399.0,https://pypi.org/project/flake8-quotes,2021-12-15 15:00:09.741,824.0,583358.0,591717.0,https://anaconda.org/conda-forge/flake8-quotes,2021-10-19 22:36:39.426,610264.0,3.0,,,,,,,,,,,,,,,,,,,,
155,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-03-06 14:22:47.000,2022-03-06 14:20:17,408.0,,345.0,155.0,70.0,227.0,8785.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,25,True,65.0,bpytop,conda-forge/bpytop,,1.0,,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,1.0,7738.0,8127.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,7783.0,3.0,,,,,,,,,,,,,,,,,,,,
156,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2021-12-19 14:16:49.287,2018-06-28 13:35:12,500.0,,351.0,5.0,,,3485.0,2021-12-18 13:42:24.000,0.60.0,58.0,61.0,25,False,,memory_profiler,conda-forge/memory_profiler,,173.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,173.0,718713.0,721602.0,https://anaconda.org/conda-forge/memory_profiler,2021-12-19 14:16:49.287,222506.0,3.0,,,,,,,,,,,,,,,,,,,,
157,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,112.0,23.0,221.0,161.0,1740.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,108.0,dephell,,,410.0,398.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000,12.0,4273.0,4277.0,,,,3.0,,187.0,,,,,,,,,,,,,,,,,,
158,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-09-13 16:46:57.000,2022-09-13 16:44:28,203.0,3.0,85.0,27.0,112.0,74.0,1515.0,2022-09-19 21:11:16.934,1.0.2,59.0,38.0,25,True,41.0,shiv,,,12.0,,https://pypi.org/project/shiv,2022-01-24 19:17:52.000,12.0,19892.0,19900.0,,,,3.0,,333.0,,,,,,,,,,,,,,,,,,
159,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2022-10-03 15:10:12.000,2022-09-25 16:39:25,224.0,6.0,83.0,15.0,104.0,39.0,1413.0,2022-04-01 07:40:49.000,3.5.1,23.0,33.0,25,True,28.0,line_profiler,conda-forge/line_profiler,,43.0,,https://pypi.org/project/line_profiler,2022-04-01 07:40:49.000,43.0,262315.0,265919.0,https://anaconda.org/conda-forge/line_profiler,2022-03-22 11:06:35.902,277555.0,3.0,,,,,,,,,,,,,,,,,,,,
160,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2022-10-11 23:49:12.000,2022-10-11 23:49:12,798.0,24.0,52.0,24.0,79.0,58.0,998.0,2022-08-21 02:43:17.359,1.23.0,49.0,21.0,25,True,30.0,wily,,,10.0,,https://pypi.org/project/wily,2022-05-18 06:32:16.000,10.0,13662.0,13662.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
161,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2022-07-17 04:34:45.000,2022-07-14 18:31:38,706.0,,52.0,17.0,311.0,120.0,992.0,2021-07-09 22:22:20.000,0.10.3,26.0,41.0,25,True,75.0,pdbpp,conda-forge/pdbpp,,3730.0,3138.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,592.0,292986.0,294297.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,81294.0,3.0,,,,,,,,,,,,,,,,,,,,
162,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-07-20 09:05:05.000,2019-06-15 20:36:43,183.0,,51.0,11.0,49.0,42.0,658.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,25,False,39.0,pytest-watch,conda-forge/pytest-watch,['pytest'],5331.0,4757.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,574.0,339774.0,341016.0,https://anaconda.org/conda-forge/pytest-watch,2022-06-20 12:58:53.880,70816.0,3.0,,,,,,,,,,,,,,,,,,,,
163,py2exe,py2exe/py2exe,packaging,A distutils extension to create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2022-09-27 22:06:36.000,2022-09-20 17:17:24,1051.0,30.0,60.0,19.0,26.0,121.0,478.0,2022-09-20 17:40:39.000,0.12.0.1,23.0,15.0,25,True,8.0,py2exe,,,1721.0,1545.0,https://pypi.org/project/py2exe,2022-07-03 22:09:17.000,176.0,16724.0,16968.0,,,,3.0,,10497.0,,,,,,,,,,,,,,,,,,
164,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2022-10-10 07:31:20.000,2022-07-29 16:12:10,178.0,4.0,29.0,5.0,90.0,27.0,409.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,25,True,23.0,interrogate,,,2525.0,2436.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,89.0,98594.0,98594.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
165,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2022-05-30 16:54:42.000,2022-05-30 16:54:42,548.0,,35.0,7.0,66.0,75.0,267.0,,,42.0,22.0,25,True,19.0,check-manifest,conda-forge/check-manifest,,10519.0,7947.0,https://pypi.org/project/check-manifest,2022-03-13 10:09:29.000,2572.0,211748.0,213103.0,https://anaconda.org/conda-forge/check-manifest,2022-03-13 13:01:22.255,62337.0,3.0,,,,,,,,,,,,,,,,,,,,
