,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,monthly_downloads,projectrank_placing,trending,labels,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
201,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2025-01-05 12:10:01.000,2025-01-05 12:09:52,568.0,,121.0,33.0,93.0,34.0,147.0,976.0,2020-07-03 08:11:24.000,2.5.1,22.0,31.0,20,True,,pynsist,,263.0,249.0,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,14.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
202,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,72.0,27.0,107.0,90.0,48.0,714.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,20,False,,redbaron,,845.0,757.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,88.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
203,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,A plugin for customizing the navigation structure of your MkDocs site.,,https://github.com/lukasgeiter/mkdocs-awesome-nav,https://github.com/lukasgeiter/mkdocs-awesome-nav,MIT,2018-02-06 21:09:24.000,2025-05-18 19:12:19.000,2025-05-18 19:00:05,124.0,1.0,40.0,8.0,24.0,20.0,87.0,577.0,2025-05-18 19:12:19.000,3.1.2,31.0,10.0,20,True,lukasgeiter/mkdocs-awesome-nav,mkdocs-awesome-pages-plugin,,216.0,,https://pypi.org/project/mkdocs-awesome-pages-plugin,2024-12-22 21:13:46.000,216.0,,,,,3.0,,['mkdocs'],,,,,,,,,,,,,,,,,,
204,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2024-05-16 20:07:44.000,2024-05-16 19:46:04,218.0,,30.0,4.0,39.0,3.0,28.0,134.0,2024-05-16 20:07:44.000,4.0.0,22.0,15.0,20,False,,flake8-commas,,19191.0,18975.0,https://pypi.org/project/flake8-commas,2024-05-16 20:07:44.000,216.0,,,,,3.0,,['flake8'],,,,,,,,,,,,,,,,,,
205,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,204.0,66.0,56.0,37.0,47.0,4656.0,2021-01-29 16:48:55.000,0.3.3,16.0,17.0,19,False,,better-exceptions,,102.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,102.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
206,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-09-19 11:00:56.000,2023-01-03 00:40:56,266.0,,72.0,15.0,43.0,32.0,33.0,868.0,2022-12-19 09:01:00.611,1.8.0,29.0,20.0,19,False,,portray,,880.0,858.0,https://pypi.org/project/portray,2022-12-19 09:01:00.611,22.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
207,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,146.0,14.0,67.0,35.0,28.0,854.0,2018-07-25 01:44:55.232,0.6.0,11.0,36.0,19,False,,pycco,,348.0,342.0,https://pypi.org/project/pycco,2018-07-25 01:44:55.232,6.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
208,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2025-08-01 10:46:40.000,2025-07-30 20:47:41,396.0,16.0,67.0,24.0,400.0,48.0,90.0,684.0,2023-10-26 02:37:12.000,2.1.0,11.0,47.0,19,False,,fixit,,107.0,96.0,https://pypi.org/project/fixit,2023-10-26 02:37:12.000,11.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
209,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2025-04-22 14:56:29.275,2023-04-16 21:21:14,535.0,,86.0,12.0,87.0,46.0,93.0,463.0,2017-12-31 01:13:41.000,1.3.4,28.0,46.0,19,False,,paver,conda-forge/paver,13.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,13.0,https://anaconda.org/conda-forge/paver,2025-04-22 14:56:29.275,41072.0,391.0,3.0,,,,,,,,,,,,,,,,,,,,
210,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2025-08-12 07:57:02.000,2025-08-12 07:55:06,912.0,4.0,25.0,4.0,557.0,51.0,82.0,405.0,2023-12-31 16:40:33.000,0.35.0,53.0,16.0,19,True,,nitpick,,1386.0,1360.0,https://pypi.org/project/nitpick,2023-12-31 16:40:30.000,26.0,,,,0.0,3.0,,['flake8'],12.0,,,,,,,,,,,,,,,,,
211,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2025-08-13 14:20:51.000,2025-08-13 14:20:49,551.0,15.0,29.0,6.0,242.0,,61.0,367.0,2025-05-23 23:52:25.000,3.2.0,42.0,11.0,19,True,,add-trailing-comma,,39.0,,https://pypi.org/project/add-trailing-comma,2025-05-23 23:52:25.000,39.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
212,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,50.0,15.0,101.0,57.0,30.0,296.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,19,False,,baron,,449.0,444.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,5.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
213,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2025-06-18 23:48:47.000,2025-02-28 20:20:37,157.0,,43.0,8.0,51.0,5.0,37.0,229.0,2021-07-27 09:00:22.000,0.4.8,18.0,12.0,19,True,,lazydocs,,440.0,375.0,https://pypi.org/project/lazydocs,2021-07-27 08:05:42.000,65.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
214,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2025-08-12 11:17:51.000,2025-06-01 11:59:50,146.0,2.0,22.0,4.0,75.0,56.0,72.0,194.0,2025-06-01 11:59:32.000,0.22.0,39.0,16.0,19,True,,flake8-simplify,conda-forge/flake8-simplify,109.0,,https://pypi.org/project/flake8-simplify,2025-06-01 11:59:32.000,109.0,https://anaconda.org/conda-forge/flake8-simplify,2025-06-02 22:44:06.745,59525.0,1062.0,3.0,,,,,,,,,,,,,,,,,,,,
215,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2025-04-22 14:57:04.228,2023-08-11 15:07:51,233.0,,18.0,4.0,83.0,13.0,41.0,170.0,2023-08-11 15:10:29.000,2023.8.2,10.0,14.0,19,False,,pandas-vet,conda-forge/pandas-vet,515.0,478.0,https://pypi.org/project/pandas-vet,2023-08-11 15:09:04.000,37.0,https://anaconda.org/conda-forge/pandas-vet,2025-04-22 14:57:04.228,23351.0,556.0,3.0,,['flake8'],130.0,,,,,,,,,,,,,,,,,
216,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2025-04-04 08:40:38.000,2025-04-04 08:40:37,795.0,,116.0,41.0,67.0,29.0,67.0,5702.0,2024-04-06 23:52:28.000,0.8.14,90.0,27.0,18,True,,xxh-xxh,,,,https://pypi.org/project/xxh-xxh,2024-04-06 23:52:28.000,,,,,65.0,3.0,,,4329.0,,,,,,,,,,,,,,,,,
217,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,115.0,72.0,25.0,17.0,19.0,2963.0,2017-06-28 06:10:16.000,0.1.3,5.0,18.0,18,False,,profiling,,81.0,79.0,https://pypi.org/project/profiling,2021-12-15 15:24:47.133,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
218,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2025-04-07 02:52:38.000,2025-04-07 02:52:38,355.0,,204.0,57.0,45.0,43.0,17.0,2841.0,,,13.0,25.0,18,True,,pyrasite,,67.0,67.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
219,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2025-04-22 14:57:56.114,2021-11-13 14:58:04,27.0,,122.0,30.0,4.0,5.0,6.0,1823.0,2021-11-13 14:58:19.000,0.2.2,4.0,3.0,18,False,,heartrate,conda-forge/heartrate,75.0,72.0,https://pypi.org/project/heartrate,2021-11-13 14:58:19.000,3.0,https://anaconda.org/conda-forge/heartrate,2025-04-22 14:57:56.114,5552.0,111.0,3.0,,,,,,,,,,,,,,,,,,,,
220,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2023-12-28 22:35:49.000,2023-12-28 22:31:34,105.0,,56.0,45.0,24.0,8.0,23.0,1577.0,2020-12-02 20:41:20.000,20.12.2,3.0,44.0,18,False,,xar,,36.0,36.0,https://pypi.org/project/xar,2020-12-02 20:41:20.000,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
221,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,61.0,25.0,63.0,36.0,33.0,1442.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,18,False,,pyannotate,,181.0,147.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,34.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
222,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2024-05-25 03:08:01.000,2021-10-14 20:29:54,188.0,,80.0,12.0,52.0,92.0,49.0,370.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,18,False,,mkdocs-with-pdf,,798.0,790.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000,8.0,,,,,3.0,,['mkdocs'],,,,,,,,,,,,,,,,,,
223,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2023-07-28 19:56:59.000,2021-10-05 01:31:10,72.0,,41.0,19.0,32.0,44.0,46.0,336.0,2021-10-05 01:33:27.000,0.5.10,24.0,11.0,18,False,,mkdocs-pdf-export-plugin,,1467.0,1461.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2021-10-05 01:33:27.000,6.0,,,,,3.0,,['mkdocs'],,,,,,,,,,,,,,,,,,
224,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2025-01-19 01:58:19.000,2023-06-24 21:25:38,106.0,,60.0,7.0,27.0,,39.0,163.0,2025-01-19 01:58:19.000,0.6.8,32.0,19.0,18,False,,sphinx-markdown-builder,,1272.0,1112.0,https://pypi.org/project/sphinx-markdown-builder,2025-01-19 01:58:19.000,160.0,,,,,3.0,,['sphinx'],,,,,,,,,,,,,,,,,,
225,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/prospector-dev/dodgy,https://github.com/prospector-dev/dodgy,MIT,2013-12-25 12:22:20.000,2025-04-22 14:56:26.263,2021-03-21 11:36:52,70.0,,19.0,5.0,14.0,9.0,3.0,125.0,2019-12-31 16:44:58.000,0.2.1,10.0,14.0,18,False,prospector-dev/dodgy,dodgy,conda-forge/dodgy,2986.0,2935.0,https://pypi.org/project/dodgy,2019-12-31 16:44:58.000,51.0,https://anaconda.org/conda-forge/dodgy,2025-04-22 14:56:26.263,133076.0,1232.0,3.0,,,,,,,,,,,,,,,,,,,,
226,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2023-09-13 06:38:29.000,2022-08-29 13:45:55,70.0,,23.0,5.0,18.0,12.0,17.0,113.0,2022-08-29 14:28:51.025,4.1.1,13.0,12.0,18,False,,flake8-bandit,,210.0,,https://pypi.org/project/flake8-bandit,2022-08-29 14:28:51.025,210.0,,,,,3.0,,['flake8'],,,,,,,,,,,,,,,,,,
227,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2024-10-13 21:22:02.000,2023-10-16 20:22:41,416.0,,72.0,41.0,49.0,22.0,37.0,1686.0,2023-10-16 20:29:11.000,0.9.5,41.0,10.0,17,False,,birdseye,,8.0,,https://pypi.org/project/birdseye,2023-10-16 20:29:11.000,8.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
228,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2019-11-17 15:47:15.000,2025-04-22 14:56:43.876,2019-10-30 17:50:10,279.0,,64.0,,,,,485.0,,,13.0,10.0,17,False,,assertpy,conda-forge/assertpy,99.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000,99.0,https://anaconda.org/conda-forge/assertpy,2025-04-22 14:56:43.876,34334.0,562.0,3.0,,,,,,,,,,,,,,,,,,,,
229,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2025-08-02 08:08:55.000,2025-08-01 12:21:48,494.0,1.0,22.0,5.0,186.0,11.0,107.0,244.0,2023-12-24 07:42:09.000,1.2.1,57.0,16.0,17,True,hakancelikdev/unimport,unimport,,164.0,148.0,https://pypi.org/project/unimport,2023-12-24 07:42:09.000,16.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
230,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2025-08-03 14:15:06.000,2025-08-03 14:13:17,298.0,9.0,27.0,4.0,31.0,11.0,101.0,170.0,2025-08-03 14:14:31.000,2.8,50.0,15.0,17,True,,mkdocs-print-site-plugin,,22.0,,https://pypi.org/project/mkdocs-print-site-plugin,2025-08-03 14:15:06.000,22.0,,,,,3.0,,['mkdocs'],,,,,,,,,,,,,,,,,,
231,dlint,dlint-py/dlint,security,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,,https://github.com/dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2025-04-22 14:58:04.693,2024-10-31 12:34:30,242.0,,16.0,2.0,16.0,24.0,23.0,169.0,2024-10-31 12:39:01.000,0.16.0,19.0,16.0,17,True,,dlint,conda-forge/dlint,93.0,,https://pypi.org/project/dlint,2024-10-31 12:39:01.000,93.0,https://anaconda.org/conda-forge/dlint,2025-04-22 14:58:04.693,10556.0,234.0,3.0,,,,,,,,,,,,,,,,,,,,
232,pyenv-installer,pyenv/pyenv-installer,virtual-envs,This tool is used to install `pyenv` and friends.,,https://github.com/pyenv/pyenv-installer,https://github.com/pyenv/pyenv-installer,MIT,2013-06-01 03:48:07.000,2025-04-24 19:06:44.000,2025-04-24 19:06:43,153.0,,455.0,75.0,63.0,8.0,79.0,4066.0,,,,42.0,16,True,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
233,fake2db,emirozer/fake2db,testing,create custom test databases that are populated with fake data.,,https://github.com/emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000,2021-12-15 15:44:45.608,2019-11-25 09:19:00,242.0,,124.0,68.0,29.0,7.0,15.0,2335.0,2021-12-15 15:44:45.608,0.1.0,23.0,18.0,16,False,,fake2db,,32.0,32.0,https://pypi.org/project/fake2db,2021-12-15 15:44:45.608,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
234,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,244.0,67.0,116.0,27.0,78.0,2187.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,16,False,,python-taint,,2.0,,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,2.0,,,,1.0,3.0,,,140.0,,,,,,,,,,,,,,,,,
235,dh-virtualenv,spotify/dh-virtualenv,virtual-envs,Python virtualenvs in Debian packages.,,https://github.com/spotify/dh-virtualenv,https://github.com/spotify/dh-virtualenv,GPL-2.0,2013-10-09 19:03:43.000,2024-04-27 01:41:37.000,2023-01-03 15:31:24,422.0,,185.0,40.0,155.0,40.0,173.0,1625.0,,,,61.0,16,False,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
236,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2025-04-22 14:57:57.761,2024-07-04 13:45:03,514.0,,26.0,9.0,46.0,8.0,17.0,389.0,2024-07-04 16:25:34.000,1.8.1,24.0,11.0,16,False,,manhole,conda-forge/manhole,6.0,,https://pypi.org/project/manhole,2024-07-04 16:25:34.000,6.0,https://anaconda.org/conda-forge/manhole,2025-04-22 14:57:57.761,52667.0,1074.0,3.0,,,,,,,,,,,,,,,,,,,,
237,vex,sashahart/vex,virtual-envs,Run a command in the named virtualenv.,,https://github.com/sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2021-10-30 20:12:27.000,2019-05-10 19:18:48,200.0,,24.0,12.0,25.0,4.0,40.0,370.0,2019-05-10 19:21:38.000,0.0.19,18.0,3.0,16,False,,vex,,37.0,34.0,https://pypi.org/project/vex,2019-05-10 19:21:38.000,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
238,imhotep,justinabrahms/imhotep,linters,A static-analysis bot for Github.,,https://github.com/justinabrahms/imhotep,https://github.com/justinabrahms/imhotep,MIT,2012-12-17 01:26:32.000,2023-06-17 04:37:59.000,2023-06-17 04:37:59,400.0,,36.0,8.0,68.0,20.0,26.0,223.0,2022-02-20 06:09:19.000,2.0.0,10.0,17.0,16,False,,imhotep,,19.0,15.0,https://pypi.org/project/imhotep,2022-02-20 06:09:19.000,4.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
239,pip-run,jaraco/pip-run,dependency-managers,pip-run - dynamic dependency loader for Python.,,https://github.com/jaraco/pip-run,https://github.com/jaraco/pip-run,,2016-01-25 01:59:13.000,2025-05-30 00:58:13.000,2025-05-30 00:52:14,1028.0,18.0,20.0,7.0,34.0,11.0,80.0,138.0,2025-05-30 00:58:19.000,16.1.0,72.0,24.0,16,False,,pip-run,,96.0,86.0,https://pypi.org/project/pip-run,2025-05-30 00:58:13.000,10.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
240,unify,myint/unify,refactoring,Modifies strings to all use the same quote where possible.,,https://github.com/myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2025-04-22 14:57:56.214,2019-08-07 13:44:00,69.0,,18.0,6.0,12.0,12.0,3.0,96.0,2013-06-22 15:34:37.000,0.1.5,10.0,5.0,16,False,,unify,conda-forge/unify,1514.0,1443.0,https://pypi.org/project/unify,2019-08-07 13:46:09.000,71.0,https://anaconda.org/conda-forge/unify,2025-04-22 14:57:56.214,2973.0,59.0,3.0,,,,,,,,,,,,,,,,,,,,
241,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2025-04-22 14:56:27.130,2022-07-19 20:45:38,40.0,,9.0,2.0,8.0,9.0,6.0,64.0,,,5.0,9.0,16,False,,pylint-flask,conda-forge/pylint-flask,8250.0,8244.0,https://pypi.org/project/pylint-flask,2019-01-30 19:26:02.000,6.0,https://anaconda.org/conda-forge/pylint-flask,2025-04-22 14:56:27.130,181261.0,1678.0,3.0,,['pylint'],,,,,,,,,,,,,,,,,,
242,reloadium,reloadware/reloadium,debugging,Hot Reloading and Profiling for Python.,,https://github.com/reloadware/reloadium,https://github.com/reloadware/reloadium,Apache-2.0,2022-01-15 03:01:41.000,2024-05-24 16:13:26.000,2024-05-24 16:13:26,57.0,,59.0,24.0,33.0,32.0,120.0,2984.0,2024-05-22 15:28:18.000,1.5.1,50.0,3.0,15,False,,reloadium,,,,https://pypi.org/project/reloadium,2024-05-22 15:28:18.000,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
243,pyheat,csurfer/pyheat,profiling,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,,https://github.com/csurfer/pyheat,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000,2023-07-04 11:25:43.000,2021-09-18 20:16:24,55.0,,46.0,10.0,8.0,7.0,9.0,841.0,2018-12-06 03:59:34.000,0.0.6,6.0,5.0,15,False,,py-heat,,86.0,80.0,https://pypi.org/project/py-heat,2018-12-06 03:59:34.000,6.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
244,pynt,rags/pynt,build-tools,A pynt of Python build.,,https://github.com/rags/pynt,https://github.com/rags/pynt,MIT,2012-11-17 13:12:49.000,2025-07-16 13:54:30.000,2019-10-04 19:05:46,128.0,,19.0,10.0,10.0,11.0,13.0,155.0,2018-06-24 06:23:48.000,0.8.2,7.0,10.0,15,False,,pynt,,131.0,130.0,https://pypi.org/project/pynt,2018-06-24 06:23:48.000,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
245,com2ann,ilevkivskyi/com2ann,refactoring,Tool for translation type comments to type annotations in Python.,,https://github.com/ilevkivskyi/com2ann,https://github.com/ilevkivskyi/com2ann,MIT,2016-09-09 07:17:02.000,2025-06-02 23:03:18.000,2025-06-02 23:03:15,48.0,2.0,13.0,6.0,35.0,10.0,23.0,152.0,2021-08-21 09:01:26.000,0.3.0,3.0,8.0,15,True,,com2ann,,97.0,95.0,https://pypi.org/project/com2ann,2021-08-21 09:01:26.000,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
246,flake8-mypy,ambv/flake8-mypy,linters,A plugin for flake8 integrating Mypy.,,https://github.com/ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000,2020-06-19 16:51:36.000,2020-06-19 16:51:00,50.0,,17.0,4.0,13.0,23.0,3.0,102.0,2017-08-31 23:17:01.000,17.8.0,6.0,8.0,15,False,,flake8-mypy,,1812.0,1757.0,https://pypi.org/project/flake8-mypy,2017-08-31 23:17:01.000,55.0,,,,,3.0,,['flake8'],,,,,,,,,,,,,,,,,,
247,pyformat,myint/pyformat,formatters,Formats Python code to follow a consistent style.,,https://github.com/myint/pyformat,https://github.com/myint/pyformat,Saxpath,2013-03-24 21:45:30.000,2024-01-01 00:20:53.000,2024-01-01 00:18:13,201.0,,10.0,7.0,6.0,7.0,3.0,94.0,2014-09-07 13:57:37.000,0.5.7,24.0,3.0,15,False,,pyformat,,1917.0,1909.0,https://pypi.org/project/pyformat,2024-01-01 00:20:50.000,8.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
248,mkdocs-git-revision-date-plugin,zhaoterryy/mkdocs-git-revision-date-plugin,documentation,MkDocs plugin for setting revision date from git per markdown file.,,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000,2023-03-28 19:19:30.000,2022-03-08 14:42:57,26.0,,10.0,4.0,9.0,6.0,9.0,60.0,2022-03-08 14:43:59.000,0.3.2,9.0,7.0,15,False,,mkdocs-git-revision-date-plugin,,2929.0,2888.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,2022-03-08 14:42:31.000,41.0,,,,,3.0,,['mkdocs'],,,,,,,,,,,,,,,,,,
