,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_dependent_project_count,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
83,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2022-12-06 20:20:10.000,2022-12-06 20:20:10,1104.0,6.0,87.0,20.0,103.0,101.0,518.0,2021-11-30 21:05:47.000,0.8.3,26.0,46.0,32,True,7.0,parso,conda-forge/parso,,256354.0,250451.0,https://pypi.org/project/parso,2021-11-30 21:05:47.000,15819871.0,16005537.0,https://anaconda.org/conda-forge/parso,2021-12-01 05:04:36.494,11139999.0,2.0,5903.0,,,,,,,,,,,,,,,,,,,,
84,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2022-12-13 23:35:31.000,2022-12-13 23:35:27,10000.0,29.0,5017.0,1082.0,332.0,4776.0,25551.0,2022-11-01 22:14:01.109,1.6.11,86.0,121.0,31,True,59.0,sqlmap,,,6.0,,https://pypi.org/project/sqlmap,2022-06-03 22:10:42.000,6106.0,6106.0,,,,2.0,6.0,,,,,,,,,,,,,,,,,,,,
85,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2022-12-14 16:12:56.000,2022-12-09 20:45:48,860.0,45.0,264.0,54.0,165.0,68.0,9673.0,2022-12-09 20:18:02.484,1.5.0,10.0,22.0,31,True,14.0,memray,conda-forge/memray,,65.0,64.0,https://pypi.org/project/memray,2022-05-16 23:52:50.000,103822.0,105615.0,https://anaconda.org/conda-forge/memray,2022-12-10 01:13:09.771,14348.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
86,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2022-12-14 13:38:06.000,2022-12-14 13:38:05,532.0,5.0,263.0,65.0,401.0,406.0,5803.0,2022-05-28 04:17:00.000,1.1.0,51.0,82.0,31,True,118.0,pipx,conda-forge/pipx,,895.0,886.0,https://pypi.org/project/pipx,2022-05-28 04:17:00.000,463063.0,464321.0,https://anaconda.org/conda-forge/pipx,2022-11-01 08:11:28.547,15102.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,
87,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2022-12-07 15:28:28.000,2022-12-07 15:28:28,958.0,12.0,350.0,41.0,460.0,374.0,3003.0,2021-10-26 14:02:33.000,3.2.1,42.0,126.0,31,True,160.0,factory_boy,conda-forge/factory_boy,,735.0,,https://pypi.org/project/factory_boy,2021-10-26 14:02:33.000,2337802.0,2339337.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,115128.0,2.0,735.0,,,,,,,,,,,,,,,,,,,,
88,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2022-11-06 11:38:49.501,2022-11-05 13:06:27,1129.0,31.0,107.0,31.0,248.0,253.0,1861.0,2022-11-05 13:10:04.066,3.8.0,47.0,62.0,31,True,123.0,flit,conda-forge/flit,,271.0,,https://pypi.org/project/flit,2022-02-23 11:36:30.000,175942.0,177908.0,https://anaconda.org/conda-forge/flit,2022-11-06 11:38:49.501,137656.0,3.0,271.0,,,,,,,,,,,,,,,,,,,,
89,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2022-12-12 20:49:31.000,2022-12-08 18:50:56,533.0,74.0,123.0,31.0,294.0,108.0,1420.0,2022-12-08 19:10:01.428,2.3.5,54.0,40.0,31,True,57.0,safety,conda-forge/safety,,358.0,4.0,https://pypi.org/project/safety,2022-06-28 21:38:28.000,1145298.0,1153818.0,https://anaconda.org/conda-forge/safety,2022-12-09 10:33:04.329,45869.0,2.0,354.0,245987.0,,,,,,,,,,,,,,,,,,,
90,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2022-12-11 13:43:39.000,2022-12-11 13:43:39,409.0,53.0,68.0,17.0,155.0,87.0,959.0,2022-11-05 08:06:05.737,0.9.6,28.0,45.0,31,True,22.0,pytest-sugar,conda-forge/pytest-sugar,['pytest'],13801.0,11192.0,https://pypi.org/project/pytest-sugar,2022-07-10 18:13:03.547,833119.0,835684.0,https://anaconda.org/conda-forge/pytest-sugar,2022-11-05 11:46:05.380,164204.0,2.0,2609.0,,,,,,,,,,,,,,,,,,,,
91,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2022-12-15 06:24:44.000,2022-12-15 06:24:43,264.0,36.0,75.0,7.0,157.0,118.0,861.0,2022-12-06 19:07:50.328,22.12.6,51.0,64.0,31,True,47.0,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],18705.0,18705.0,https://pypi.org/project/flake8-bugbear,2022-10-26 22:37:29.000,1592188.0,1608490.0,https://anaconda.org/conda-forge/flake8-bugbear,2022-12-07 00:34:32.971,652089.0,2.0,,,7.0,,,,,,,,,,,,,,,,,,
92,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2022-12-04 23:44:38.000,2022-08-29 14:53:21,230.0,,80.0,11.0,44.0,73.0,776.0,2022-08-29 14:53:13.855,6.7.0,64.0,30.0,31,True,1.0,colorlog,conda-forge/colorlog,,22124.0,19674.0,https://pypi.org/project/colorlog,2021-11-08 16:56:43.000,7855221.0,7870648.0,https://anaconda.org/conda-forge/colorlog,2022-10-26 21:11:56.658,1234178.0,3.0,2450.0,,,,,,,,,,,,,,,,,,,,
93,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2022-11-08 15:07:56.000,2022-11-08 15:07:52,1711.0,37.0,172.0,55.0,273.0,228.0,552.0,2022-11-06 23:13:12.890,3.0.0,122.0,92.0,31,False,134.0,zc.buildout,conda-forge/zc.buildout,,1065.0,,https://pypi.org/project/zc.buildout,2022-04-07 19:12:49.000,73780.0,75033.0,https://anaconda.org/conda-forge/zc.buildout,2022-03-31 09:12:41.632,18801.0,3.0,1065.0,,,,,,,,,,,,,,,,,,,,
94,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2022-12-13 00:24:40.000,2022-11-26 01:34:44,470.0,10.0,187.0,7.0,217.0,145.0,493.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,31,True,12.0,coveralls,conda-forge/coveralls,['pytest'],32852.0,23578.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,559579.0,571057.0,https://anaconda.org/conda-forge/coveralls,2022-08-03 01:11:21.846,814987.0,2.0,9274.0,,,,,,,,,,,,,,,,,,,,
95,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2022-12-09 23:11:29.000,2022-11-01 08:53:35,413.0,77.0,25.0,9.0,34.0,16.0,207.0,2022-10-29 15:21:26.062,1.2.0,31.0,9.0,31,True,13.0,executing,conda-forge/executing,,42741.0,42685.0,https://pypi.org/project/executing,2022-02-27 22:45:22.000,7706288.0,7832173.0,https://anaconda.org/conda-forge/executing,2022-11-01 15:44:50.965,4531869.0,1.0,56.0,,,,,,,,,,,,,,,,,,,,
96,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2022-12-11 13:01:28.000,2022-12-11 13:01:28,306.0,1.0,919.0,233.0,112.0,98.0,15487.0,2022-04-02 15:00:56.000,1.1.1,57.0,27.0,30,True,19.0,pysnooper,conda-forge/pysnooper,,911.0,863.0,https://pypi.org/project/pysnooper,2022-04-02 15:00:56.000,227039.0,228364.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,57011.0,2.0,48.0,,,,,,,,,,,,,,,,,,,,
97,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2022-12-09 06:35:28.000,2022-11-20 23:59:35,6638.0,132.0,189.0,59.0,116.0,221.0,4424.0,2022-11-08 04:53:13.522,0.23.0,21.0,53.0,30,True,294.0,pyoxidizer,,,146.0,146.0,https://pypi.org/project/pyoxidizer,2022-06-05 23:21:43.000,5307.0,5465.0,,,,2.0,,5550.0,,,,,,,,,,,,,,,,,,,
98,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2022-12-06 17:25:01.000,2022-12-06 17:25:01,713.0,27.0,362.0,75.0,159.0,111.0,3682.0,2022-11-15 17:59:01.069,0.61.0,59.0,101.0,30,True,123.0,memory_profiler,conda-forge/memory_profiler,,172.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,629390.0,632540.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,248903.0,2.0,172.0,,,,,,,,,,,,,,,,,,,,
99,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2022-12-08 13:38:28.000,2022-10-04 19:43:37,1207.0,28.0,301.0,46.0,371.0,187.0,2647.0,2022-10-05 17:13:10.000,1.4.0,37.0,68.0,30,True,96.0,detect-secrets,,,24.0,,https://pypi.org/project/detect-secrets,2022-02-16 21:40:39.000,362627.0,362627.0,,,,3.0,24.0,,,,,,,,,,,,,,,,,,,,
100,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2022-12-13 04:58:10.000,2022-12-13 04:58:09,1012.0,60.0,137.0,35.0,434.0,325.0,2306.0,2022-12-06 22:22:02.046,3.3.1,149.0,34.0,30,True,11.0,pyupgrade,conda-forge/pyupgrade,,52.0,,https://pypi.org/project/pyupgrade,2022-11-10 15:40:00.639,372402.0,382598.0,https://anaconda.org/conda-forge/pyupgrade,2022-12-07 01:35:57.277,479226.0,2.0,52.0,,,,,,,,,,,,,,,,,,,,
101,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2022-10-29 13:21:01.531,2022-10-27 20:05:50,636.0,5.0,461.0,71.0,251.0,139.0,1558.0,,,10.0,87.0,30,True,66.0,pyelftools,conda-forge/pyelftools,,4817.0,4291.0,https://pypi.org/project/pyelftools,2022-02-03 14:49:18.000,1804318.0,1805706.0,https://anaconda.org/conda-forge/pyelftools,2022-10-29 13:21:01.531,112477.0,2.0,526.0,,,,,,,,,,,,,,,,,,,,
102,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2022-12-15 06:56:48.000,2022-12-14 05:19:34,2324.0,478.0,241.0,43.0,456.0,423.0,1533.0,2022-10-14 05:15:54.572,0.3.11,45.0,103.0,30,True,84.0,briefcase,,,17.0,,https://pypi.org/project/briefcase,2022-06-27 03:23:53.000,3880.0,3880.0,,,,2.0,17.0,35.0,,,,,,,,,,,,,,,,,,,
103,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2022-09-08 09:01:34.000,2022-09-08 09:01:23,1479.0,,157.0,50.0,160.0,213.0,1500.0,2022-04-22 15:33:23.000,0.36.0,48.0,65.0,30,True,72.0,doit,conda-forge/doit,,1380.0,1099.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,402720.0,405169.0,https://anaconda.org/conda-forge/doit,2022-04-22 16:36:58.774,146944.0,3.0,281.0,,,,,,,,,,,,,,,,,,,,
104,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2022-10-26 11:10:23.029,2022-10-25 21:21:25,1001.0,14.0,100.0,18.0,63.0,86.0,1004.0,2022-10-25 21:23:01.695,4.0.0,43.0,37.0,30,True,87.0,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],4130.0,3531.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000,536232.0,555311.0,https://anaconda.org/conda-forge/pytest-benchmark,2022-10-26 11:10:23.029,1545433.0,3.0,599.0,,,,,,,,,,,,,,,,,,,,
105,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2022-11-23 18:04:35.000,2022-01-24 01:11:19,143.0,,47.0,17.0,56.0,38.0,527.0,2022-01-24 01:14:49.000,0.7.0,13.0,21.0,30,True,12.0,mccabe,conda-forge/mccabe,,337556.0,321684.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,25964196.0,26037559.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,5722335.0,2.0,15872.0,,,,,,,,,,,,,,,,,,,,
106,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2022-12-08 14:10:40.000,2022-06-22 04:41:01,431.0,,518.0,167.0,149.0,166.0,8966.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,40.0,29,True,132.0,gdbgui,,,234.0,232.0,https://pypi.org/project/gdbgui,2022-06-22 04:46:50.000,305747.0,306142.0,,,,2.0,2.0,11480.0,,,,,,,,,,,,,,,,,,,
107,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2022-12-02 20:02:21.000,2022-12-02 20:02:21,313.0,2.0,316.0,59.0,133.0,95.0,4735.0,2021-12-15 16:10:13.225,0.1.0,40.0,52.0,29,True,133.0,pipreqs,conda-forge/pipreqs,,14990.0,14654.0,https://pypi.org/project/pipreqs,2021-10-23 09:15:35.000,412005.0,412421.0,https://anaconda.org/conda-forge/pipreqs,2022-04-08 21:43:21.706,31226.0,3.0,336.0,,,,,,,,,,,,,,,,,,,,
108,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2022-12-14 21:52:36.000,2022-12-14 21:52:35,2297.0,198.0,226.0,39.0,1031.0,739.0,3991.0,2022-11-01 20:05:59.000,2022.11.01,99.0,101.0,29,True,415.0,,conda-forge/mamba,,,,,,,121252.0,https://anaconda.org/conda-forge/mamba,2022-11-29 10:52:02.277,5456346.0,3.0,,,,,,,,,,,,,,,,,,,,,
109,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2022-11-04 07:28:51.464,2022-11-04 02:52:33,1415.0,6.0,249.0,93.0,374.0,417.0,1471.0,2022-11-04 03:13:11.030,0.13.8,667.0,39.0,29,True,92.0,pybuilder,conda-forge/pybuilder,,61.0,,https://pypi.org/project/pybuilder,2022-06-10 23:39:25.000,15818.0,16476.0,https://anaconda.org/conda-forge/pybuilder,2022-11-04 07:28:51.464,30275.0,3.0,61.0,,,,,,,,,,,,,,,,,,,,
110,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2022-12-12 15:26:11.000,2022-12-12 15:16:30,1462.0,57.0,199.0,26.0,815.0,735.0,994.0,2022-11-02 04:18:01.026,6.13.1,51.0,100.0,29,True,65.0,cx_freeze,conda-forge/cx_freeze,,35.0,,https://pypi.org/project/cx_freeze,2022-06-22 04:29:28.000,53512.0,57336.0,https://anaconda.org/conda-forge/cx_freeze,2022-11-02 17:11:06.815,179744.0,3.0,35.0,,,,,,,,,,,,,,,,,,,,
111,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2022-12-09 09:48:40.000,2022-12-09 09:24:31,509.0,18.0,129.0,22.0,381.0,260.0,931.0,2022-11-21 16:15:35.393,2022.11.21,24.0,83.0,29,True,38.0,nox,conda-forge/nox,['pytest'],186.0,,https://pypi.org/project/nox,2022-01-07 23:34:01.000,1135528.0,1137974.0,https://anaconda.org/conda-forge/nox,2022-12-01 19:24:29.694,122338.0,3.0,186.0,,-2.0,,,,,,,,,,,,,,,,,wntrblm/nox,
112,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2022-12-13 12:55:14.000,2022-12-13 12:55:12,538.0,57.0,65.0,11.0,105.0,64.0,665.0,2022-11-25 15:05:02.493,2.0.0,52.0,34.0,29,True,28.0,autoflake,conda-forge/autoflake,,540.0,,https://pypi.org/project/autoflake,2019-08-04 15:14:24.000,1209634.0,1219800.0,https://anaconda.org/conda-forge/autoflake,2022-10-14 07:46:06.339,447334.0,2.0,540.0,,,,,,,,,,,,,,,,,,,PyCQA/autoflake,
113,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2022-12-13 03:29:03.000,2022-09-22 14:18:01,622.0,3.0,114.0,16.0,180.0,161.0,541.0,2022-03-26 22:16:11.000,2.5.3,53.0,67.0,29,True,52.0,pylint-django,conda-forge/pylint-django,['pylint'],20945.0,19778.0,https://pypi.org/project/pylint-django,2022-03-25 16:09:23.000,896847.0,898445.0,https://anaconda.org/conda-forge/pylint-django,2022-04-07 12:02:14.331,121099.0,2.0,1167.0,212.0,,,,,,,,,,,,,,,,,,,
114,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2022-12-12 17:22:14.000,2022-12-07 07:12:37,257.0,14.0,89.0,10.0,127.0,122.0,459.0,2022-11-02 01:07:08.255,1.19.5,50.0,45.0,29,True,25.0,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],1437.0,,https://pypi.org/project/sphinx-autodoc-typehints,2022-07-31 19:28:05.288,704247.0,710879.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2022-11-02 09:22:46.910,404609.0,2.0,1437.0,,,,,,,,,,,,,,,,,,,,
115,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2022-11-16 17:18:02.000,2022-08-10 16:41:28,230.0,,107.0,21.0,61.0,41.0,424.0,2022-08-10 16:47:16.981,1.6.0,30.0,37.0,29,True,11.0,ddt,conda-forge/ddt,,5890.0,4569.0,https://pypi.org/project/ddt,2022-05-24 02:14:19.000,332479.0,333611.0,https://anaconda.org/conda-forge/ddt,2022-09-22 12:35:17.572,78153.0,3.0,1321.0,,,,,,,,,,,,,,,,,,,,
116,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2022-12-15 08:23:34.000,2022-08-19 19:21:52,253.0,,105.0,14.0,119.0,76.0,410.0,2022-08-19 19:25:26.278,0.13.2,26.0,34.0,29,False,17.0,pep8-naming,conda-forge/pep8-naming,,22523.0,20771.0,https://pypi.org/project/pep8-naming,2022-06-02 15:46:24.000,1628092.0,1631270.0,https://anaconda.org/conda-forge/pep8-naming,2022-08-22 19:55:12.624,260648.0,2.0,1752.0,,,,,,,,,,,,,,,,,,,,
117,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2022-12-02 11:48:47.000,2022-12-02 11:47:30,249.0,4.0,24.0,13.0,23.0,5.0,366.0,2022-12-07 13:23:39.000,1.1.0,39.0,11.0,29,True,3.0,wasabi,conda-forge/wasabi,,23578.0,23290.0,https://pypi.org/project/wasabi,2022-03-30 11:12:31.000,3721963.0,3742616.0,https://anaconda.org/conda-forge/wasabi,2022-11-12 10:48:25.545,950061.0,3.0,288.0,,,,,,,,,,,,,,,,,,,explosion/wasabi,
118,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2022-10-06 09:43:56.000,2022-06-10 09:18:33,1062.0,,65.0,32.0,6.0,,226.0,2022-10-06 09:48:04.927,5.0.0,38.0,185.0,29,True,,hacking,,['flake8'],4393.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000,241801.0,241801.0,,,,2.0,4393.0,,,,,,,,,,,,,,,,,,,,
119,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2022-10-29 20:43:34.047,2022-10-08 21:16:38,202.0,1.0,54.0,21.0,106.0,86.0,217.0,2022-05-21 21:30:52.000,1.5.4,34.0,26.0,29,True,1.0,typed_ast,conda-forge/typed-ast,,5490.0,,https://pypi.org/project/typed_ast,2022-05-21 21:30:52.000,10015258.0,10106170.0,https://anaconda.org/conda-forge/typed-ast,2022-10-29 20:43:34.047,5636598.0,2.0,5490.0,,,,,,,,,,,,,,,,,,,,
120,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2022-12-14 22:38:58.000,2022-12-14 22:38:55,346.0,52.0,75.0,7.0,79.0,47.0,139.0,2022-11-19 23:10:35.194,5.0.3,40.0,36.0,29,True,10.0,flake8-isort,conda-forge/flake8-isort,['flake8'],15136.0,14501.0,https://pypi.org/project/flake8-isort,2021-10-14 11:43:49.000,834500.0,835200.0,https://anaconda.org/conda-forge/flake8-isort,2022-11-20 11:10:27.711,26615.0,2.0,635.0,,,,,,,,,,,,,,,,,,,,
121,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-03-06 14:22:47.000,2022-03-06 14:20:17,408.0,,350.0,155.0,70.0,227.0,8964.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,28,True,66.0,bpytop,conda-forge/bpytop,,78.0,77.0,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,8701.0,9115.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,9109.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
122,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2022-12-06 12:52:33.000,2022-12-04 22:09:17,262.0,16.0,134.0,50.0,39.0,69.0,6464.0,2022-07-21 09:20:01.329,2.1.3,17.0,21.0,28,True,32.0,icecream,conda-forge/icecream,,88.0,,https://pypi.org/project/icecream,2022-02-15 23:33:58.000,208233.0,208726.0,https://anaconda.org/conda-forge/icecream,2022-07-21 16:51:26.595,9875.0,2.0,88.0,,,,,,,,,,,,,,,,,,,,
123,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2022-12-07 09:40:50.000,2022-07-16 00:35:44,595.0,,165.0,42.0,44.0,142.0,3988.0,2022-04-01 19:56:01.000,2.4.1,26.0,7.0,28,True,25.0,alive-progress,conda-forge/alive-progress,,1445.0,1336.0,https://pypi.org/project/alive-progress,2022-04-01 19:56:01.000,125613.0,126289.0,https://anaconda.org/conda-forge/alive-progress,2022-11-13 15:31:05.565,23010.0,3.0,109.0,,,,,,,,,,,,,,,,,,,,
124,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1356.0,105.0,3152.0,2371.0,3405.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,28,False,835.0,coala-bears,,,115.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,4946.0,4947.0,,,,2.0,105.0,152.0,,,,,,,,,,,,,,,,,,,
