,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,open_issue_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
84,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2022-07-26 09:15:58.000,2022-07-18 11:01:56,436.0,56.0,118.0,30.0,262.0,87.0,1335.0,2022-07-18 11:43:25.711,2.1.1,46.0,38.0,31,True,safety,conda-forge/safety,,61.0,355.0,1.0,https://pypi.org/project/safety,2022-06-28 21:38:28.000,354.0,1056766.0,1064026.0,https://anaconda.org/conda-forge/safety,2022-07-18 16:45:12.563,35523.0,2.0,184150.0,,,,,,,,,,,,,,,,,,,
85,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2022-08-06 11:44:05.000,2022-08-06 11:44:05,791.0,27.0,142.0,26.0,154.0,258.0,1290.0,2022-06-08 15:33:02.000,12.0.2,88.0,38.0,31,True,pdoc,,,14.0,967.0,770.0,https://pypi.org/project/pdoc,2022-06-08 15:33:02.000,197.0,113299.0,113299.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
86,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2022-08-01 23:20:23.000,2022-07-31 15:57:18,881.0,112.0,176.0,54.0,278.0,173.0,1050.0,2022-07-07 14:31:17.000,6.0.1,93.0,47.0,31,True,pytest-bdd,conda-forge/pytest-bdd,['pytest'],128.0,171.0,,https://pypi.org/project/pytest-bdd,2022-07-07 14:31:17.000,171.0,546127.0,547390.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114,49283.0,2.0,,,,,,,,,,,,,,,,,,,,
87,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2022-08-08 22:12:49.000,2022-07-26 15:07:09,460.0,13.0,187.0,6.0,205.0,145.0,474.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,31,True,coveralls,conda-forge/coveralls,['pytest'],12.0,31741.0,22467.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,9274.0,533966.0,544774.0,https://anaconda.org/conda-forge/coveralls,2022-08-03 01:11:21.846,724197.0,2.0,,,,,,,,,,,,,,,,,,,,
88,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2022-08-08 20:26:19.000,2022-08-08 20:26:19,2534.0,100.0,213.0,64.0,174.0,160.0,5900.0,2022-07-24 23:30:18.556,1.5.9,128.0,31.0,30,True,scalene,,,62.0,121.0,118.0,https://pypi.org/project/scalene,2022-04-29 20:48:31.000,3.0,6565.0,6565.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
89,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2022-08-05 15:22:29.000,2021-10-23 09:17:21,311.0,,305.0,60.0,124.0,94.0,4435.0,2021-12-15 16:10:13.225,0.1.0,40.0,51.0,30,True,pipreqs,conda-forge/pipreqs,,127.0,12439.0,12103.0,https://pypi.org/project/pipreqs,2021-10-23 09:15:35.000,336.0,243503.0,243887.0,https://anaconda.org/conda-forge/pipreqs,2022-04-08 21:43:21.706,27326.0,2.0,,,,,,,,,,,,,,,,,,,,
90,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2022-08-10 10:14:09.000,2022-08-07 20:43:01,6485.0,449.0,179.0,59.0,110.0,215.0,4093.0,2022-08-08 04:38:49.000,apple-codesign/0.17.0,20.0,52.0,30,True,pyoxidizer,,,296.0,144.0,144.0,https://pypi.org/project/pyoxidizer,2022-06-05 23:21:43.000,,1844.0,1972.0,,,,2.0,3974.0,,,,,,,,,,,,,,,,,,,
91,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2022-08-09 00:54:42.000,2022-08-09 00:54:41,943.0,76.0,116.0,31.0,395.0,291.0,1898.0,2022-07-26 16:57:00.752,2.37.3,134.0,27.0,30,True,pyupgrade,conda-forge/pyupgrade,,7.0,52.0,,https://pypi.org/project/pyupgrade,2022-06-06 20:38:50.000,52.0,337866.0,347158.0,https://anaconda.org/conda-forge/pyupgrade,2022-07-27 16:32:27.966,399568.0,2.0,,,,,,,,,,,,,,,,,,,,
92,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2022-08-02 21:39:48.000,2022-08-02 21:39:48,3313.0,11.0,593.0,93.0,529.0,166.0,1681.0,2016-11-25 22:13:29.000,4.0.515,36.0,381.0,30,True,diamond,,,232.0,134.0,102.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,32.0,44224.0,44224.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
93,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2022-03-30 15:57:10.000,2021-12-30 16:31:44,354.0,,133.0,27.0,74.0,118.0,1587.0,2021-06-02 11:43:46.000,0.13.9,41.0,49.0,30,True,ipdb,conda-forge/ipdb,,61.0,42539.0,33814.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000,8725.0,2489718.0,2493558.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798,280356.0,2.0,,,,,,,,,,,,,,,,,,,,
94,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2022-08-11 04:15:55.000,2022-08-10 23:36:11,1747.0,303.0,229.0,43.0,352.0,360.0,1455.0,2022-06-27 03:23:53.000,0.3.8,39.0,97.0,30,True,briefcase,,,82.0,17.0,,https://pypi.org/project/briefcase,2022-06-27 03:23:53.000,17.0,4526.0,4526.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
95,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2022-08-11 04:53:40.750,2022-08-11 01:20:39,1408.0,20.0,245.0,93.0,367.0,415.0,1421.0,2022-08-11 03:32:40.000,0.13.7,661.0,37.0,30,True,pybuilder,conda-forge/pybuilder,,93.0,61.0,,https://pypi.org/project/pybuilder,2022-06-10 23:39:25.000,61.0,24249.0,24657.0,https://anaconda.org/conda-forge/pybuilder,2022-08-11 04:53:40.750,17177.0,3.0,,,,,,,,,,,,,,,,,,,,
96,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2022-06-12 16:15:40.631,2021-11-08 16:54:56,224.0,,78.0,10.0,43.0,71.0,753.0,2021-11-08 16:58:17.000,6.6.0,63.0,30.0,30,True,colorlog,conda-forge/colorlog,,,19395.0,16945.0,https://pypi.org/project/colorlog,2021-11-08 16:56:43.000,2450.0,8378245.0,8392240.0,https://anaconda.org/conda-forge/colorlog,2022-06-12 16:15:40.631,1063652.0,3.0,,,,,,,,,,,,,,,,,,,,
97,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",,https://github.com/bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2022-05-06 18:17:17.000,2021-09-24 20:53:41,351.0,,177.0,20.0,79.0,54.0,649.0,2021-12-15 14:50:58.488,0.0.1,25.0,28.0,30,True,alabaster,conda-forge/alabaster,['sphinx'],85.0,76659.0,68979.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000,7680.0,5531028.0,5591961.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,4448181.0,2.0,,,,,,,,,,,,,,,,,,,,
98,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2022-08-09 00:39:42.000,2022-04-12 08:30:29,619.0,,108.0,17.0,171.0,159.0,519.0,2022-03-26 22:16:11.000,2.5.3,53.0,64.0,30,True,pylint-django,conda-forge/pylint-django,['pylint'],38.0,19628.0,18463.0,https://pypi.org/project/pylint-django,2022-03-25 16:09:23.000,1165.0,738033.0,739427.0,https://anaconda.org/conda-forge/pylint-django,2022-04-07 12:02:14.331,99942.0,2.0,212.0,,,,,,,,,,,,,,,,,,,
99,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2022-07-15 06:04:03.000,2022-07-15 06:04:03,201.0,3.0,52.0,18.0,104.0,86.0,211.0,2022-05-21 21:30:52.000,1.5.4,34.0,25.0,30,True,typed_ast,conda-forge/typed-ast,,3.0,5487.0,,https://pypi.org/project/typed_ast,2022-05-21 21:30:52.000,5487.0,13576931.0,13665722.0,https://anaconda.org/conda-forge/typed-ast,2022-05-22 13:55:44.801,5149917.0,1.0,,,,,,,,,,,,,,,,,,,,
100,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2022-08-10 23:38:05.000,2022-07-26 12:21:58,233.0,17.0,22.0,5.0,25.0,12.0,181.0,2022-07-26 12:25:00.936,0.9.1,26.0,6.0,30,True,executing,conda-forge/executing,,8.0,24414.0,24358.0,https://pypi.org/project/executing,2022-02-27 22:45:22.000,56.0,6661739.0,6737999.0,https://anaconda.org/conda-forge/executing,2022-07-26 16:20:48.642,2440332.0,1.0,,,,,,,,,,,,,,,,,,,,
101,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2022-08-01 20:02:47.000,2022-08-01 20:02:47,526.0,18.0,250.0,65.0,383.0,395.0,5341.0,2022-05-28 04:17:00.000,1.1.0,51.0,80.0,29,True,pipx,conda-forge/pipx,,107.0,9.0,,https://pypi.org/project/pipx,2022-05-28 04:17:00.000,9.0,535049.0,535796.0,https://anaconda.org/conda-forge/pipx,2022-06-10 20:42:56.604,5981.0,3.0,,,,,,,,,,,,,,,,,,,,
102,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2022-07-16 00:35:44.000,2022-07-16 00:35:44,595.0,8.0,149.0,42.0,39.0,129.0,3667.0,2022-04-01 19:56:01.000,2.4.1,26.0,7.0,29,True,alive-progress,conda-forge/alive-progress,,18.0,1122.0,1013.0,https://pypi.org/project/alive-progress,2022-04-01 19:56:01.000,109.0,94184.0,94751.0,https://anaconda.org/conda-forge/alive-progress,2021-01-08 03:33:35.990,17035.0,3.0,,,,,,,,,,,,,,,,,,,,
103,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2022-06-28 17:30:47.000,2022-06-28 17:30:47,685.0,17.0,351.0,74.0,146.0,109.0,3517.0,2021-12-18 13:42:24.000,0.60.0,58.0,98.0,29,True,memory_profiler,conda-forge/memory_profiler,,115.0,173.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,173.0,606982.0,609711.0,https://anaconda.org/conda-forge/memory_profiler,2021-12-19 14:16:49.287,204681.0,2.0,,,,,,,,,,,,,,,,,,,,
104,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1356.0,106.0,3152.0,2371.0,3356.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,29,False,coala-bears,,,835.0,115.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,105.0,2463.0,2464.0,,,,2.0,152.0,,,,,,,,,,,,,,,,,,,
105,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2022-08-02 10:40:45.000,2022-08-02 10:40:45,1083.0,17.0,101.0,29.0,239.0,231.0,1791.0,2022-02-23 11:36:30.000,3.7.1,46.0,57.0,29,True,flit,conda-forge/flit,,113.0,232.0,,https://pypi.org/project/flit,2022-02-23 11:36:30.000,232.0,159714.0,161560.0,https://anaconda.org/conda-forge/flit,2022-02-23 15:12:56.087,121869.0,3.0,,,,,,,,,,,,,,,,,,,,
106,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2022-08-10 02:51:26.000,2022-07-23 08:26:53,1383.0,53.0,188.0,25.0,737.0,706.0,947.0,2022-06-22 04:29:28.000,6.11.1,48.0,94.0,29,True,cx_freeze,conda-forge/cx_freeze,,57.0,35.0,,https://pypi.org/project/cx_freeze,2022-06-22 04:29:28.000,35.0,48530.0,51858.0,https://anaconda.org/conda-forge/cx_freeze,2022-06-22 07:50:25.583,143114.0,3.0,,,,,,,,,,,,,,,,,,,,
107,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time thread&coroutine&greenlet aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2022-08-04 11:04:52.000,2022-08-03 07:57:59,669.0,14.0,54.0,13.0,49.0,44.0,946.0,2022-08-03 08:13:12.269,1.3.6,21.0,26.0,29,True,yappi,conda-forge/yappi,,20.0,965.0,623.0,https://pypi.org/project/yappi,2022-05-20 09:48:23.000,342.0,970017.0,971847.0,https://anaconda.org/conda-forge/yappi,2022-08-03 12:07:32.069,113494.0,2.0,,,,,,,,,,,,,,,,,,,,
108,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2022-08-08 11:26:59.000,2022-08-08 11:25:05,700.0,19.0,95.0,18.0,91.0,93.0,914.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,29,True,pylama,,,40.0,4746.0,4146.0,https://pypi.org/project/pylama,2022-03-11 14:17:31.000,600.0,108971.0,108971.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,
109,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2022-07-11 14:07:52.240,2022-07-10 18:13:46,353.0,4.0,65.0,17.0,136.0,70.0,885.0,2022-07-10 18:13:03.547,0.9.5,27.0,40.0,29,True,pytest-sugar,conda-forge/pytest-sugar,['pytest'],47.0,12984.0,10375.0,https://pypi.org/project/pytest-sugar,2022-07-10 18:13:03.547,2609.0,843540.0,845931.0,https://anaconda.org/conda-forge/pytest-sugar,2022-07-11 14:07:52.240,143492.0,3.0,,,,,,,,,,,,,,,,,,,,
110,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2022-07-05 05:24:45.000,2022-07-05 05:24:44,220.0,6.0,65.0,8.0,131.0,96.0,786.0,2022-07-01 18:02:11.000,22.7.1,44.0,56.0,29,True,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],45.0,13236.0,12282.0,https://pypi.org/project/flake8-bugbear,2022-07-01 18:02:11.000,954.0,1618415.0,1635161.0,https://anaconda.org/conda-forge/flake8-bugbear,2022-07-02 18:37:51.018,602891.0,2.0,,,,,,,,,,,,,,,,,,,,
111,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2022-07-19 21:41:35.000,2022-01-24 01:11:19,143.0,,46.0,15.0,56.0,36.0,492.0,2022-01-24 01:14:49.000,0.7.0,13.0,21.0,29,True,mccabe,conda-forge/mccabe,,12.0,303973.0,288101.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,15872.0,23854006.0,23920906.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,4950656.0,1.0,,,,,,,,,,,,,,,,,,,,
112,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2022-08-08 17:53:56.000,2022-08-08 17:53:55,239.0,18.0,87.0,10.0,109.0,117.0,438.0,2022-08-08 07:12:04.320,1.19.2,47.0,44.0,29,True,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],25.0,1437.0,,https://pypi.org/project/sphinx-autodoc-typehints,2022-07-31 19:28:05.288,1437.0,638644.0,644529.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2022-08-08 10:44:03.261,335470.0,2.0,,,,,,,,,,,,,,,,,,,,
113,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2022-08-10 16:45:07.000,2022-08-10 16:41:28,230.0,8.0,105.0,21.0,60.0,41.0,416.0,2022-08-10 16:47:16.981,1.6.0,30.0,37.0,29,True,ddt,conda-forge/ddt,,12.0,5688.0,4367.0,https://pypi.org/project/ddt,2022-05-24 02:14:19.000,1321.0,256086.0,257185.0,https://anaconda.org/conda-forge/ddt,2020-05-15 03:17:11.932,71460.0,3.0,,,,,,,,,,,,,,,,,,,,
114,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2022-07-28 08:08:31.000,2022-07-28 08:07:28,240.0,8.0,23.0,13.0,17.0,4.0,351.0,2022-07-28 08:08:31.000,0.10.1,38.0,9.0,29,True,wasabi,conda-forge/wasabi,,4.0,20749.0,20461.0,https://pypi.org/project/wasabi,2022-03-30 11:12:31.000,288.0,3767115.0,3787578.0,https://anaconda.org/conda-forge/wasabi,2022-07-27 14:26:00.871,859452.0,3.0,,,,,,,,,,,,,,,,,,,explosion/wasabi,
115,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2022-08-11 00:03:17.000,2022-08-05 17:54:31,762.0,72.0,238.0,50.0,108.0,43.0,8984.0,2022-07-11 23:25:15.622,1.2.0,6.0,20.0,28,True,memray,conda-forge/memray,,15.0,28.0,27.0,https://pypi.org/project/memray,2022-05-16 23:52:50.000,1.0,59503.0,60273.0,https://anaconda.org/conda-forge/memray,2022-07-12 02:18:16.449,3081.0,3.0,,1.0,,,,,,,,,,,,,,,,,,
116,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2022-07-07 23:20:47.000,2022-06-22 04:41:01,431.0,2.0,518.0,164.0,143.0,166.0,8735.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,40.0,28,True,gdbgui,,,127.0,187.0,185.0,https://pypi.org/project/gdbgui,2022-06-22 04:46:50.000,2.0,288355.0,288739.0,,,,2.0,9614.0,,,,,,,,,,,,,,,,,,,
117,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2022-08-11 06:54:00.000,2022-08-10 17:38:26,2006.0,127.0,187.0,37.0,906.0,614.0,3495.0,2022-07-26 16:08:19.000,2022.07.26,95.0,86.0,28,True,,conda-forge/mamba,,330.0,,,,,,,92755.0,https://anaconda.org/conda-forge/mamba,2022-07-26 18:28:35.443,3802979.0,3.0,,,,,,,,,,,,,,,,,,,,
118,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2022-08-10 00:10:12.000,2022-08-08 04:02:47,1940.0,173.0,129.0,25.0,490.0,686.0,2948.0,2022-08-05 12:28:25.000,2.1.1,129.0,68.0,28,True,pdm,conda-forge/pdm,,18.0,2.0,,https://pypi.org/project/pdm,2022-07-02 11:37:49.000,2.0,65385.0,67499.0,https://anaconda.org/conda-forge/pdm,2022-06-28 10:38:12.878,23256.0,3.0,3.0,,,,,,,,,,,,,,,,,,,
119,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2022-07-27 21:17:26.000,2022-07-27 21:17:25,694.0,11.0,105.0,20.0,126.0,146.0,2189.0,2022-07-03 20:36:39.000,2.5,44.0,33.0,28,True,vulture,conda-forge/vulture,,19.0,2065.0,1843.0,https://pypi.org/project/vulture,2022-07-03 20:36:20.000,222.0,337830.0,338618.0,https://anaconda.org/conda-forge/vulture,2022-05-20 07:12:50.897,56741.0,2.0,,,,,,,,,,,,,,,,,,,,
120,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000,2022-08-09 00:39:36.000,2022-07-03 05:32:13,1234.0,1.0,148.0,33.0,199.0,276.0,1670.0,2022-03-09 20:13:02.000,1.7.7,114.0,78.0,28,True,prospector,conda-forge/prospector,,39.0,668.0,,https://pypi.org/project/prospector,2022-03-18 13:16:26.000,668.0,313871.0,314341.0,https://anaconda.org/conda-forge/prospector,2022-03-10 06:36:03.674,33886.0,2.0,,,,,,,,,,,,,,,,,,,,
121,typeguard,agronholm/typeguard,debugging,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2022-08-01 19:06:47.000,2022-07-04 19:28:58,321.0,3.0,76.0,18.0,60.0,164.0,982.0,2021-12-10 21:09:37.000,2.13.3,45.0,21.0,28,True,typeguard,conda-forge/typeguard,,43.0,386.0,,https://pypi.org/project/typeguard,2021-12-10 21:09:37.000,386.0,4830946.0,4833745.0,https://anaconda.org/conda-forge/typeguard,2022-07-27 14:30:31.626,120395.0,2.0,,,,,,,,,,,,,,,,,,,,
122,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2022-08-08 00:14:13.000,2022-08-08 00:13:58,488.0,12.0,120.0,20.0,356.0,256.0,847.0,2022-08-08 00:29:01.111,2022.8.7,23.0,78.0,28,True,nox,conda-forge/nox,['pytest'],32.0,187.0,1.0,https://pypi.org/project/nox,2022-01-07 23:34:01.000,186.0,1877944.0,1879983.0,https://anaconda.org/conda-forge/nox,2022-04-23 09:39:18.036,93821.0,3.0,,,,,,,,,,,,,,,,,,,wntrblm/nox,
123,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2022-07-04 19:38:56.000,2022-07-04 19:38:54,448.0,17.0,103.0,20.0,108.0,69.0,827.0,2022-05-05 15:21:28.000,3.3.0,24.0,49.0,28,False,prettytable,conda-forge/prettytable,,20.0,654.0,,https://pypi.org/project/prettytable,2022-05-05 15:21:28.000,654.0,5653691.0,5664152.0,https://anaconda.org/conda-forge/prettytable,2022-05-05 21:50:26.592,774140.0,3.0,,,,,,,,,,,,,,,,,,,,
124,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2022-07-26 01:17:01.000,2022-07-26 01:17:01,1067.0,9.0,76.0,23.0,74.0,169.0,740.0,2022-05-23 22:25:25.000,3.4.2,144.0,38.0,28,True,green,conda-forge/green,,4.0,918.0,709.0,https://pypi.org/project/green,2022-05-23 22:25:25.000,209.0,13192.0,14912.0,https://anaconda.org/conda-forge/green,2022-03-21 06:59:29.210,101522.0,3.0,,,,,,,,,,,,,,,,,,,,
125,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-06-25 10:42:19.000,2022-06-25 09:17:57,263.0,1.0,88.0,24.0,107.0,75.0,670.0,2019-12-10 01:50:33.000,0.8.1,14.0,32.0,28,True,astor,conda-forge/astor,,34.0,2109.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2109.0,4403283.0,4429396.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1671259.0,2.0,,,,,,,,,,,,,,,,,,,,
