,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
181,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2025-09-04 15:41:13.000,2024-03-13 19:34:35,215.0,,40.0,7.0,39.0,25.0,1296.0,2024-03-13 19:36:07.000,0.2.12,21.0,7.0,25,False,,11.0,stackprinter,conda-forge/stackprinter,477.0,429.0,https://pypi.org/project/stackprinter,2024-03-13 19:36:07.000,48.0,303525.0,303769.0,https://anaconda.org/conda-forge/stackprinter,2025-04-22 14:57:07.280,14424.0,3.0,,,,,,,,,,,,,,,,,,,,
182,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,72.0,27.0,107.0,48.0,715.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,25,False,,90.0,redbaron,,847.0,759.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,88.0,353028.0,353028.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
183,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2025-04-22 14:57:40.275,2024-11-22 03:48:46,508.0,,83.0,17.0,540.0,116.0,686.0,2024-04-01 20:24:40.000,3.6.0,42.0,39.0,25,True,nipunn1313/mypy-protobuf,25.0,mypy-protobuf,conda-forge/mypy-protobuf,187.0,,https://pypi.org/project/mypy-protobuf,2024-04-01 20:24:40.000,187.0,6357664.0,6360545.0,https://anaconda.org/conda-forge/mypy-protobuf,2025-04-22 14:57:40.275,167104.0,3.0,,,,,,,,,,,,,,,,,,,,
184,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2023-11-09 15:34:22.000,2023-11-09 15:30:55,473.0,,65.0,23.0,87.0,52.0,533.0,2023-11-09 15:34:22.000,0.11.3,22.0,23.0,25,False,,53.0,mamba,,1390.0,1361.0,https://pypi.org/project/mamba,2023-11-09 15:34:22.000,29.0,10012.0,10012.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
185,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,Saxpath,2012-12-23 04:39:48.000,2025-09-05 12:25:33.000,2025-09-05 12:25:26,190.0,2.0,25.0,5.0,32.0,17.0,215.0,2025-05-18 15:34:29.000,3.0.0,20.0,16.0,25,False,PyCQA/eradicate,7.0,eradicate,conda-forge/eradicate,16881.0,16850.0,https://pypi.org/project/eradicate,2025-05-18 15:34:29.000,31.0,1049968.0,1050313.0,https://anaconda.org/conda-forge/eradicate,2025-05-20 15:34:28.643,18311.0,2.0,,,,,,,,,,,,,,,,,,,,
186,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2025-04-22 14:57:41.763,2021-02-16 17:29:00,446.0,,51.0,9.0,171.0,23.0,203.0,2021-02-16 16:47:31.000,0.2.23,26.0,43.0,25,False,wearepal/data-science-types,33.0,data-science-types,conda-forge/data-science-types,2009.0,1915.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000,94.0,69173.0,69499.0,https://anaconda.org/conda-forge/data-science-types,2025-04-22 14:57:41.763,18635.0,3.0,,,,,,,,,,,,,,,,,,,,
187,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2024-05-16 20:07:44.000,2024-05-16 19:46:04,218.0,,30.0,4.0,39.0,28.0,134.0,2024-05-16 20:07:44.000,4.0.0,22.0,15.0,25,False,,3.0,flake8-commas,,19207.0,18991.0,https://pypi.org/project/flake8-commas,2024-05-16 20:07:44.000,216.0,384274.0,384274.0,,,,3.0,['flake8'],,,,,,,,,,,,,,,,,,,
188,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,204.0,65.0,56.0,47.0,4669.0,2021-01-29 16:48:55.000,0.3.3,16.0,17.0,24,False,,37.0,better-exceptions,,102.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,102.0,369750.0,369750.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
189,rebound,shobrook/rebound,logging,Instant Stack Overflow results whenever an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,GPL-2.0+,2018-02-28 04:47:03.000,2025-09-23 14:26:36.321,2022-02-16 05:16:40,168.0,,382.0,76.0,41.0,38.0,4133.0,2025-07-01 16:14:51.000,4.4.10,228.0,16.0,24,False,,24.0,rebound,conda-forge/rebound,41.0,,https://pypi.org/project/rebound,2025-07-01 16:14:51.000,41.0,29911.0,44947.0,https://anaconda.org/conda-forge/rebound,2025-09-23 14:26:36.321,962195.0,3.0,,264.0,,,,,,,,,,,,,,,,,,
190,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,153.0,69.0,32.0,57.0,3970.0,2018-06-24 14:16:36.000,0.37.6,24.0,17.0,24,False,,30.0,vprof,,143.0,132.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,11.0,16073.0,16073.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
191,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2024-11-04 23:35:07.000,2024-11-04 23:35:07,218.0,,106.0,29.0,135.0,79.0,1876.0,2024-11-01 19:48:43.000,1.0.8,65.0,43.0,24,True,,65.0,shiv,,16.0,,https://pypi.org/project/shiv,2024-11-01 19:47:45.000,16.0,161567.0,161594.0,,,,3.0,,2065.0,,,,,,,,,,,,,,,,,,
192,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2025-04-22 14:58:02.750,2024-10-06 20:30:29,434.0,,38.0,21.0,19.0,31.0,1400.0,2024-10-06 20:31:02.000,0.6.0,16.0,22.0,24,True,,26.0,snoop,conda-forge/snoop,41.0,,https://pypi.org/project/snoop,2024-10-06 20:31:02.000,41.0,68462.0,68689.0,https://anaconda.org/conda-forge/snoop,2025-04-22 14:58:02.750,10700.0,3.0,,,,,,,,,,,,,,,,,,,,
193,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,A plugin for customizing the navigation structure of your MkDocs site.,,https://github.com/lukasgeiter/mkdocs-awesome-nav,https://github.com/lukasgeiter/mkdocs-awesome-nav,MIT,2018-02-06 21:09:24.000,2025-09-10 21:39:03.000,2025-09-10 21:30:26,125.0,1.0,40.0,8.0,24.0,92.0,591.0,2025-09-10 21:39:03.000,3.2.0,32.0,10.0,24,True,lukasgeiter/mkdocs-awesome-nav,20.0,mkdocs-awesome-pages-plugin,,502.0,286.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,2024-12-22 21:13:46.000,216.0,688892.0,688892.0,,,,3.0,['mkdocs'],,,,,,,,,,,,,,,,,,,
194,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2025-04-22 14:56:34.780,2022-01-27 10:32:34,98.0,,30.0,7.0,23.0,22.0,391.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,24,False,,23.0,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,3613.0,3318.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,295.0,1235928.0,1242971.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2025-04-22 14:56:34.780,711432.0,3.0,['pytest'],,,,,,,,,,,,,,,,,,,
195,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2025-09-23 13:38:47.000,2025-09-23 13:38:44,555.0,10.0,29.0,6.0,244.0,61.0,367.0,2025-05-23 23:52:25.000,3.2.0,42.0,11.0,24,True,,,add-trailing-comma,,39.0,,https://pypi.org/project/add-trailing-comma,2025-05-23 23:52:25.000,39.0,115462.0,115462.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
196,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,50.0,15.0,101.0,30.0,297.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,24,False,,57.0,baron,,451.0,446.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,5.0,353292.0,353292.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
197,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2025-04-22 14:57:40.153,2021-11-24 14:32:14,130.0,,87.0,32.0,11.0,38.0,2890.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,23,False,,14.0,pretty_errors,conda-forge/pretty_errors,110.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000,110.0,158947.0,159461.0,https://anaconda.org/conda-forge/pretty_errors,2025-04-22 14:57:40.153,29856.0,3.0,,,,,,,,,,,,,,,,,,,,
198,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2025-04-22 14:56:57.175,2023-01-20 18:08:14,186.0,,125.0,38.0,95.0,34.0,1617.0,2020-09-17 01:55:39.000,0.9.0,8.0,27.0,23,False,,48.0,bowler,conda-forge/bowler,19.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,19.0,56957.0,57242.0,https://anaconda.org/conda-forge/bowler,2025-04-22 14:56:57.175,23440.0,3.0,,,,,,,,,,,,,,,,,,,,
199,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2025-01-05 12:10:01.000,2025-01-05 12:09:52,568.0,,121.0,33.0,93.0,147.0,977.0,2020-07-03 08:11:24.000,2.5.1,22.0,31.0,23,True,,34.0,pynsist,,264.0,250.0,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,14.0,2900.0,2900.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
200,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-09-19 11:00:56.000,2023-01-03 00:40:56,266.0,,72.0,15.0,43.0,33.0,868.0,2022-12-19 09:01:00.611,1.8.0,29.0,20.0,23,False,,32.0,portray,,880.0,858.0,https://pypi.org/project/portray,2022-12-19 09:01:00.611,22.0,15720.0,15720.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
201,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2025-09-02 02:52:44.000,2025-09-02 02:52:37,399.0,7.0,67.0,23.0,403.0,90.0,686.0,2023-10-26 02:37:12.000,2.1.0,11.0,47.0,23,False,,48.0,fixit,,109.0,98.0,https://pypi.org/project/fixit,2023-10-26 02:37:12.000,11.0,96307.0,96307.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
202,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2025-08-27 09:57:01.000,2025-01-02 18:11:10,836.0,,85.0,20.0,140.0,79.0,594.0,2024-11-29 19:33:49.000,1.8.1,14.0,67.0,23,True,,48.0,pytest-virtualenv,conda-forge/pytest-shutil,73.0,,https://pypi.org/project/pytest-virtualenv,2024-11-29 19:33:49.000,73.0,35782.0,38363.0,https://anaconda.org/conda-forge/pytest-shutil,2025-04-22 14:56:53.611,120436.0,3.0,,219.0,,,,,,,,,,,,,,,,,,
203,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2024-05-25 03:08:01.000,2021-10-14 20:29:54,188.0,,80.0,13.0,52.0,49.0,378.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,23,False,,92.0,mkdocs-with-pdf,,810.0,802.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000,8.0,108891.0,108891.0,,,,3.0,['mkdocs'],,,,,,,,,,,,,,,,,,,
204,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2025-05-10 18:39:17.052,2024-10-21 10:26:40,127.0,,22.0,6.0,19.0,35.0,257.0,2024-10-21 10:27:51.000,0.9.3,24.0,13.0,23,True,,5.0,xenon,conda-forge/xenon,1674.0,1627.0,https://pypi.org/project/xenon,2024-10-21 10:27:51.000,47.0,256448.0,263834.0,https://anaconda.org/conda-forge/xenon,2025-05-10 18:39:17.052,29545.0,3.0,,,,,,,,,,,,,,,,,,,,
205,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2021-02-11 03:06:29.408,2025-04-22 14:56:28.268,2023-11-06 14:59:10,539.0,,44.0,,,,198.0,2025-01-19 21:44:01.000,1.0.6,41.0,24.0,23,False,,,asteval,conda-forge/asteval,184.0,,https://pypi.org/project/asteval,2025-01-19 21:44:01.000,184.0,2636837.0,2648874.0,https://anaconda.org/conda-forge/asteval,2025-04-22 14:56:28.268,662056.0,3.0,,,,,,,,,,,,,,,,,,,,
206,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2025-09-05 03:06:54.000,2025-06-01 11:59:50,146.0,,22.0,4.0,76.0,72.0,195.0,2025-06-01 11:59:32.000,0.22.0,39.0,16.0,23,True,,56.0,flake8-simplify,conda-forge/flake8-simplify,109.0,,https://pypi.org/project/flake8-simplify,2025-06-01 11:59:32.000,109.0,278480.0,279551.0,https://anaconda.org/conda-forge/flake8-simplify,2025-06-02 22:44:06.745,61090.0,3.0,,,,,,,,,,,,,,,,,,,,
207,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2025-07-28 15:33:16.000,2023-12-01 19:07:59,597.0,,41.0,6.0,28.0,46.0,175.0,2023-04-28 19:14:01.551,2.1.1,37.0,10.0,23,False,,32.0,releases,conda-forge/sphinx-releases,750.0,709.0,https://pypi.org/project/releases,2023-04-28 19:14:01.551,41.0,26953.0,27587.0,https://anaconda.org/conda-forge/sphinx-releases,2025-04-22 14:56:50.743,55843.0,3.0,['sphinx'],,,,,,,,,,,,,,,,,,,
208,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2025-01-19 01:58:19.000,2023-06-24 21:25:38,106.0,,60.0,7.0,27.0,39.0,163.0,2025-01-19 01:58:19.000,0.6.8,32.0,19.0,23,False,,,sphinx-markdown-builder,,1288.0,1128.0,https://pypi.org/project/sphinx-markdown-builder,2025-01-19 01:58:19.000,160.0,281727.0,281727.0,,,,3.0,['sphinx'],,,,,,,,,,,,,,,,,,,
209,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2025-04-22 14:57:38.190,2025-03-09 17:32:30,258.0,,32.0,2.0,45.0,95.0,53.0,2025-03-09 17:32:47.000,0.16.5,30.0,23.0,23,True,,7.0,pytkdocs,conda-forge/pytkdocs,1622.0,1600.0,https://pypi.org/project/pytkdocs,2025-03-09 17:32:40.000,22.0,146315.0,149605.0,https://anaconda.org/conda-forge/pytkdocs,2025-04-22 14:57:38.190,194138.0,3.0,,,,,,,,,,,,,,,,,,,,
210,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,61.0,25.0,63.0,33.0,1447.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,22,False,,36.0,pyannotate,,182.0,148.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,34.0,28530.0,28530.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
211,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2025-07-06 13:27:39.000,2025-07-06 13:27:39,371.0,1.0,48.0,23.0,56.0,75.0,1335.0,2021-07-02 13:17:04.000,0.3.1,26.0,29.0,22,True,,67.0,pyflow,,43.0,42.0,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,1.0,608.0,726.0,,,,3.0,,8663.0,,,,,,,,,,,,,,,,,,
212,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2025-04-22 14:57:50.459,2025-01-24 19:11:42,134.0,,49.0,10.0,104.0,41.0,1048.0,2023-09-03 16:53:31.000,0.12.2,18.0,14.0,22,True,,28.0,python-devtools,conda-forge/python-devtools,8726.0,8724.0,https://pypi.org/project/python-devtools,2017-08-21 10:32:25.000,2.0,1961.0,2804.0,https://anaconda.org/conda-forge/python-devtools,2025-04-22 14:57:50.459,44717.0,3.0,,,,,,,,,,,,,,,,,,,,
213,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,146.0,14.0,67.0,28.0,855.0,2018-07-25 01:44:55.232,0.6.0,11.0,36.0,22,False,,35.0,pycco,,348.0,342.0,https://pypi.org/project/pycco,2018-07-25 01:44:55.232,6.0,3872.0,3872.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
214,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2025-04-22 14:56:29.275,2023-04-16 21:21:14,535.0,,86.0,12.0,87.0,93.0,463.0,2017-12-31 01:13:41.000,1.3.4,28.0,46.0,22,False,,46.0,paver,conda-forge/paver,13.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,13.0,119781.0,120247.0,https://anaconda.org/conda-forge/paver,2025-04-22 14:56:29.275,49398.0,3.0,,,,,,,,,,,,,,,,,,,,
215,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2023-07-28 19:56:59.000,2021-10-05 01:31:10,72.0,,41.0,19.0,32.0,46.0,338.0,2021-10-05 01:33:27.000,0.5.10,24.0,11.0,22,False,,44.0,mkdocs-pdf-export-plugin,,1477.0,1471.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2021-10-05 01:33:27.000,6.0,41130.0,41130.0,,,,3.0,['mkdocs'],,,,,,,,,,,,,,,,,,,
216,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2025-09-19 05:34:05.000,2025-09-19 05:33:51,495.0,2.0,21.0,5.0,186.0,108.0,245.0,2025-09-19 04:34:08.000,1.2.1,58.0,16.0,22,True,hakancelikdev/unimport,11.0,unimport,,189.0,149.0,https://pypi.org/project/unimport,2025-09-18 05:14:32.000,40.0,39266.0,39266.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
217,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2025-08-28 22:06:24.000,2025-08-28 22:04:22,158.0,1.0,43.0,8.0,53.0,39.0,234.0,2021-07-27 09:00:22.000,0.4.8,18.0,13.0,22,True,,5.0,lazydocs,,446.0,381.0,https://pypi.org/project/lazydocs,2021-07-27 08:05:42.000,65.0,48706.0,48706.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
218,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2025-08-03 14:15:06.000,2025-08-03 14:13:17,298.0,9.0,27.0,4.0,31.0,101.0,173.0,2025-08-03 14:14:31.000,2.8,50.0,15.0,22,True,,11.0,mkdocs-print-site-plugin,,22.0,,https://pypi.org/project/mkdocs-print-site-plugin,2025-08-03 14:15:06.000,22.0,100124.0,100124.0,,,,3.0,['mkdocs'],,,,,,,,,,,,,,,,,,,
219,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2025-09-22 05:36:01.000,2025-09-22 05:36:00,526.0,1.0,425.0,74.0,149.0,262.0,6659.0,2024-07-21 21:37:55.000,1.2.4,12.0,66.0,21,True,,99.0,,,21.0,21.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
220,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2025-04-07 02:52:38.000,2025-04-07 02:52:38,355.0,,205.0,57.0,45.0,17.0,2846.0,,,13.0,25.0,21,True,,43.0,pyrasite,,67.0,67.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000,,7552.0,7552.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
221,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,184.0,70.0,170.0,128.0,1762.0,2017-11-22 14:27:35.000,2.7.0,37.0,56.0,21,False,,89.0,sixpack,,14.0,14.0,https://pypi.org/project/sixpack,2017-11-22 14:27:35.000,,75.0,75.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
222,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2025-09-06 15:27:49.000,2025-09-06 15:13:50,418.0,2.0,73.0,41.0,50.0,37.0,1694.0,2025-09-06 15:27:49.000,0.10.0,42.0,10.0,21,True,,21.0,birdseye,,9.0,,https://pypi.org/project/birdseye,2025-09-06 15:27:49.000,9.0,1919.0,1919.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
223,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2023-12-28 22:35:49.000,2023-12-28 22:31:34,105.0,,56.0,45.0,24.0,23.0,1577.0,2020-12-02 20:41:20.000,20.12.2,3.0,44.0,21,False,,8.0,xar,,36.0,36.0,https://pypi.org/project/xar,2020-12-02 20:41:20.000,,4064.0,4064.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
224,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2019-11-17 15:47:15.000,2025-04-22 14:56:43.876,2019-10-30 17:50:10,279.0,,74.0,,,,518.0,,,13.0,10.0,21,False,,,assertpy,conda-forge/assertpy,99.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000,99.0,587000.0,587578.0,https://anaconda.org/conda-forge/assertpy,2025-04-22 14:56:43.876,35895.0,3.0,,,,,,,,,,,,,,,,,,,,
