,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
123,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1356.0,106.0,3152.0,2372.0,3425.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,28,False,835.0,coala-bears,,,120.0,12.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,108.0,2365.0,2366.0,,,,2.0,160.0,,,,,,,,,,,,,,,,,,,
124,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2023-02-24 13:08:16.000,2022-12-22 21:11:23,1211.0,1.0,343.0,46.0,382.0,187.0,2762.0,2022-10-05 17:13:10.000,1.4.0,37.0,70.0,28,True,119.0,detect-secrets,,,29.0,,https://pypi.org/project/detect-secrets,2022-10-04 19:58:36.939,29.0,374587.0,374587.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
125,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2023-02-26 00:50:01.000,2023-01-11 17:43:24,719.0,11.0,320.0,82.0,370.0,206.0,2168.0,2022-12-06 07:57:49.000,7.0.1,11.0,123.0,28,True,124.0,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],9.0,,https://pypi.org/project/pytest-testinfra,2022-12-01 20:31:08.422,9.0,201494.0,201841.0,https://anaconda.org/conda-forge/pytest-testinfra,2022-12-13 07:21:44.910,9027.0,3.0,,,,,,,,,,,,,,,,,,,,
126,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2023-01-17 07:07:26.000,2022-11-25 12:58:03,700.0,,58.0,13.0,64.0,50.0,1076.0,2022-10-31 08:28:00.894,1.4.0,22.0,28.0,28,True,21.0,yappi,conda-forge/yappi,,1220.0,878.0,https://pypi.org/project/yappi,2022-10-31 08:28:00.894,342.0,1317757.0,1319780.0,https://anaconda.org/conda-forge/yappi,2022-11-02 18:35:11.317,139645.0,3.0,,,,,,,,,,,,,,,,,,,,
127,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-03-01 13:19:04.000,2023-03-01 13:19:03,565.0,32.0,68.0,14.0,131.0,67.0,716.0,2023-01-31 16:04:02.641,2.0.1,54.0,36.0,28,True,31.0,autoflake,conda-forge/autoflake,,555.0,,https://pypi.org/project/autoflake,2023-01-31 16:04:02.641,555.0,1390793.0,1400527.0,https://anaconda.org/conda-forge/autoflake,2022-10-14 07:46:06.339,457536.0,2.0,,,,,,,,,,,,,PyCQA/autoflake,,,,,,,
128,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2023-02-15 18:37:13.000,2023-02-15 18:37:13,619.0,7.0,100.0,22.0,149.0,59.0,691.0,2022-08-07 15:50:19.406,2.0.4,24.0,42.0,28,False,21.0,pyhamcrest,conda-forge/pyhamcrest,,34407.0,32583.0,https://pypi.org/project/pyhamcrest,2022-08-07 15:50:19.406,1824.0,1458346.0,1463942.0,https://anaconda.org/conda-forge/pyhamcrest,2022-09-21 07:33:07.620,458905.0,3.0,,,,,,,,,,,,,,,,,,,,
129,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2023-02-07 07:25:30.000,2023-01-31 06:24:11,623.0,1.0,115.0,17.0,181.0,163.0,549.0,2022-03-26 22:16:11.000,2.5.3,54.0,67.0,28,True,58.0,pylint-django,conda-forge/pylint-django,['pylint'],26167.0,24999.0,https://pypi.org/project/pylint-django,2022-03-25 16:09:23.000,1168.0,1087243.0,1088927.0,https://anaconda.org/conda-forge/pylint-django,2022-04-07 12:02:14.331,132698.0,2.0,218.0,,,,,,,,,,,,,,,,,,,
130,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-11-11 06:00:05.780,2021-06-11 10:22:09,273.0,,40.0,8.0,35.0,51.0,498.0,2021-06-11 10:22:42.000,15.0.1,63.0,16.0,28,False,29.0,coloredlogs,anaconda/coloredlogs,,21812.0,19982.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000,1830.0,5302497.0,5302620.0,https://anaconda.org/anaconda/coloredlogs,2022-11-11 06:00:05.780,8162.0,3.0,,,,,,,,,,,,,,,,,,,,
131,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-12-08 14:26:52.000,2021-10-18 03:34:23,504.0,,40.0,6.0,61.0,95.0,469.0,2021-10-18 03:40:35.000,1.8.1,48.0,22.0,28,False,56.0,darglint,conda-forge/darglint,,17519.0,17466.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,53.0,443943.0,445258.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,55242.0,2.0,,,,,,,,,,,,,,,,,,,,
132,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2023-02-09 10:55:49.000,2023-02-09 08:53:43,295.0,10.0,58.0,18.0,59.0,53.0,449.0,2022-04-20 19:59:44.000,2021.03.14,15.0,24.0,28,True,21.0,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],19544.0,16877.0,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000,2667.0,410051.0,412275.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297,157931.0,2.0,,,,,,,,,,,,,,,,,,,,
133,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2022-12-20 00:48:27.815,2022-12-19 20:42:53,256.0,3.0,124.0,14.0,121.0,76.0,427.0,2022-12-19 20:46:55.580,0.13.3,27.0,35.0,28,False,17.0,pep8-naming,conda-forge/pep8-naming,,47478.0,45703.0,https://pypi.org/project/pep8-naming,2022-12-19 20:46:55.580,1775.0,2010136.0,2013438.0,https://anaconda.org/conda-forge/pep8-naming,2022-12-20 00:48:27.815,280736.0,2.0,,,,,,,,,,,,,,,,,,,,
134,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-02-17 04:48:16.000,2023-02-17 01:42:52,521.0,25.0,47.0,11.0,74.0,69.0,373.0,2022-12-16 19:22:01.584,1.5.1,50.0,26.0,28,True,21.0,docformatter,conda-forge/docformatter,,2739.0,2634.0,https://pypi.org/project/docformatter,2022-12-16 19:22:01.584,105.0,350898.0,352503.0,https://anaconda.org/conda-forge/docformatter,2022-12-19 19:13:23.880,48155.0,3.0,,,,,,,,,,,,,PyCQA/docformatter,,,,,,,
135,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2023-02-06 17:23:56.000,2022-10-04 10:09:22,824.0,,25.0,13.0,23.0,302.0,232.0,2022-12-28 12:12:07.000,0.28.5,47.0,31.0,28,True,156.0,py2app,,,5154.0,4325.0,https://pypi.org/project/py2app,2022-12-27 12:57:01.911,829.0,15299.0,15299.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
136,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2022-10-06 09:48:04.927,2022-06-10 09:18:33,1062.0,,65.0,32.0,6.0,,224.0,2022-10-06 09:48:04.927,5.0.0,38.0,185.0,28,True,,hacking,,['flake8'],4393.0,,https://pypi.org/project/hacking,2022-10-06 09:48:04.927,4393.0,246180.0,246180.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
137,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2022-10-29 20:43:34.047,2022-10-08 21:16:38,202.0,,54.0,20.0,106.0,86.0,217.0,2022-05-21 21:30:52.000,1.5.4,34.0,26.0,28,True,1.0,typed_ast,conda-forge/typed-ast,,5490.0,,https://pypi.org/project/typed_ast,2022-05-21 21:30:52.000,5490.0,10131643.0,10221418.0,https://anaconda.org/conda-forge/typed-ast,2022-10-29 20:43:34.047,5835427.0,2.0,,,,,,,,,,,,,,,,,,,,
138,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2022-12-20 11:05:53.269,2022-12-19 16:44:44,108.0,3.0,36.0,4.0,65.0,43.0,161.0,2022-12-19 16:50:01.696,3.3.2,41.0,32.0,28,True,6.0,flake8-quotes,conda-forge/flake8-quotes,['flake8'],18083.0,17221.0,https://pypi.org/project/flake8-quotes,2022-12-19 16:50:01.696,862.0,640978.0,649557.0,https://anaconda.org/conda-forge/flake8-quotes,2022-12-20 11:05:53.269,669185.0,2.0,,,,,,,,,,,,,,,,,,,,
139,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2022-12-23 09:25:56.098,2022-12-22 22:55:55,353.0,14.0,88.0,7.0,80.0,48.0,144.0,2022-12-22 22:56:11.423,6.0.0,41.0,37.0,28,True,9.0,flake8-isort,conda-forge/flake8-isort,['flake8'],21594.0,20943.0,https://pypi.org/project/flake8-isort,2022-12-22 22:56:11.423,651.0,969048.0,969810.0,https://anaconda.org/conda-forge/flake8-isort,2022-12-23 09:25:56.098,31244.0,2.0,,,,,,,,,,,,,,,,,,,,
140,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2023-02-28 08:51:18.000,2023-02-28 08:51:18,96.0,3.0,26.0,12.0,43.0,29.0,127.0,2021-11-13 21:39:31.000,0.5.3,20.0,10.0,28,True,1.0,gast,conda-forge/gast,,111536.0,109613.0,https://pypi.org/project/gast,2021-11-13 21:39:31.000,1923.0,14402741.0,14437771.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,2031797.0,2.0,,,,,,,,,,,,,,,,,,,,
141,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2023-02-06 20:05:11.000,2022-07-14 07:40:12,517.0,,92.0,33.0,360.0,66.0,2394.0,2022-02-10 14:51:38.000,1.3.3,31.0,19.0,27,True,41.0,notifiers,conda-forge/notifiers,,533.0,511.0,https://pypi.org/project/notifiers,2022-02-10 14:51:38.000,22.0,499752.0,500862.0,https://anaconda.org/conda-forge/notifiers,2022-09-07 07:53:17.789,29989.0,3.0,,,,,,,,,,,,,,,,,,,,
142,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,609.0,156.0,35.0,119.0,1881.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,27,False,171.0,uiautomator,,,306.0,239.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,67.0,32474.0,32474.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
143,beartype,beartype/beartype,linters,Unbearably fast near-real-time runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2023-03-02 08:15:10.000,2023-03-02 08:12:40,867.0,84.0,31.0,12.0,37.0,126.0,1529.0,2023-01-17 08:38:01.474,0.12.0,23.0,14.0,27,True,34.0,beartype,conda-forge/beartype,,86.0,,https://pypi.org/project/beartype,2023-01-17 08:38:01.474,86.0,132877.0,134015.0,https://anaconda.org/conda-forge/beartype,2023-01-31 22:20:27.420,37574.0,3.0,,,,,,,,,,,,,,,,,,,,
144,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2023-02-08 01:23:10.000,2022-07-14 18:31:38,706.0,,58.0,19.0,316.0,125.0,1058.0,2021-07-09 22:22:20.000,0.10.3,26.0,41.0,27,True,91.0,pdbpp,conda-forge/pdbpp,,5120.0,4508.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,612.0,275771.0,277133.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,91306.0,3.0,,,,,,,,,,,,,,,,,,,,
145,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2023-01-22 23:24:48.000,2022-08-08 11:25:05,700.0,,99.0,19.0,95.0,94.0,976.0,2022-08-08 11:29:01.059,8.4.1,116.0,48.0,27,True,48.0,pylama,,,6233.0,5625.0,https://pypi.org/project/pylama,2022-08-08 11:29:01.059,608.0,186578.0,186578.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
146,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-12-31 03:02:53.000,2022-12-31 03:02:53,264.0,1.0,95.0,25.0,109.0,76.0,706.0,2019-12-10 01:50:33.000,0.8.1,14.0,33.0,27,True,38.0,astor,conda-forge/astor,,2133.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2133.0,6848556.0,6875300.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1898888.0,3.0,,,,,,,,,,,,,,,,,,,,
147,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2022-11-16 17:18:02.000,2022-08-10 16:41:28,230.0,,107.0,21.0,61.0,41.0,426.0,2022-08-10 16:47:16.981,1.6.0,31.0,37.0,27,True,12.0,ddt,conda-forge/ddt,,6225.0,4902.0,https://pypi.org/project/ddt,2022-08-10 16:47:16.981,1323.0,321655.0,322770.0,https://anaconda.org/conda-forge/ddt,2022-09-22 12:35:17.572,80296.0,3.0,,,,,,,,,,,,,,,,,,,,
148,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000,2021-12-05 16:31:05.000,2019-12-22 18:11:19,86.0,,44.0,8.0,33.0,21.0,194.0,2019-12-22 18:12:11.000,1.6.3,11.0,10.0,27,False,18.0,astunparse,conda-forge/astunparse,,66632.0,66349.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000,283.0,7610848.0,7630153.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,1332101.0,3.0,,,,,,,,,,,,,,,,,,,,
149,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2023-02-06 18:15:16.000,2023-02-06 18:15:15,163.0,10.0,12.0,2.0,48.0,23.0,154.0,2022-12-20 09:31:01.407,0.3.6,20.0,10.0,27,True,6.0,flake8-black,conda-forge/flake8-black,['flake8'],6622.0,6429.0,https://pypi.org/project/flake8-black,2022-12-20 09:31:01.407,193.0,754974.0,764197.0,https://anaconda.org/conda-forge/flake8-black,2022-11-21 11:35:51.188,415078.0,3.0,,,,,,,,,,,,,,,,,,,,
150,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2023-03-02 12:57:59.000,2023-02-26 12:13:22,538.0,48.0,21.0,4.0,28.0,87.0,135.0,2023-02-16 21:01:01.430,0.25.5,54.0,14.0,27,True,20.0,griffe,conda-forge/griffe,,1337.0,1318.0,https://pypi.org/project/griffe,2023-01-19 21:50:02.721,19.0,384656.0,391963.0,https://anaconda.org/conda-forge/griffe,2023-02-17 21:59:59.226,87691.0,3.0,,,,,,,,,,,,,,,,,,,,
151,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2023-02-13 14:38:38.000,2023-02-13 14:38:31,327.0,10.0,150.0,53.0,123.0,129.0,4138.0,2022-02-18 23:46:48.000,22.2.0,22.0,45.0,26,True,38.0,monkeytype,conda-forge/monkeytype,,25.0,,https://pypi.org/project/monkeytype,2022-02-18 23:46:48.000,25.0,51500.0,52269.0,https://anaconda.org/conda-forge/monkeytype,2022-02-19 14:25:33.147,47694.0,2.0,,,,,,,,,,,,,,,,,,,,
152,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,MIT,2017-05-29 17:11:25.872,2023-03-01 17:01:55.758,2022-02-16 05:16:40,168.0,,377.0,77.0,41.0,38.0,3994.0,2023-02-28 18:31:29.009,3.23.5,194.0,16.0,26,False,20.0,rebound,conda-forge/rebound,,43.0,24.0,https://pypi.org/project/rebound,2022-04-25 14:15:09.000,19.0,7906.0,11462.0,https://anaconda.org/conda-forge/rebound,2023-03-01 17:01:55.758,248722.0,3.0,214.0,,,,,,,,,,,,,,,,,,,
153,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2022-11-16 08:09:24.242,2018-06-28 13:35:12,500.0,,362.0,5.0,1.0,,3748.0,2022-11-15 17:59:01.069,0.61.0,59.0,62.0,26,False,,memory_profiler,conda-forge/memory_profiler,,179.0,,https://pypi.org/project/memory_profiler,2022-11-15 17:59:01.069,179.0,698259.0,701695.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,281808.0,3.0,,,,,,,,,,,,,,,,,,,,
154,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151,2023-02-26 00:24:20.000,2022-12-09 14:20:56,290.0,4.0,95.0,16.0,124.0,45.0,1677.0,2022-12-09 15:21:59.908,4.0.2,26.0,38.0,26,True,31.0,line_profiler,conda-forge/line_profiler,,47.0,,https://pypi.org/project/line_profiler,2022-12-09 15:21:59.908,47.0,321395.0,325342.0,https://anaconda.org/conda-forge/line_profiler,2022-12-09 23:55:22.319,323690.0,3.0,,,,,,,,,,,,,,,,,,,,
155,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2023-02-28 00:36:15.000,2023-02-28 00:36:09,816.0,14.0,57.0,24.0,84.0,58.0,1045.0,2023-02-22 04:00:16.000,1.24.1,50.0,23.0,26,True,31.0,wily,,,176.0,166.0,https://pypi.org/project/wily,2022-10-20 05:13:01.074,10.0,16218.0,16218.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
156,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2022-10-30 14:19:59.665,2022-09-20 23:55:51,1073.0,,78.0,23.0,74.0,173.0,756.0,2022-09-21 00:00:55.818,3.4.3,145.0,38.0,26,True,5.0,green,conda-forge/green,,1183.0,972.0,https://pypi.org/project/green,2022-09-21 00:00:55.818,211.0,14967.0,16719.0,https://anaconda.org/conda-forge/green,2022-10-30 14:19:59.665,115686.0,3.0,,,,,,,,,,,,,,,,,,,,
157,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,207.0,24.0,95.0,83.0,587.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,False,54.0,sphinx-bootstrap-theme,,['sphinx'],600.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,600.0,180974.0,180974.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
158,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-02-28 09:01:42.000,2023-02-12 01:50:59,471.0,8.0,70.0,19.0,387.0,106.0,546.0,2022-10-20 06:20:02.477,3.4.0,40.0,35.0,26,True,8.0,mypy-protobuf,conda-forge/mypy-protobuf,,64.0,,https://pypi.org/project/mypy-protobuf,2022-10-20 06:20:02.477,64.0,1342917.0,1345949.0,https://anaconda.org/conda-forge/mypy-protobuf,2022-08-24 19:50:22.562,84923.0,3.0,,,,,,,,,,,,,nipunn1313/mypy-protobuf,,,,,,,
159,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-02-28 20:22:16.000,2023-02-28 09:06:00,542.0,31.0,26.0,4.0,476.0,49.0,490.0,2022-05-11 17:35:06.000,3.12.0,30.0,18.0,26,True,6.0,pytest-randomly,conda-forge/pytest-randomly,,235.0,,https://pypi.org/project/pytest-randomly,2022-05-11 17:35:06.000,235.0,681597.0,687957.0,https://anaconda.org/conda-forge/pytest-randomly,2022-05-12 01:12:32.731,108128.0,3.0,,,,,,,,,,,,,,,,,,,,
160,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2023-02-28 09:05:57.000,2023-02-28 09:05:55,506.0,28.0,19.0,6.0,435.0,42.0,414.0,2022-10-29 23:12:51.523,3.10.1,34.0,14.0,26,True,9.0,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],578.0,,https://pypi.org/project/flake8-comprehensions,2022-10-29 23:12:51.523,578.0,953990.0,963110.0,https://anaconda.org/conda-forge/flake8-comprehensions,2022-11-01 17:51:32.037,693176.0,3.0,,,,,,,,,,,,,,,,,,,,
161,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-02-25 00:03:37.000,2023-02-25 00:03:08,583.0,37.0,40.0,5.0,27.0,46.0,168.0,2023-02-25 00:02:59.343,2.1.0,35.0,10.0,26,True,28.0,releases,conda-forge/sphinx-releases,['sphinx'],915.0,547.0,https://pypi.org/project/releases,2023-01-02 18:25:53.338,368.0,14632.0,15454.0,https://anaconda.org/conda-forge/sphinx-releases,2021-10-19 17:29:57.242,47726.0,3.0,,,,,,,,,,,,,,,,,,,,
162,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/myint/eradicate,https://github.com/myint/eradicate,Saxpath,2012-12-23 04:39:48.000,2023-03-02 07:12:43.000,2023-03-02 07:12:43,177.0,5.0,23.0,4.0,22.0,16.0,157.0,2023-03-01 08:39:00.953,2.2.0,18.0,13.0,26,False,8.0,eradicate,conda-forge/eradicate,,12680.0,12586.0,https://pypi.org/project/eradicate,2022-04-06 09:47:11.000,94.0,478836.0,479035.0,https://anaconda.org/conda-forge/eradicate,2022-04-13 14:13:20.049,4591.0,2.0,,,,,,,,,,,,,,,,,,,,
163,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2022-12-23 19:26:57.671,2022-12-22 23:43:03,285.0,12.0,21.0,3.0,57.0,42.0,101.0,2022-12-22 23:44:03.313,2.1.0,26.0,17.0,26,True,2.0,flake8-builtins,conda-forge/flake8-builtins,['flake8'],8917.0,8504.0,https://pypi.org/project/flake8-builtins,2022-12-22 23:44:03.313,413.0,704361.0,706835.0,https://anaconda.org/conda-forge/flake8-builtins,2022-12-23 19:26:57.671,188026.0,3.0,,,,,,,,,,,,,,,,,,,,
