,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
164,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,636.0,156.0,35.0,183.0,119.0,1968.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,26,False,,uiautomator,,,325.0,257.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,68.0,24153.0,24153.0,,,,3.0,,,,,,,,,,,,,,,,,,,
165,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2023-11-27 07:51:58.000,2023-11-24 20:16:12,210.0,6.0,36.0,8.0,36.0,9.0,24.0,1257.0,2023-11-24 20:12:24.000,0.2.11,20.0,7.0,26,True,,stackprinter,conda-forge/stackprinter,,347.0,317.0,https://pypi.org/project/stackprinter,2023-11-24 20:12:24.000,30.0,276438.0,276601.0,https://anaconda.org/conda-forge/stackprinter,2023-06-16 16:15:48.838,8850.0,3.0,,,,,,,,,,,,,,,,,,,
166,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2023-09-28 21:11:23.665,2019-06-15 20:36:43,183.0,,55.0,12.0,49.0,51.0,44.0,710.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,26,False,,pytest-watch,conda-forge/pytest-watch,['pytest'],9677.0,8989.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,688.0,496923.0,499374.0,https://anaconda.org/conda-forge/pytest-watch,2023-09-28 21:11:23.665,95620.0,3.0,,,,,,,,,,,,,,,,,,,
167,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-10-25 08:57:33.000,2023-08-03 07:40:25,478.0,,78.0,19.0,455.0,12.0,111.0,600.0,2023-07-29 00:23:21.000,3.5.0,41.0,37.0,26,True,nipunn1313/mypy-protobuf,mypy-protobuf,conda-forge/mypy-protobuf,,111.0,,https://pypi.org/project/mypy-protobuf,2023-07-29 00:23:21.000,111.0,2216558.0,2219809.0,https://anaconda.org/conda-forge/mypy-protobuf,2023-08-20 18:57:58.024,120308.0,3.0,,,,,,,,,,,,,,,,,,,
168,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,213.0,24.0,95.0,56.0,83.0,586.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,False,,sphinx-bootstrap-theme,,['sphinx'],629.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,629.0,96806.0,96806.0,,,,3.0,,,,,,,,,,,,,,,,,,,
169,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2023-12-04 18:10:12.000,2023-11-27 21:42:04,381.0,18.0,40.0,9.0,233.0,12.0,63.0,575.0,2023-08-16 08:58:38.000,1.16.0,26.0,19.0,26,True,adamchainz/blacken-docs,blacken-docs,conda-forge/blacken-docs,,829.0,786.0,https://pypi.org/project/blacken-docs,2023-08-16 08:58:38.000,43.0,130232.0,131030.0,https://anaconda.org/conda-forge/blacken-docs,2023-08-16 10:40:14.275,32747.0,3.0,,,,,,,,,,,,,,,,,,,
170,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2023-12-04 20:45:07.000,2023-09-07 20:35:16,182.0,,42.0,5.0,108.0,29.0,27.0,511.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,26,True,,interrogate,,,5724.0,5533.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,191.0,87828.0,87828.0,,,,3.0,,,,,,,,,,,,,,,,,,,
171,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2023-11-09 15:34:22.000,2023-11-09 15:30:55,473.0,5.0,64.0,24.0,86.0,52.0,52.0,510.0,2023-11-09 15:34:22.000,0.11.3,22.0,23.0,26,True,,mamba,,,1010.0,881.0,https://pypi.org/project/mamba,2023-11-09 15:34:22.000,129.0,6801.0,6801.0,,,,3.0,,,,,,,,,,,,,,,,,,,
172,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-11-04 10:33:24.000,2023-10-15 16:08:38,586.0,2.0,57.0,9.0,122.0,18.0,129.0,473.0,2023-07-12 01:47:02.331,1.7.5,62.0,30.0,26,True,PyCQA/docformatter,docformatter,conda-forge/docformatter,,3392.0,3235.0,https://pypi.org/project/docformatter,2023-07-12 01:47:02.331,157.0,374739.0,377455.0,https://anaconda.org/conda-forge/docformatter,2023-07-18 03:59:16.364,105905.0,3.0,11.0,,,,,,,,,,,,,,,,,,
173,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2023-06-01 15:43:14.086,2023-05-31 09:56:43,371.0,,14.0,5.0,256.0,19.0,31.0,304.0,2023-05-31 09:59:03.360,1.5.0,16.0,16.0,26,True,,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],17880.0,17760.0,https://pypi.org/project/flake8-eradicate,2023-05-31 09:59:03.360,120.0,595800.0,596208.0,https://anaconda.org/conda-forge/flake8-eradicate,2023-06-01 15:43:14.086,13065.0,3.0,,,,,,,,,,,,,,,,,,,
174,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2023-10-04 13:12:44.000,2023-10-04 13:12:43,568.0,3.0,39.0,6.0,71.0,20.0,76.0,282.0,,,43.0,22.0,26,True,,check-manifest,conda-forge/check-manifest,,12910.0,9705.0,https://pypi.org/project/check-manifest,2022-12-05 08:17:08.785,3205.0,197172.0,198977.0,https://anaconda.org/conda-forge/check-manifest,2023-06-16 16:12:23.756,108321.0,3.0,,,,,,,,,,,,,,,,,,,
175,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,118.0,26.0,221.0,107.0,161.0,1758.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,,dephell,,,839.0,822.0,https://pypi.org/project/dephell,2020-04-28 06:31:03.273,17.0,2831.0,2835.0,,,,3.0,253.0,,,,,,,,,,,,,,,,,,
176,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2023-10-20 14:34:56.000,2023-09-07 16:41:57,207.0,,89.0,28.0,119.0,43.0,77.0,1644.0,2023-09-07 16:49:17.000,1.0.4,61.0,39.0,25,True,,shiv,,,13.0,,https://pypi.org/project/shiv,2023-09-07 16:47:11.000,13.0,25415.0,25426.0,,,,3.0,613.0,,,,,,,,,,,,,,,,,,
177,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2023-10-08 20:35:10.000,2023-10-08 14:56:10,1090.0,13.0,86.0,20.0,35.0,13.0,142.0,682.0,2023-10-07 21:15:17.000,0.13.0.1,28.0,20.0,25,True,,py2exe,,,2083.0,1905.0,https://pypi.org/project/py2exe,2023-10-07 21:21:25.000,178.0,18323.0,18593.0,,,,3.0,15430.0,,,,,,,,,,,,,,,,,,
178,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,74.0,28.0,106.0,80.0,48.0,676.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,25,False,,redbaron,,,747.0,613.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,134.0,60309.0,60309.0,,,,2.0,,,,,,,,,,,,,,,,,,,
179,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2023-11-23 17:26:08.000,2023-04-16 21:21:14,535.0,,83.0,13.0,86.0,41.0,93.0,456.0,2017-12-31 01:13:41.000,1.3.4,28.0,46.0,25,True,,paver,conda-forge/paver,,961.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,961.0,53618.0,53947.0,https://anaconda.org/conda-forge/paver,2023-06-16 13:19:05.560,28027.0,3.0,,,,,,,,,,,,,,,,,,,
180,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2023-10-02 21:31:31.000,2022-01-27 10:32:34,98.0,,24.0,8.0,23.0,20.0,21.0,352.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,25,False,,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],2350.0,2180.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,170.0,559352.0,566387.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2023-06-16 13:24:44.425,562829.0,3.0,,,,,,,,,,,,,,,,,,,
181,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2023-07-16 21:30:01.000,2023-05-08 06:33:29,274.0,,33.0,9.0,97.0,10.0,53.0,233.0,2022-12-18 18:49:02.248,0.10.3,23.0,16.0,25,True,realpython/pytest-mypy,pytest-mypy,conda-forge/pytest-mypy,['pytest'],4308.0,3813.0,https://pypi.org/project/pytest-mypy,2022-12-18 18:49:02.248,495.0,359507.0,361505.0,https://anaconda.org/conda-forge/pytest-mypy,2023-06-16 19:18:02.883,91938.0,3.0,,,,,,,,,,,,,,,,,,,
182,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2023-11-07 20:23:38.000,2023-08-12 17:19:26,116.0,,21.0,6.0,17.0,8.0,28.0,229.0,2023-08-12 17:24:35.000,0.9.1,22.0,10.0,25,True,,xenon,conda-forge/xenon,,1240.0,1154.0,https://pypi.org/project/xenon,2023-08-12 17:24:35.000,86.0,156721.0,157016.0,https://anaconda.org/conda-forge/xenon,2023-06-16 13:23:09.938,21886.0,3.0,,,,,,,,,,,,,,,,,,,
183,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2023-11-13 19:52:08.000,2023-11-13 19:51:32,136.0,14.0,21.0,7.0,55.0,5.0,14.0,220.0,2023-10-03 12:20:54.000,1.5.0,11.0,11.0,25,True,,pytest-datadir,conda-forge/pytest-datadir,['pytest'],1678.0,1550.0,https://pypi.org/project/pytest-datadir,2023-10-03 12:20:51.000,128.0,295096.0,311836.0,https://anaconda.org/conda-forge/pytest-datadir,2023-10-03 20:24:49.695,234353.0,3.0,2.0,,,,,,,,,,,,,,,,,,
184,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2023-06-16 19:24:01.290,2021-02-16 17:29:00,446.0,,52.0,10.0,171.0,33.0,23.0,198.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,25,False,wearepal/data-science-types,data-science-types,conda-forge/data-science-types,,1159.0,1110.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000,49.0,66628.0,66907.0,https://anaconda.org/conda-forge/data-science-types,2023-06-16 19:24:01.290,10063.0,3.0,,,,,,,,,,,,,,,,,,,
185,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2023-11-06 14:59:15.000,2023-11-06 14:59:10,539.0,4.0,39.0,10.0,58.0,4.0,61.0,165.0,2023-07-16 18:33:22.000,0.9.31,32.0,24.0,25,True,,asteval,conda-forge/asteval,,182.0,,https://pypi.org/project/asteval,2023-07-16 18:25:02.803,182.0,277100.0,287255.0,https://anaconda.org/conda-forge/asteval,2023-07-16 20:56:29.139,345301.0,3.0,,,,,,,,,,,,,,,,,,,
186,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2023-12-04 16:26:06.000,2023-11-07 13:52:10,172.0,4.0,11.0,2.0,54.0,6.0,23.0,164.0,2022-12-20 09:31:01.407,0.3.6,20.0,10.0,25,True,,flake8-black,conda-forge/flake8-black,['flake8'],7680.0,7403.0,https://pypi.org/project/flake8-black,2022-12-20 09:31:01.407,277.0,811151.0,819649.0,https://anaconda.org/conda-forge/flake8-black,2023-06-16 16:15:31.454,458936.0,3.0,,,,,,,,,,,,,,,,,,,
187,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,28.0,4.0,38.0,5.0,26.0,127.0,2021-10-13 19:25:39.000,2.1.0,20.0,12.0,25,False,,flake8-commas,,['flake8'],17242.0,16846.0,https://pypi.org/project/flake8-commas,2021-10-13 19:25:39.000,396.0,382636.0,382636.0,,,,3.0,,,,,,,,,,,,,,,,,,,
188,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,207.0,70.0,56.0,32.0,46.0,4486.0,2021-01-29 16:48:55.000,0.3.3,16.0,17.0,24,True,,better-exceptions,,,90.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,90.0,117907.0,117907.0,,,,3.0,,,,,,,,,,,,,,,,,,,
189,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-09-26 20:28:23.000,2023-01-20 18:08:14,186.0,,96.0,34.0,76.0,44.0,34.0,1491.0,2020-09-17 01:55:39.000,0.9.0,8.0,27.0,24,True,,bowler,conda-forge/bowler,,15.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,15.0,72410.0,72703.0,https://anaconda.org/conda-forge/bowler,2023-06-16 16:11:48.791,17913.0,3.0,,,,,,,,,,,,,,,,,,,
190,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2023-12-01 12:16:40.000,2023-11-15 22:32:55,324.0,17.0,58.0,28.0,307.0,27.0,82.0,618.0,2023-10-26 02:37:12.000,2.1.0,11.0,41.0,24,False,,fixit,,,56.0,53.0,https://pypi.org/project/fixit,2023-10-26 02:37:12.000,3.0,52642.0,52642.0,,,,3.0,,,,,,,,,,,,,,,,,,,
191,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2023-12-06 23:45:36.357,2023-10-16 12:13:27,1136.0,9.0,164.0,33.0,402.0,32.0,297.0,423.0,2023-10-23 21:56:36.000,3.5.0,44.0,70.0,24,True,,,constructor,,16.0,16.0,,,,,105.0,https://anaconda.org/anaconda/constructor,2023-12-06 23:45:36.357,9489.0,3.0,276.0,,,,,,,,,,,,,,,,,,
192,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2023-12-06 02:10:10.000,2023-11-11 20:57:26,97.0,1.0,31.0,7.0,18.0,16.0,59.0,388.0,2023-08-19 21:31:54.000,2.9.2,24.0,7.0,24,True,,mkdocs-awesome-pages-plugin,,['mkdocs'],3631.0,3515.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,2023-08-19 21:30:31.000,116.0,181123.0,181123.0,,,,3.0,,,,,,,,,,,,,,,,,,,
193,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,52.0,15.0,100.0,46.0,30.0,283.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,24,False,,baron,,,392.0,333.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,59.0,60394.0,60394.0,,,,3.0,,,,,,,,,,,,,,,,,,,
194,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2023-09-13 20:26:49.000,2023-09-13 20:26:49,293.0,1.0,71.0,10.0,101.0,12.0,90.0,276.0,2022-11-26 20:15:35.517,0.18.2,35.0,46.0,24,True,,flake8-import-order,conda-forge/flake8-import-order,['flake8'],1258.0,,https://pypi.org/project/flake8-import-order,2022-11-26 20:15:35.517,1258.0,441567.0,444432.0,https://anaconda.org/conda-forge/flake8-import-order,2023-06-16 13:24:07.930,243525.0,3.0,,,,,,,,,,,,,,,,,,,
195,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-11-04 20:51:43.000,2023-10-26 00:20:56,853.0,22.0,10.0,5.0,105.0,19.0,27.0,196.0,2023-10-26 00:45:49.000,1.1.2,68.0,9.0,24,True,,xdoctest,conda-forge/xdoctest,,115.0,,https://pypi.org/project/xdoctest,2023-10-26 00:45:49.000,115.0,156989.0,161863.0,https://anaconda.org/conda-forge/xdoctest,2023-10-26 04:48:19.232,194985.0,3.0,,,,,,,,,,,,,,,,,,,conda-forge/xdoctest
196,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,Saxpath,2012-12-23 04:39:48.000,2023-06-12 14:15:35.396,2023-06-12 09:19:41,183.0,,24.0,5.0,25.0,7.0,16.0,191.0,2023-06-09 06:33:02.577,2.3.0,19.0,13.0,24,False,PyCQA/eradicate,eradicate,conda-forge/eradicate,,14920.0,14826.0,https://pypi.org/project/eradicate,2023-06-09 06:33:02.577,94.0,672998.0,673313.0,https://anaconda.org/conda-forge/eradicate,2023-06-12 14:15:35.396,10085.0,3.0,,,,,,,,,,,,,,,,,,,
197,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-12-01 19:08:01.000,2023-12-01 19:07:59,597.0,6.0,41.0,7.0,27.0,30.0,46.0,174.0,2023-04-28 19:14:01.551,2.1.1,37.0,10.0,24,True,,releases,conda-forge/sphinx-releases,['sphinx'],983.0,608.0,https://pypi.org/project/releases,2023-04-28 19:14:01.551,375.0,17382.0,18127.0,https://anaconda.org/conda-forge/sphinx-releases,2023-06-16 16:08:54.259,49978.0,3.0,,,,,,,,,,,,,,,,,,,
198,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2023-06-16 19:23:18.580,2022-03-07 18:48:36,240.0,,33.0,3.0,45.0,21.0,80.0,48.0,2022-03-07 18:50:03.302,0.16.1,26.0,23.0,24,False,,pytkdocs,conda-forge/pytkdocs,,1349.0,1338.0,https://pypi.org/project/pytkdocs,2022-03-07 18:50:03.302,11.0,76091.0,78662.0,https://anaconda.org/conda-forge/pytkdocs,2023-06-16 19:23:18.580,97721.0,3.0,,,,,,,,,,,,,,,,,,,
199,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2023-11-05 13:14:04.000,2023-11-05 13:14:04,772.0,4.0,96.0,43.0,58.0,21.0,62.0,4741.0,2022-09-29 10:20:01.217,0.8.12,89.0,26.0,23,True,,xxh-xxh,,,79.0,79.0,https://pypi.org/project/xxh-xxh,2022-09-29 10:20:01.217,,223.0,266.0,,,,3.0,1996.0,,,,,,,,,,,,,,,,,,
200,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,170.0,71.0,32.0,29.0,57.0,3936.0,2018-06-24 14:16:36.000,0.37.6,24.0,17.0,23,False,,vprof,,,132.0,116.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,16.0,3429.0,3429.0,,,,3.0,,,,,,,,,,,,,,,,,,,
201,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,232.0,69.0,116.0,22.0,78.0,2154.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,23,False,,python-taint,,,105.0,93.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,12.0,3390.0,3391.0,,,,3.0,116.0,,,,,,,,,,,,,,,,,,
202,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2023-12-03 14:25:58.000,2023-09-03 16:50:32,132.0,,48.0,11.0,97.0,20.0,39.0,897.0,2023-09-03 16:53:31.000,0.12.2,18.0,12.0,23,True,,python-devtools,conda-forge/python-devtools,,2399.0,2398.0,https://pypi.org/project/python-devtools,2017-08-21 10:32:25.000,1.0,757.0,1388.0,https://anaconda.org/conda-forge/python-devtools,2023-09-06 00:26:02.432,20219.0,3.0,,,,,,,,,,,,,,,,,,,
203,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2022-11-04 09:45:28.000,2022-04-21 14:15:55,556.0,,124.0,33.0,90.0,32.0,144.0,858.0,2020-07-03 08:11:24.000,2.5.1,22.0,30.0,23,False,,pynsist,,,255.0,205.0,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,50.0,1657.0,1657.0,,,,3.0,,,,,,,,,,,,,,,,,,,
204,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,149.0,16.0,66.0,32.0,28.0,837.0,2018-07-25 01:44:55.232,0.6.0,11.0,36.0,23,False,,pycco,,,436.0,321.0,https://pypi.org/project/pycco,2018-07-25 01:44:55.232,115.0,2239.0,2239.0,,,,3.0,,,,,,,,,,,,,,,,,,,
205,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2023-08-30 11:53:48.000,2022-11-03 10:04:57,807.0,,78.0,23.0,116.0,56.0,58.0,531.0,2019-05-28 06:37:19.000,1.7.0,12.0,62.0,23,False,,pytest-virtualenv,conda-forge/pytest-shutil,,77.0,,https://pypi.org/project/pytest-virtualenv,2019-05-28 06:37:19.000,77.0,50692.0,51623.0,https://anaconda.org/conda-forge/pytest-shutil,2023-06-16 16:13:53.097,60539.0,3.0,,,,,,,,,,,,,,,,,,,
206,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2023-11-15 10:32:32.000,2023-09-01 07:48:02,73.0,,61.0,8.0,58.0,19.0,34.0,364.0,2023-09-01 07:51:04.000,2.0.1,22.0,18.0,23,True,,pytest-docker,,['pytest'],55.0,,https://pypi.org/project/pytest-docker,2023-09-01 07:48:54.000,55.0,147516.0,147518.0,,,,3.0,132.0,,,,,,,,,,,,,,,,,,
