,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,labels,conda_id,pypi_id,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,github_release_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cargo_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
39,buildbot,https://github.com/buildbot/buildbot,,Python-based continuous integration testing framework; your pull requests are more than welcome!.,build-tools,31,True,buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000000,2021-12-16 02:48:35.000000,2021-12-07 23:28:04.000000,1560.0,749.0,4733.0,2021-10-16 08:31:36.000000,3.4.0,116.0,803.0,634.0,,conda-forge/buildbot,buildbot,22386.0,1152.0,260.0,https://pypi.org/project/buildbot,2021-10-16 08:31:36.000000,892.0,54530.0,56605.0,https://anaconda.org/conda-forge/buildbot,2021-10-16 13:45:45.804000,46976.0,2.0,,18732.0,,,,,,,,,,,,,
40,pycodestyle,https://github.com/PyCQA/pycodestyle,,Simple Python style checker in one Python file.,linters,31,True,PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000000,2021-12-13 09:25:30.000000,2021-11-23 14:13:20.000000,614.0,553.0,4463.0,2021-10-11 00:56:25.000000,2.8.0,13.0,129.0,113.0,,conda-forge/pycodestyle,pycodestyle,,200226.0,178996.0,https://pypi.org/project/pycodestyle,2021-10-11 00:56:25.000000,21230.0,19592144.0,19646790.0,https://anaconda.org/conda-forge/pycodestyle,2021-10-11 20:03:59.620000,3606668.0,1.0,,,,,,,,,,,,,,,
41,pylint,https://github.com/PyCQA/pylint,,It's not just a linter that annoys you!.,linters,31,True,PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000000,2021-12-16 12:36:33.000000,2021-12-16 12:36:33.000000,802.0,3087.0,3730.0,2021-12-03 17:31:36.000000,2.12.2,132.0,432.0,771.0,,conda-forge/pylint,pylint,,37734.0,,https://pypi.org/project/pylint,2021-12-03 17:31:36.000000,37734.0,9429824.0,9468491.0,https://anaconda.org/conda-forge/pylint,2021-12-03 20:37:10.043000,2474712.0,1.0,,,,,,,,,,,,,,,
42,freezegun,https://github.com/spulec/freezegun,,Let your Python tests travel through time.,testing,31,True,spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000000,2021-11-22 22:50:40.000000,2021-08-25 15:42:15.000000,215.0,168.0,3087.0,2021-01-20 07:45:20.000000,1.1.0,56.0,97.0,90.0,,conda-forge/freezegun,freezegun,541.0,8352.0,,https://pypi.org/project/freezegun,2021-01-20 07:45:20.000000,8352.0,3591195.0,3595490.0,https://anaconda.org/conda-forge/freezegun,2021-01-20 09:23:22.014000,296384.0,2.0,,,,,,,,,,,,,,,
43,wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,,The strictest and most opinionated python linter ever!.,linters,31,True,wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000000,2021-12-16 10:23:06.000000,2021-12-16 10:23:03.000000,313.0,910.0,1709.0,2021-12-13 20:48:04.000000,0.16.0,53.0,161.0,79.0,,,wemake-python-styleguide,1963.0,878.0,864.0,https://pypi.org/project/wemake-python-styleguide,2021-12-13 20:48:04.000000,14.0,148369.0,148369.0,,,,1.0,,,,,,,,,,,,,,,
44,logbook,https://github.com/getlogbook/logbook,,A cool logging replacement for Python.,logging,31,False,getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000000,2021-11-19 00:37:39.705000,2019-10-16 17:48:40.000000,157.0,125.0,1413.0,2019-10-16 18:14:55.000000,1.5.3,41.0,76.0,56.0,,conda-forge/logbook,logbook,1194.0,4888.0,2824.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000000,2064.0,1015213.0,1016886.0,https://anaconda.org/conda-forge/logbook,2021-11-19 00:37:39.705000,55116.0,2.0,,279.0,,,,,,,,,,,,,
45,tabulate,https://github.com/astanin/python-tabulate,,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",logging,31,True,astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376000,2021-12-04 15:14:59.000000,2021-03-04 09:33:31.000000,84.0,59.0,1053.0,2021-02-22 07:34:12.000000,0.8.9,25.0,67.0,49.0,,conda-forge/tabulate,tabulate,502.0,66252.0,58150.0,https://pypi.org/project/tabulate,2021-02-22 07:34:12.000000,8102.0,32125704.0,32151260.0,https://anaconda.org/conda-forge/tabulate,2021-02-22 13:39:52.132000,1712295.0,2.0,,,,,,,,,,,,,,,
46,pytest-xdist,https://github.com/pytest-dev/pytest-xdist,,pytest plugin for distributed testing and loop-on-failures testing modes.,testing,31,True,pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000000,2021-12-10 14:46:36.827000,2021-12-10 11:45:48.000000,157.0,253.0,810.0,2021-12-10 11:41:55.000000,2.5.0,58.0,77.0,205.0,['pytest'],conda-forge/pytest-xdist,pytest-xdist,952.0,7342.0,,https://pypi.org/project/pytest-xdist,2021-12-10 11:41:55.000000,7342.0,4737285.0,4770583.0,https://anaconda.org/conda-forge/pytest-xdist,2021-12-10 14:46:36.827000,2164379.0,2.0,,,,,,,,,,,,,,,
47,alabaster,https://github.com/bitprophet/alabaster,,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",documentation,31,True,bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000000,2021-12-15 14:50:58.488000,2021-09-24 20:53:41.000000,175.0,54.0,633.0,2018-10-03 01:39:17.000000,0.7.12,25.0,28.0,84.0,['sphinx'],conda-forge/alabaster,alabaster,351.0,70543.0,55645.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000000,14898.0,3901602.0,3952555.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017000,3312001.0,2.0,,,,,,,,,,,,,,,
48,coveralls-python,https://github.com/TheKevJames/coveralls-python,,Show coverage stats online via coveralls.io.,testing,31,True,TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000000,2021-12-05 09:48:51.000000,2021-11-11 20:58:33.000000,185.0,143.0,465.0,2021-11-11 21:00:03.000000,3.3.1,42.0,63.0,5.0,['pytest'],,coveralls,444.0,36841.0,19833.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000000,17008.0,505938.0,505938.0,,,,2.0,,,,,,,,,,,,,,,
49,packaging,https://github.com/pypa/packaging,,Core utilities for Python packages.,packaging,31,True,pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000000,2021-12-14 15:07:04.000000,2021-11-18 00:38:55.000000,175.0,165.0,354.0,2021-11-18 00:41:06.000000,21.3,39.0,72.0,66.0,,conda-forge/packaging,packaging,,316219.0,287019.0,https://pypi.org/project/packaging,2021-11-18 00:39:10.000000,29200.0,87542896.0,87715651.0,https://anaconda.org/conda-forge/packaging,2021-11-18 12:50:05.153000,11401379.0,1.0,,200.0,,,,,,,,,,,,,
50,Glances,https://github.com/nicolargo/glances,,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",profiling,30,True,nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000000,2021-12-15 13:47:08.093000,2021-12-05 15:20:04.000000,1265.0,1220.0,19633.0,2021-11-29 13:01:08.000000,3.2.4.2,78.0,151.0,203.0,,conda-forge/glances,glances,4185.0,408.0,358.0,https://pypi.org/project/glances,2021-11-22 10:55:51.000000,50.0,205877.0,208043.0,https://anaconda.org/conda-forge/glances,2021-11-20 23:54:35.274000,148842.0,1.0,,706.0,,,,,,,,,,,,,
51,numpydoc,https://github.com/numpy/numpydoc,,Numpy's Sphinx extensions.,documentation,30,True,numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000000,2021-12-16 13:44:26.000000,2021-11-05 18:47:19.000000,6268.0,99.0,19065.0,2020-07-01 21:59:00.000000,1.1.0,13.0,68.0,58.0,['sphinx'],conda-forge/numpydoc,numpydoc,,36599.0,29251.0,https://pypi.org/project/numpydoc,2020-07-01 21:59:00.000000,7348.0,270511.0,285584.0,https://anaconda.org/conda-forge/numpydoc,2020-10-01 19:37:54.384000,889328.0,2.0,,,,,,,,,,,,,,,
52,yapf,https://github.com/google/yapf,,A formatter for Python files.,formatters,30,True,google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000000,2021-11-08 10:33:00.000000,2021-11-08 10:32:15.000000,823.0,387.0,12203.0,2020-04-23 19:07:36.000000,0.30.0,67.0,132.0,334.0,,conda-forge/yapf,yapf,,30258.0,26852.0,https://pypi.org/project/yapf,2020-04-23 19:07:36.000000,3406.0,1708836.0,1722538.0,https://anaconda.org/conda-forge/yapf,2021-04-19 00:01:27.357000,904365.0,3.0,,,,,,,,,,,,,,,
53,pipreqs,https://github.com/bndr/pipreqs,,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,dependency-managers,30,True,bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000000,2021-12-15 16:10:13.225000,2021-10-23 09:17:21.000000,263.0,91.0,3883.0,2021-10-23 09:23:42.000000,0.4.11,40.0,51.0,101.0,,conda-forge/pipreqs,pipreqs,311.0,8544.0,8016.0,https://pypi.org/project/pipreqs,2021-10-23 09:15:35.000000,528.0,227304.0,227666.0,https://anaconda.org/conda-forge/pipreqs,2019-11-14 14:53:43.131000,22821.0,3.0,,,,,,,,,,,,,,,
54,factory_boy,https://github.com/FactoryBoy/factory_boy,,A test fixtures replacement for Python.,testing,30,True,FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000000,2021-10-26 21:47:41.376000,2021-10-19 08:01:13.000000,331.0,351.0,2710.0,2018-05-05 15:05:40.000000,2.11.1,36.0,117.0,157.0,,conda-forge/factory_boy,factory_boy,892.0,4256.0,,https://pypi.org/project/factory_boy,2018-05-05 15:05:40.000000,4256.0,1972298.0,1973692.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376000,87827.0,2.0,,,,,,,,,,,,,,,
55,twine,https://github.com/pypa/twine,,Utilities for interacting with PyPI.,build-tools,30,True,pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000000,2021-12-07 15:46:27.788000,2021-12-07 11:40:13.000000,254.0,351.0,1197.0,2021-12-07 11:51:46.000000,3.7.1,47.0,104.0,34.0,,conda-forge/twine,twine,,68548.0,51044.0,https://pypi.org/project/twine,2021-12-07 11:46:01.000000,17504.0,2557550.0,2563466.0,https://anaconda.org/conda-forge/twine,2021-12-07 15:46:27.788000,378645.0,2.0,,,,,,,,,,,,,,,
56,pydocstyle,https://github.com/PyCQA/pydocstyle,,docstring style checker.,linters,30,True,PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000000,2021-12-13 20:14:56.000000,2021-10-10 13:58:44.000000,152.0,197.0,833.0,2021-05-17 20:37:45.000000,6.1.1,17.0,74.0,79.0,,conda-forge/pydocstyle,pydocstyle,714.0,25336.0,21416.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000000,3920.0,1966864.0,1974263.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379000,480964.0,2.0,,56.0,,,,,,,,,,,,,
57,pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,,Pytest support for asyncio.,testing,30,True,pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000000,2021-10-27 20:54:21.000000,2021-10-15 23:55:22.000000,89.0,100.0,832.0,2021-10-15 23:29:49.000000,0.16.0,21.0,26.0,78.0,['pytest'],conda-forge/pytest-asyncio,pytest-asyncio,181.0,20409.0,18381.0,https://pypi.org/project/pytest-asyncio,2021-10-15 23:29:49.000000,2028.0,3015153.0,3028293.0,https://anaconda.org/conda-forge/pytest-asyncio,2021-10-18 14:13:21.673000,722708.0,2.0,,,,,,,-1.0,,,,,,,,
58,wheel,https://github.com/pypa/wheel,,The official binary distribution format for Python.,build-tools,30,True,pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580000,2021-12-16 08:56:52.000000,2021-10-07 22:22:38.000000,101.0,296.0,287.0,2021-08-09 20:48:33.000000,0.37.0,65.0,62.0,30.0,,conda-forge/wheel,wheel,,62544.0,,https://pypi.org/project/wheel,2021-08-09 20:48:33.000000,62544.0,94467462.0,94835376.0,https://anaconda.org/conda-forge/wheel,2021-08-13 19:04:03.566000,23914440.0,2.0,,,,,,,,,,,,,,,
59,typed_ast,https://github.com/python/typed_ast,,Modified fork of CPython's ast module that parses `# type:` comments.,ast,30,True,python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000000,2021-12-07 16:26:29.000000,2021-12-03 22:31:16.000000,51.0,82.0,193.0,2021-12-03 22:29:41.000000,1.5.1,31.0,24.0,6.0,,,typed_ast,189.0,10362.0,,https://pypi.org/project/typed_ast,2021-12-03 22:29:41.000000,10362.0,13076164.0,13076164.0,,,,1.0,,,,,,,,,,,,,,,
60,ipdb,https://github.com/gotcha/ipdb,,Integration of IPython pdb.,debugging,29,True,gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000000,2021-09-09 11:02:01.000000,2021-09-09 11:02:01.000000,133.0,112.0,1502.0,2021-06-02 11:43:46.000000,0.13.9,41.0,49.0,57.0,,conda-forge/ipdb,ipdb,352.0,46312.0,29414.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000000,16898.0,1862655.0,1866068.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798000,221880.0,1.0,,,,,,,,,,,,,,,
61,pytest-mock,https://github.com/pytest-dev/pytest-mock,,Thin-wrapper around the mock package for easier use with pytest.,testing,29,True,pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000000,2021-12-06 21:57:52.000000,2021-12-06 21:57:50.000000,98.0,94.0,1234.0,2021-05-18 11:53:27.000000,3.6.1,52.0,54.0,12.0,['pytest'],conda-forge/pytest-mock,pytest-mock,,27741.0,21561.0,https://pypi.org/project/pytest-mock,2021-05-06 19:21:18.000000,6180.0,5137837.0,5158242.0,https://anaconda.org/conda-forge/pytest-mock,2021-05-07 01:15:17.653000,1326361.0,2.0,,,,,,,,,,,,,,,
62,doit,https://github.com/pydoit/doit,,task management & automation tool.,build-tools,29,True,pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000000,2021-12-13 13:56:00.000000,2021-12-11 04:38:09.000000,143.0,198.0,1133.0,2021-12-11 04:51:26.000000,0.34.0,44.0,62.0,63.0,,conda-forge/doit,doit,1405.0,1295.0,829.0,https://pypi.org/project/doit,2021-12-11 04:51:26.000000,466.0,255580.0,257050.0,https://anaconda.org/conda-forge/doit,2021-12-12 01:24:04.853000,70577.0,2.0,,,,,,,,,,,,,,,
63,progressbar2,https://github.com/WoLpH/python-progressbar,,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,logging,29,True,WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000000,2021-10-15 12:20:53.000000,2021-10-15 12:20:35.000000,100.0,187.0,733.0,2021-10-15 12:20:50.000000,3.55.0,98.0,40.0,7.0,,conda-forge/progressbar2,progressbar2,892.0,16001.0,13805.0,https://pypi.org/project/progressbar2,2021-10-15 12:20:50.000000,2196.0,2835922.0,2841993.0,https://anaconda.org/conda-forge/progressbar2,2020-09-09 14:31:33.844000,374488.0,2.0,,1633.0,,,,,,,,,,,,,
64,flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that don't belong in..,linters,29,True,PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000000,2021-11-29 22:51:30.414000,2021-11-29 19:53:28.000000,55.0,67.0,650.0,2021-11-29 19:56:14.000000,21.11.29,38.0,45.0,42.0,['flake8'],conda-forge/flake8-bugbear,flake8-bugbear,188.0,7053.0,6013.0,https://pypi.org/project/flake8-bugbear,2021-11-29 19:56:14.000000,1040.0,1210089.0,1229181.0,https://anaconda.org/conda-forge/flake8-bugbear,2021-11-29 22:51:30.414000,534579.0,2.0,,,,,,,,,,,,,,,
65,breathe,https://github.com/michaeljones/breathe,,ReStructuredText and Sphinx bridge to Doxygen.,documentation,29,True,michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000000,2021-12-12 19:16:14.000000,2021-11-30 17:26:32.000000,146.0,357.0,562.0,2021-09-14 23:59:31.000000,4.31.0,60.0,98.0,121.0,,conda-forge/breathe,breathe,1570.0,7558.0,5550.0,https://pypi.org/project/breathe,2021-09-14 23:57:53.000000,2008.0,189523.0,193492.0,https://anaconda.org/conda-forge/breathe,2021-09-15 02:02:02.185000,244870.0,2.0,,166.0,,,,,,,,,,,,,
66,pytest-html,https://github.com/pytest-dev/pytest-html,,Plugin for generating HTML reports for pytest results.,testing,29,True,pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000000,2021-12-02 12:20:18.000000,2021-01-23 03:26:17.000000,177.0,180.0,458.0,2020-12-13 15:24:58.000000,3.1.1,44.0,43.0,91.0,['pytest'],conda-forge/pytest-html,pytest-html,376.0,15188.0,14204.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000000,984.0,1695152.0,1698688.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698000,194490.0,2.0,,,,,,,,,,,,,,,
67,mccabe,https://github.com/PyCQA/mccabe,,McCabe complexity checker for Python.,code-metrics,29,True,PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000000,2021-12-15 14:19:16.815000,2021-04-02 23:49:37.000000,42.0,34.0,446.0,2017-01-26 22:13:14.000000,0.6.1,12.0,21.0,6.0,,conda-forge/mccabe,mccabe,142.0,264526.0,233516.0,https://pypi.org/project/mccabe,2017-01-26 22:13:14.000000,31010.0,18328405.0,18384597.0,https://anaconda.org/conda-forge/mccabe,2018-07-08 18:43:04.536000,3708684.0,1.0,,,,,,,,,,,,,,,
68,hacking,https://github.com/openstack/hacking,,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,linters,29,True,openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000000,2021-10-07 10:15:47.000000,2021-10-07 08:43:54.000000,66.0,,221.0,2021-04-21 10:37:50.000000,4.1.0,37.0,182.0,,['flake8'],,hacking,1053.0,8690.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000000,8690.0,566901.0,566901.0,,,,2.0,,,,,,,,,,,,,,,
69,PySnooper,https://github.com/cool-RR/PySnooper,,Never use print for debugging again.,debugging,28,True,cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000000,2021-09-14 17:19:37.000000,2021-09-11 09:46:36.000000,915.0,95.0,14817.0,2021-09-11 09:50:56.000000,1.0.0,55.0,26.0,18.0,,conda-forge/pysnooper,pysnooper,300.0,578.0,532.0,https://pypi.org/project/pysnooper,2021-09-11 09:50:56.000000,46.0,101562.0,102948.0,https://anaconda.org/conda-forge/pysnooper,2021-05-19 12:14:49.747000,42974.0,1.0,,,,,,,,,,,,,,,
70,py-spy,https://github.com/benfred/py-spy,,Sampling profiler for Python programs.,profiling,28,True,benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000000,2021-12-15 01:25:41.000000,2021-11-29 01:48:19.000000,283.0,164.0,7696.0,2021-11-13 01:54:19.000000,0.3.11,34.0,29.0,71.0,,,py-spy,431.0,50.0,,https://pypi.org/project/py-spy,2021-11-13 01:54:19.000000,50.0,604285.0,604533.0,,,,2.0,,7210.0,,,,,,py-spy,,,,,,,
71,Nuitka,https://github.com/Nuitka/Nuitka,,"Nuitka is a Python compiler written in Python. It's fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",packaging,28,True,Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000000,2021-12-16 11:26:10.000000,2021-12-16 11:01:55.000000,349.0,928.0,6164.0,2021-12-02 18:06:01.000000,0.6.18,170.0,106.0,171.0,,conda-forge/nuitka,nuitka,8514.0,54.0,,https://pypi.org/project/nuitka,2021-12-16 09:21:16.000000,54.0,28635.0,33415.0,https://anaconda.org/conda-forge/nuitka,2021-12-09 18:58:57.766000,325078.0,1.0,,,,,,,,,,,,,,,
72,mimesis,https://github.com/lk-geimfari/mimesis,,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",testing,28,True,lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000000,2021-12-16 12:41:25.000000,2021-12-16 12:41:22.000000,280.0,296.0,3435.0,2021-12-11 10:48:13.000000,5.2.1,33.0,110.0,2.0,,,mimesis,2102.0,84.0,,https://pypi.org/project/mimesis,2021-12-11 10:48:13.000000,84.0,87535.0,87537.0,,,,2.0,,186.0,,,,,,,,,,,,,
73,pudb,https://github.com/inducer/pudb,,Full-screen console debugger for Python.,debugging,28,True,inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000000,2021-12-14 18:01:55.000000,2021-12-14 18:01:54.000000,188.0,149.0,2266.0,2021-11-01 21:53:28.000000,2021.2.2,72.0,80.0,139.0,,conda-forge/pudb,pudb,,4184.0,2758.0,https://pypi.org/project/pudb,2021-11-01 21:53:28.000000,1426.0,165257.0,166987.0,https://anaconda.org/conda-forge/pudb,2021-08-21 21:47:40.449000,112476.0,1.0,,,,,,,,,,,,,,,
74,structlog,https://github.com/hynek/structlog,,Structured Logging for Python.,logging,28,True,hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000000,2021-12-16 12:48:17.000000,2021-12-16 12:48:14.000000,150.0,178.0,1845.0,2021-12-16 12:54:47.000000,21.5.0,27.0,83.0,23.0,,conda-forge/structlog,structlog,,1206.0,,https://pypi.org/project/structlog,2021-12-16 12:48:09.000000,1206.0,2705114.0,2707475.0,https://anaconda.org/conda-forge/structlog,2021-11-29 03:24:33.105000,153488.0,2.0,,,,,,,,,,,,,,,
75,pyelftools,https://github.com/eliben/pyelftools,,Parsing ELF and DWARF in Python.,debugging,28,True,eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000000,2021-12-15 19:25:34.000000,2021-12-15 19:25:34.000000,404.0,118.0,1346.0,,,8.0,80.0,56.0,,conda-forge/pyelftools,pyelftools,584.0,3671.0,2787.0,https://pypi.org/project/pyelftools,2020-10-27 13:45:19.000000,884.0,795562.0,796713.0,https://anaconda.org/conda-forge/pyelftools,2020-10-27 16:16:13.901000,79465.0,1.0,,,,,,,,,,,,,,,
76,scons,https://github.com/SCons/scons,,SCons - a software construction tool.,build-tools,28,True,SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579000,2021-12-14 01:50:09.000000,2021-12-14 01:49:58.000000,254.0,2660.0,1296.0,2021-08-05 19:31:22.000000,4.2.0,14.0,138.0,655.0,,conda-forge/scons,scons,7663.0,50.0,,https://pypi.org/project/scons,2019-12-17 02:49:51.000000,50.0,207013.0,211397.0,https://anaconda.org/conda-forge/scons,2021-11-17 22:33:26.201000,249269.0,3.0,,383.0,,,,,,,,,,,,,
77,radon,https://github.com/rubik/radon,,Various code metrics for Python code.,code-metrics,28,True,rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000000,2021-12-15 14:08:03.854000,2021-08-08 13:24:47.000000,97.0,136.0,1269.0,2021-08-08 13:25:20.000000,5.1.0,54.0,49.0,20.0,,conda-forge/radon,radon,521.0,3243.0,2145.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854000,1098.0,335437.0,336169.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415000,36622.0,2.0,,,,,,,,,,,,,,,
78,safety,https://github.com/pyupio/safety,,Safety checks your installed dependencies for known security vulnerabilities.,security,28,True,pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000000,2021-11-30 16:43:01.000000,2021-04-28 19:57:23.000000,99.0,74.0,1168.0,2021-01-15 19:34:46.000000,1.10.3,38.0,35.0,44.0,,conda-forge/safety,safety,372.0,3719.0,3175.0,https://pypi.org/project/safety,2021-01-15 19:34:46.000000,544.0,751261.0,757191.0,https://anaconda.org/conda-forge/safety,2021-01-15 20:54:00.958000,25632.0,2.0,,107187.0,,,,,,,,,,,,,
79,pylama,https://github.com/klen/pylama,,Code audit tool for python.,linters,28,True,klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000000,2021-12-15 07:32:14.000000,2021-12-15 07:30:45.000000,86.0,89.0,835.0,2021-12-15 07:32:14.000000,8.3.6,112.0,45.0,34.0,,,pylama,807.0,4093.0,3089.0,https://pypi.org/project/pylama,2021-12-15 07:32:14.000000,1004.0,106248.0,106248.0,,,,2.0,,,,,,,,,,,,,,,
80,pytest-sugar,https://github.com/Teemu/pytest-sugar,,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",testing,28,False,Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000000,2021-12-15 14:37:51.576000,2020-10-24 18:04:51.000000,55.0,68.0,808.0,2020-07-06 18:40:33.000000,0.9.4,26.0,36.0,35.0,['pytest'],conda-forge/pytest-sugar,pytest-sugar,344.0,13297.0,8717.0,https://pypi.org/project/pytest-sugar,2020-07-06 18:40:33.000000,4580.0,591915.0,594217.0,https://anaconda.org/conda-forge/pytest-sugar,2020-09-18 13:41:24.029000,119736.0,2.0,,,,,,,2.0,,,,,,,,
81,Yappi,https://github.com/sumerc/yappi,,"Yet Another Python Profiler, but this time thread&coroutine&greenlet aware.",profiling,28,True,sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000000,2021-12-15 13:51:36.167000,2021-12-08 13:47:41.000000,52.0,38.0,761.0,2021-10-05 13:05:13.000000,1.3.3,19.0,27.0,17.0,,conda-forge/yappi,yappi,655.0,1142.0,502.0,https://pypi.org/project/yappi,2021-12-15 13:51:36.167000,640.0,718108.0,719871.0,https://anaconda.org/conda-forge/yappi,2021-11-07 16:26:03.838000,95225.0,2.0,,,,,,,,,,,,,,,
